Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	269	0.988	53.16	19.762%	18.758	15.949%	0.07675	0.988
V2	70	0.962	23.628	33.754%	5.768	27.251%	0.25598	0.956
V3	134	0.982	42.23	31.515%	8.716	18.806%	0.17161	0.98
V4	369	0.979	92.512	25.071%	29.1	20.562%	0.09023	0.977
V5	349	0.994	89.703	25.703%	21.68	14.789%	0.11498	0.993
V6	233	0.938	103.369	44.364%	37.246	36.961%	0.22854	0.935
V7	465	0.987	99.098	21.311%	26.679	16.114%	0.09514	0.986
V8	196	0.999	34.33	17.515%	6.09	5.283%	0.11773	0.999
V9	225	0.994	53.595	23.82%	9.56	12.002%	0.14481	0.993
V10	888	0.992	165.191	18.603%	43.884	13.2%	0.05421	0.991
V11	248	0.997	57.19	23.06%	13.166	8.199%	0.13332	0.997
V12	366	0.999	40.705	11.122%	7.342	4.06%	0.06378	0.999
V13	145	0.997	31.295	21.583%	6.42	7.589%	0.12128	0.997
V14	135	0.958	47.183	34.95%	11.572	28.813%	0.20712	0.951
V15	130	0.995	30.976	23.828%	8.231	11.031%	0.13156	0.995
V16	201	0.994	39.896	19.849%	7.666	10.832%	0.09456	0.994
V17	176	1.0	19.749	11.221%	4.351	3.319%	0.0669	1.0
V18	184	0.988	46.159	25.086%	10.399	15.366%	0.14449	0.987
V19	200	0.997	38.073	19.036%	9.526	8.581%	0.10854	0.997
V20	430	0.997	63.458	14.758%	13.433	7.609%	0.06839	0.997
V21	238	0.996	38.278	16.083%	6.55	9.438%	0.09546	0.995
V22	560	0.998	92.633	16.542%	18.605	6.413%	0.06933	0.998
V23	461	0.996	65.569	14.223%	14.287	9.045%	0.07097	0.996
V24	427	0.993	88.717	20.777%	19.955	13.213%	0.08518	0.993
V25	248	0.987	60.828	24.527%	15.146	16.194%	0.10673	0.986
V26	181	0.993	48.595	26.848%	9.775	12.836%	0.16918	0.992
V27	351	0.994	67.654	19.275%	14.221	11.158%	0.08751	0.993
V28	275	0.945	99.236	36.086%	30.168	33.374%	0.17877	0.938
V29	147	1.0	16.937	11.522%	3.691	2.879%	0.09221	1.0
V30	161	0.997	34.619	21.502%	7.945	8.46%	0.11545	0.997
V31	152	0.901	66.882	44.001%	20.345	43.336%	0.281	0.886
V32	144	0.995	35.027	24.324%	6.555	10.564%	0.16505	0.994
V33	86	0.984	27.511	31.99%	5.861	18.002%	0.20891	0.983
V34	392	0.991	81.313	20.743%	20.201	13.549%	0.10202	0.99
V35	329	0.997	66.183	20.116%	13.792	9.898%	0.10494	0.996
V36	569	0.987	124.658	21.908%	27.515	16.541%	0.08728	0.985
V37	279	0.979	67.348	24.139%	22.18	20.416%	0.13048	0.977
V38	190	0.979	61.385	32.308%	16.256	21.393%	0.14582	0.977
V39	265	0.992	53.819	20.309%	10.285	12.492%	0.10936	0.991
V40	719	0.999	105.65	14.694%	21.954	5.625%	0.05686	0.998
V41	98	0.973	33.965	34.658%	6.818	24.731%	0.21467	0.97
V42	460	0.998	54.366	11.819%	16.394	6.979%	0.05674	0.998
V43	557	0.989	109.907	19.732%	28.876	15.17%	0.08163	0.987
V44	181	0.994	54.615	30.174%	11.682	14.02%	0.17892	0.994
V45	398	0.98	115.396	28.994%	30.41	21.634%	0.12416	0.979
V46	504	0.987	127.609	25.319%	32.579	16.249%	0.08396	0.986
V47	159	0.997	30.956	19.469%	8.427	8.516%	0.13286	0.996
V48	218	0.933	94.776	43.475%	24.86	36.124%	0.23849	0.923
V49	180	0.991	45.834	25.463%	9.188	13.486%	0.17566	0.99
V50	564	0.993	90.536	16.052%	26.924	11.808%	0.05665	0.992
V51	408	0.999	62.633	15.351%	15.436	6.394%	0.06215	0.999
V52	214	0.999	30.675	14.334%	5.632	4.45%	0.10955	0.999
V53	349	0.995	79.806	22.867%	18.895	10.641%	0.10764	0.995
V54	430	0.994	93.025	21.634%	24.244	12.209%	0.0815	0.993
V55	201	0.995	43.773	21.778%	10.399	9.573%	0.18014	0.995
V56	155	0.973	40.758	26.295%	12.597	22.942%	0.10872	0.971
V57	140	0.981	44.318	31.656%	9.674	19.528%	0.20213	0.979
V58	86	0.99	22.767	26.473%	4.896	15.3%	0.16361	0.99
V59	529	0.998	83.496	15.784%	16.515	7.694%	0.06776	0.998
V60	124	0.964	44.56	35.935%	11.064	26.678%	0.24942	0.96
V61	520	1.0	48.871	9.398%	11.11	2.931%	0.04603	1.0
V62	363	1.0	50.387	13.881%	12.493	5.532%	0.06781	1.0
V63	154	0.98	50.948	33.083%	14.714	22.008%	0.14639	0.979
V64	24	0.945	10.78	44.917%	2.569	32.626%	0.45691	0.938
V65	216	0.999	26.883	12.446%	5.984	5.809%	0.06542	0.999
V66	239	0.97	74.091	31.0%	17.689	24.486%	0.14952	0.965
V67	266	0.99	55.584	20.896%	11.65	14.056%	0.127	0.989
V68	1051	0.999	124.172	11.815%	22.908	5.302%	0.04351	0.999
V69	331	0.994	57.823	17.469%	12.756	11.263%	0.08573	0.993
V70	148	0.981	41.53	28.061%	9.132	19.862%	0.15045	0.978
V71	72	0.957	34.944	48.533%	8.086	31.239%	0.2742	0.953
V72	324	0.999	60.832	18.775%	14.265	6.57%	0.09497	0.999
V73	45	0.993	13.911	30.913%	3.587	13.471%	0.35639	0.993
V74	326	0.969	94.72	29.055%	30.913	24.782%	0.15106	0.966
V75	324	0.993	61.49	18.978%	16.271	12.213%	0.06809	0.992
V76	346	0.981	102.116	29.513%	31.026	20.634%	0.13763	0.98
V77	146	0.995	44.171	30.254%	9.001	10.49%	0.18812	0.994
V78	164	0.989	46.302	28.233%	10.13	17.016%	0.1204	0.988
V79	61	0.967	24.218	39.702%	5.935	26.463%	0.24957	0.965
V80	69	0.99	22.796	33.038%	4.626	14.636%	0.33603	0.989
V81	194	0.994	55.705	28.714%	13.716	12.31%	0.16821	0.994
V82	159	0.967	58.131	36.56%	18.585	27.733%	0.18098	0.965
V83	244	0.999	42.653	17.481%	8.742	5.33%	0.1095	0.999
V84	375	0.997	62.715	16.724%	10.281	8.75%	0.0841	0.996
V85	31	0.982	12.846	41.439%	2.706	22.629%	0.28828	0.981
V86	872	0.999	123.234	14.132%	28.77	5.509%	0.05278	0.999
V87	544	0.993	119.789	22.02%	29.684	12.753%	0.08183	0.993
V88	172	0.997	29.992	17.437%	6.264	8.642%	0.10068	0.997
V89	129	0.988	32.844	25.46%	6.453	15.43%	0.1477	0.987
V90	104	0.991	29.687	28.545%	6.574	15.635%	0.15206	0.99
V91	112	0.992	29.707	26.524%	5.513	13.434%	0.15417	0.992
V92	429	0.998	60.002	13.986%	13.503	5.655%	0.0571	0.998
V93	370	0.945	194.15	52.473%	70.717	36.371%	0.26622	0.943
V94	423	0.999	52.106	12.318%	9.361	4.203%	0.06579	0.999
V95	127	0.991	33.2	26.142%	6.924	13.149%	0.1642	0.991
V96	299	0.994	63.174	21.128%	12.376	11.057%	0.10917	0.993
V97	152	0.999	19.943	13.12%	4.916	4.506%	0.10483	0.999
V98	221	0.996	44.267	20.03%	8.37	9.39%	0.12641	0.996
V99	430	0.999	55.81	12.979%	13.193	5.474%	0.05706	0.999
V100	340	0.999	43.912	12.915%	7.092	5.317%	0.07144	0.999
