Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.986	80.292	27.783%	18.478	16.99%	0.15583	0.984
V2	187	0.998	31.518	16.855%	7.368	7.019%	0.1195	0.998
V3	282	0.998	46.732	16.572%	10.975	6.791%	0.09621	0.998
V4	236	0.998	27.356	11.592%	8.512	6.134%	0.07042	0.998
V5	332	0.992	67.594	20.36%	19.347	13.402%	0.08685	0.992
V6	367	0.984	82.818	22.566%	19.921	17.559%	0.09992	0.982
V7	196	0.978	63.302	32.297%	22.14	22.074%	0.33884	0.977
V8	318	0.997	78.463	24.674%	18.976	10.084%	0.10774	0.997
V9	323	0.959	113.652	35.186%	34.512	31.221%	0.15017	0.955
V10	616	0.998	66.546	10.803%	18.935	6.632%	0.0462	0.998
V11	70	0.931	30.881	44.116%	8.288	36.845%	0.22464	0.922
V12	149	0.962	59.459	39.905%	15.724	29.204%	0.22147	0.958
V13	318	0.999	39.968	12.569%	9.347	6.333%	0.07884	0.999
V14	98	0.998	25.14	25.653%	5.699	9.004%	0.17256	0.998
V15	301	0.968	107.046	35.563%	26.543	26.355%	0.20411	0.964
V16	627	0.988	116.249	18.541%	40.532	15.638%	0.06032	0.987
V17	279	0.987	69.986	25.085%	15.163	16.597%	0.10826	0.985
V18	609	0.984	139.247	22.865%	37.214	17.923%	0.09529	0.982
V19	336	0.987	85.508	25.449%	19.394	16.041%	0.10794	0.986
V20	448	0.994	100.056	22.334%	22.433	11.841%	0.09042	0.994
V21	347	0.981	156.947	45.23%	53.364	30.554%	0.30748	0.982
V22	254	0.979	73.612	28.981%	15.875	21.68%	0.1483	0.976
V23	213	0.98	69.185	32.481%	17.658	20.424%	0.21852	0.978
V24	234	0.963	66.716	28.511%	27.304	27.043%	0.10925	0.961
V25	351	0.985	83.241	23.715%	19.028	17.2%	0.09218	0.983
V26	203	0.994	57.15	28.153%	14.011	11.908%	0.17576	0.994
V27	364	0.983	109.595	30.109%	25.034	18.673%	0.15557	0.982
V28	115	0.918	52.592	45.732%	19.216	39.716%	0.22842	0.912
V29	88	0.988	25.832	29.355%	6.589	15.574%	0.20826	0.987
V30	321	0.999	26.008	8.102%	7.122	4.093%	0.053	0.999
V31	344	0.986	71.595	20.812%	24.605	16.965%	0.09017	0.984
V32	72	0.973	31.009	43.068%	6.816	26.293%	0.26347	0.971
V33	404	0.994	105.121	26.02%	22.416	12.881%	0.11804	0.993
V34	781	0.996	156.258	20.007%	40.046	9.279%	0.23526	0.996
V35	207	0.953	73.812	35.658%	22.078	30.232%	0.16511	0.948
V36	177	0.995	43.404	24.522%	8.632	10.596%	0.25701	0.995
V37	563	0.997	90.447	16.065%	20.968	8.267%	0.06736	0.996
V38	96	0.944	38.07	39.656%	9.856	33.926%	0.33976	0.936
V39	165	0.986	49.891	30.237%	12.551	19.111%	0.19344	0.985
V40	178	0.994	38.936	21.874%	9.755	13.08%	0.15985	0.994
V41	603	0.988	132.085	21.905%	43.679	15.939%	0.06534	0.987
V42	293	0.992	71.392	24.366%	24.281	13.075%	0.18252	0.992
V43	96	0.96	34.271	35.699%	15.389	28.479%	0.21996	0.958
V44	221	0.986	57.585	26.057%	14.323	18.064%	0.10711	0.985
V45	52	0.961	21.557	41.456%	4.649	27.587%	0.48417	0.956
V46	124	0.94	53.604	43.229%	13.183	39.676%	0.40045	0.932
V47	105	0.989	23.771	22.639%	6.694	15.305%	0.12335	0.988
V48	716	0.989	134.086	18.727%	49.53	14.794%	0.06599	0.989
V49	504	1.0	53.033	10.522%	10.82	3.232%	0.04709	0.999
V50	297	0.987	71.236	23.985%	17.858	16.087%	0.1112	0.986
V51	325	0.982	93.573	28.792%	26.205	19.835%	0.1229	0.98
V52	94	0.989	26.17	27.84%	6.517	15.079%	0.25496	0.988
V53	354	0.979	125.444	35.436%	36.569	21.664%	0.18432	0.978
V54	522	0.949	169.772	32.523%	48.382	31.537%	0.09812	0.941
V55	499	0.996	116.589	23.365%	24.069	9.627%	0.11236	0.996
V56	332	0.999	47.666	14.357%	8.827	4.65%	0.13375	0.999
V57	135	0.996	34.406	25.486%	7.14	9.876%	0.19887	0.996
V58	333	0.999	44.441	13.346%	10.432	3.836%	0.24295	0.999
V59	41	0.946	22.559	55.022%	6.514	41.281%	0.54587	0.943
V60	44	0.985	17.81	40.477%	5.17	23.797%	0.47773	0.985
V61	310	0.993	64.158	20.696%	25.167	11.86%	0.09482	0.993
V62	148	0.986	46.437	31.376%	9.685	17.004%	0.19974	0.984
V63	262	0.996	49.708	18.973%	9.83	8.499%	0.13756	0.996
V64	290	0.996	48.981	16.89%	16.634	8.644%	0.08082	0.996
V65	295	0.972	85.449	28.966%	24.521	24.088%	0.10391	0.969
V66	155	0.937	60.582	39.085%	20.114	34.84%	0.23038	0.931
V67	246	0.937	103.309	41.996%	27.783	36.275%	0.2121	0.928
V68	287	0.999	48.861	17.025%	11.228	5.02%	0.14048	0.999
V69	153	0.987	31.555	20.624%	11.005	15.873%	0.09547	0.987
V70	189	0.992	39.69	21.0%	9.688	12.989%	0.12677	0.991
V71	176	0.979	62.749	35.653%	15.103	20.61%	0.26973	0.977
V72	124	0.988	39.342	31.727%	14.157	16.95%	0.31494	0.988
V73	148	0.968	46.346	31.315%	13.49	25.198%	0.30992	0.964
V74	249	0.974	80.063	32.154%	19.167	22.901%	0.25001	0.97
V75	533	0.998	79.438	14.904%	15.774	6.609%	0.06919	0.998
V76	59	0.983	25.46	43.153%	6.565	29.448%	0.4597	0.983
V77	252	0.994	63.622	25.247%	18.977	12.556%	0.22662	0.994
V78	311	0.997	62.079	19.961%	12.955	8.382%	0.10178	0.997
V79	339	0.973	110.354	32.553%	38.324	23.055%	0.25665	0.972
V80	279	0.994	66.568	23.859%	13.471	11.172%	0.12875	0.993
V81	83	0.985	29.808	35.913%	6.335	19.467%	0.239	0.984
V82	863	0.993	117.364	13.6%	41.338	11.946%	0.03622	0.992
V83	100	0.974	31.543	31.543%	8.313	22.709%	0.22182	0.971
V84	229	0.987	66.746	29.147%	17.647	17.974%	0.12515	0.987
V85	81	0.986	24.885	30.722%	5.086	16.832%	0.17682	0.985
V86	50	0.983	14.485	28.97%	3.787	18.703%	0.30063	0.982
V87	378	0.986	88.395	23.385%	20.024	17.188%	0.10446	0.984
V88	135	0.979	45.771	33.904%	10.242	20.464%	0.31932	0.977
V89	117	0.984	28.14	24.051%	11.717	18.086%	0.17493	0.983
V90	318	0.985	74.077	23.295%	21.772	17.28%	0.10993	0.984
V91	116	0.966	41.529	35.801%	14.086	25.778%	0.31762	0.964
V92	330	0.995	61.563	18.655%	14.806	10.081%	0.09434	0.995
V93	302	0.974	91.433	30.276%	24.265	23.323%	0.26032	0.972
V94	481	0.999	49.776	10.348%	11.098	4.324%	0.04734	0.999
V95	88	0.991	32.716	37.177%	7.537	15.889%	0.2534	0.991
V96	130	0.995	29.217	22.475%	9.368	9.662%	0.32938	0.995
