Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	242	0.996	41.418	17.115%	7.949	8.795%	0.09171	0.996
V2	200	0.996	42.358	21.179%	7.711	11.609%	0.11468	0.995
V3	200	0.995	31.842	15.921%	7.191	10.744%	0.08519	0.995
V4	155	0.998	23.932	15.44%	4.286	7.324%	0.09425	0.998
V5	205	0.997	29.817	14.545%	5.68	7.232%	0.09258	0.997
V6	140	0.999	17.075	12.196%	3.479	4.659%	0.07792	0.999
V7	340	0.999	33.975	9.993%	6.137	3.921%	0.05666	0.999
V8	183	0.988	40.209	21.972%	8.922	15.371%	0.11427	0.987
V9	504	0.997	90.419	17.94%	16.909	8.672%	0.08658	0.997
V10	73	0.998	16.032	21.962%	3.425	7.324%	0.16428	0.998
V11	89	0.991	25.914	29.117%	4.767	15.067%	0.19976	0.99
V12	111	0.998	22.867	20.601%	4.128	6.251%	0.1494	0.998
V13	396	0.999	48.093	12.145%	8.566	5.763%	0.05483	0.999
V14	405	0.999	41.886	10.342%	7.025	4.018%	0.06422	0.999
V15	431	0.999	59.227	13.742%	11.376	6.71%	0.05993	0.999
V16	139	0.998	20.19	14.525%	4.532	6.137%	0.10624	0.998
V17	383	1.0	33.344	8.706%	5.877	3.178%	0.04862	1.0
V18	197	0.999	28.236	14.333%	5.719	6.578%	0.07501	0.999
V19	218	0.999	27.362	12.551%	4.585	4.81%	0.08442	0.999
V20	234	0.997	46.142	19.719%	8.817	10.555%	0.08839	0.996
V21	363	1.0	24.375	6.715%	5.072	2.023%	0.03782	1.0
V22	177	0.999	24.102	13.617%	5.802	4.552%	0.10375	0.999
V23	500	0.998	80.201	16.04%	14.034	7.113%	0.07227	0.998
V24	191	0.999	27.761	14.535%	4.716	5.371%	0.10372	0.998
V25	486	0.999	55.718	11.465%	9.697	4.28%	0.05798	0.999
V26	295	0.999	33.706	11.426%	5.704	5.326%	0.06794	0.998
V27	585	0.999	62.038	10.605%	12.42	5.139%	0.03713	0.999
V28	172	0.999	22.26	12.942%	3.61	4.355%	0.08237	0.999
V29	397	0.999	54.288	13.675%	9.777	6.123%	0.05828	0.999
V30	336	0.996	67.185	19.996%	12.045	9.669%	0.10107	0.996
V31	221	0.996	40.678	18.406%	8.989	9.625%	0.09779	0.996
V32	345	0.998	47.041	13.635%	8.234	6.138%	0.05582	0.998
V33	354	0.998	45.362	12.814%	7.677	6.365%	0.06876	0.998
V34	153	0.999	22.992	15.027%	3.997	4.38%	0.11392	0.999
V35	377	0.995	68.549	18.183%	12.921	9.593%	0.08986	0.995
V36	90	0.995	20.993	23.326%	4.464	11.518%	0.1618	0.995
V37	110	0.996	25.993	23.63%	4.648	9.6%	0.17985	0.996
V38	367	0.999	38.077	10.375%	6.749	3.436%	0.0585	0.999
V39	291	0.996	52.028	17.879%	10.262	9.013%	0.10254	0.996
V40	481	0.999	56.169	11.678%	9.973	5.37%	0.06378	0.999
V41	428	0.999	42.958	10.037%	8.253	3.453%	0.06022	0.999
V42	362	1.0	36.513	10.086%	10.579	3.755%	0.05063	1.0
V43	447	0.998	56.602	12.663%	10.864	7.256%	0.0518	0.998
V44	415	0.999	42.968	10.354%	7.178	5.312%	0.05434	0.999
V45	641	0.996	107.856	16.826%	22.813	11.087%	0.05475	0.996
V46	442	0.998	53.975	12.212%	10.696	7.102%	0.04836	0.998
V47	164	0.995	30.556	18.632%	5.444	10.155%	0.14996	0.994
V48	508	0.998	60.239	11.858%	10.833	6.265%	0.04671	0.998
V49	115	0.998	19.56	17.009%	4.259	6.809%	0.1251	0.998
V50	254	0.997	49.437	19.463%	9.764	11.137%	0.07909	0.997
V51	378	1.0	34.072	9.014%	5.715	3.234%	0.05638	0.999
V52	542	0.999	53.974	9.958%	9.212	3.909%	0.04804	0.999
V53	712	0.999	78.601	11.039%	13.58	4.724%	0.04366	0.999
V54	165	0.999	21.338	12.932%	3.697	4.41%	0.09835	0.999
V55	99	0.991	30.861	31.173%	6.946	15.168%	0.20857	0.991
V56	335	0.999	45.769	13.662%	9.6	5.692%	0.07004	0.998
V57	123	0.985	40.325	32.785%	7.588	18.686%	0.19968	0.984
V58	876	0.999	64.481	7.361%	11.04	3.454%	0.02574	0.999
V59	103	0.999	12.564	12.198%	2.59	4.623%	0.13255	0.999
V60	283	0.998	35.922	12.693%	5.952	6.447%	0.06316	0.998
V61	134	0.998	25.433	18.98%	4.817	6.91%	0.19418	0.998
V62	273	0.998	36.137	13.237%	6.825	6.745%	0.08311	0.998
V63	127	0.995	27.554	21.696%	4.615	10.448%	0.14097	0.995
V64	425	0.999	68.019	16.004%	12.979	5.778%	0.08235	0.999
V65	30	0.992	9.925	33.083%	2.507	15.669%	0.20553	0.992
V66	159	0.995	29.291	18.422%	5.392	10.516%	0.12549	0.994
V67	66	0.995	15.993	24.232%	3.229	10.885%	0.18112	0.994
V68	875	0.999	87.604	10.012%	16.568	4.246%	0.0357	0.999
V69	468	1.0	40.98	8.756%	7.505	2.357%	0.0401	1.0
V70	480	0.998	59.459	12.387%	10.505	6.811%	0.05632	0.998
V71	482	0.997	60.837	12.622%	10.548	8.231%	0.06607	0.996
V72	324	0.998	47.703	14.723%	9.405	6.09%	0.08963	0.998
V73	166	0.996	33.811	20.368%	10.536	8.969%	0.14074	0.996
V74	336	1.0	32.889	9.788%	5.74	3.053%	0.07093	1.0
V75	78	0.997	13.794	17.685%	2.93	8.625%	0.17249	0.997
V76	234	0.998	43.477	18.58%	9.37	9.2%	0.09225	0.998
V77	662	0.999	66.12	9.988%	11.144	5.324%	0.04746	0.998
V78	225	0.999	26.796	11.909%	6.258	5.434%	0.06809	0.998
V79	102	0.998	16.476	16.153%	4.184	6.109%	0.16966	0.998
V80	328	0.994	62.317	18.999%	13.198	11.918%	0.0955	0.994
V81	332	0.996	50.567	15.231%	11.032	9.137%	0.07817	0.995
V82	203	1.0	28.498	14.038%	5.364	3.535%	0.09493	1.0
V83	271	0.998	49.249	18.173%	8.466	8.259%	0.09817	0.998
V84	234	0.999	34.43	14.714%	6.202	5.321%	0.12393	0.999
V85	716	0.998	103.563	14.464%	19.506	6.866%	0.06181	0.998
V86	394	1.0	48.082	12.204%	10.563	4.235%	0.06933	1.0
V87	81	0.998	12.874	15.894%	2.619	6.923%	0.13112	0.998
V88	127	0.996	24.651	19.41%	4.806	9.123%	0.13035	0.996
V89	434	0.991	110.098	25.368%	25.897	15.948%	0.10325	0.99
V90	522	0.997	71.019	13.605%	13.215	8.766%	0.0485	0.997
V91	208	0.997	36.887	17.734%	6.852	8.184%	0.11138	0.997
V92	252	0.999	40.162	15.937%	6.873	5.781%	0.10617	0.999
V93	225	0.999	34.265	15.229%	5.53	5.088%	0.11882	0.999
V94	542	0.998	70.764	13.056%	12.616	7.2%	0.04808	0.998
V95	542	0.999	56.062	10.344%	9.713	4.248%	0.05026	0.999
V96	219	0.997	36.204	16.532%	7.787	8.443%	0.0674	0.997
V97	289	0.995	39.775	13.763%	9.205	9.493%	0.07983	0.995
V98	595	1.0	56.052	9.421%	9.259	3.403%	0.04319	1.0
V99	177	0.999	22.046	12.455%	4.861	4.472%	0.09309	0.999
V100	69	0.997	14.544	21.078%	3.231	7.33%	0.1975	0.997
