Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	500	0.981	140.164	28.033%	32.431	19.574%	0.12889	0.979
V2	248	0.992	62.737	25.297%	14.475	12.926%	0.1405	0.991
V3	353	0.992	65.438	18.538%	15.396	12.868%	0.07162	0.991
V4	762	0.989	149.512	19.621%	40.225	14.934%	0.06433	0.988
V5	471	0.999	71.872	15.259%	12.426	5.75%	0.07902	0.999
V6	176	0.997	31.747	18.038%	7.017	8.689%	0.14936	0.997
V7	597	0.997	97.097	16.264%	19.402	8.949%	0.06206	0.997
V8	634	0.98	147.443	23.256%	40.782	20.124%	0.08859	0.977
V9	377	0.987	119.812	31.78%	24.143	19.483%	0.15021	0.986
V10	17	0.978	7.489	44.053%	1.967	20.85%	0.71075	0.977
V11	471	0.985	107.202	22.761%	26.421	17.093%	0.09935	0.984
V12	304	0.996	50.188	16.509%	10.48	8.915%	0.07386	0.996
V13	414	0.993	70.386	17.001%	14.21	11.726%	0.07057	0.992
V14	180	0.969	60.494	33.608%	15.071	25.302%	0.15574	0.965
V15	191	0.987	44.996	23.558%	10.711	16.921%	0.13548	0.985
V16	214	0.967	63.887	29.854%	14.456	25.475%	0.17039	0.96
V17	597	0.991	123.389	20.668%	34.889	15.347%	0.06467	0.99
V18	206	0.994	62.128	30.159%	11.551	11.401%	0.18036	0.994
V19	348	0.994	61.426	17.651%	11.943	10.604%	0.0879	0.994
V20	448	0.998	83.233	18.579%	17.476	8.516%	0.09052	0.998
V21	155	0.919	71.931	46.407%	25.488	40.871%	0.26666	0.913
V22	295	0.994	60.35	20.458%	10.419	11.1%	0.12559	0.994
V23	145	0.995	35.623	24.568%	6.834	9.83%	0.23684	0.995
V24	316	0.992	64.086	20.28%	13.482	12.476%	0.09009	0.991
V25	369	0.992	99.345	26.923%	24.109	14.229%	0.11996	0.991
V26	307	0.992	72.016	23.458%	14.362	13.068%	0.12878	0.991
V27	466	0.994	73.836	15.845%	18.924	11.476%	0.04992	0.993
V28	294	0.996	50.201	17.075%	9.322	8.631%	0.09401	0.996
V29	431	0.988	106.784	24.776%	23.077	16.714%	0.09562	0.987
V30	713	0.991	149.533	20.972%	32.915	13.597%	0.08246	0.99
V31	603	0.996	77.785	12.9%	17.127	8.67%	0.05083	0.996
V32	170	0.99	48.633	28.608%	8.986	15.014%	0.17431	0.989
V33	294	0.997	54.076	18.393%	9.446	8.095%	0.11022	0.997
V34	526	0.992	106.959	20.334%	21.564	12.781%	0.08409	0.991
V35	487	0.998	71.551	14.692%	12.808	6.803%	0.06748	0.998
V36	54	0.971	26.268	48.644%	5.454	28.988%	0.31215	0.97
V37	248	0.998	38.838	15.66%	7.631	7.049%	0.08481	0.998
V38	367	0.998	54.184	14.764%	13.587	7.06%	0.07052	0.998
V39	64	0.993	22.887	35.761%	5.048	14.621%	0.24647	0.993
V40	300	0.99	63.007	21.002%	13.08	14.496%	0.10335	0.988
V41	380	0.98	100.699	26.5%	19.861	19.925%	0.10479	0.976
V42	858	0.981	213.9	24.93%	46.456	19.604%	0.10942	0.978
V43	479	0.998	83.662	17.466%	14.288	6.603%	0.07881	0.998
V44	301	0.996	56.025	18.613%	10.044	9.236%	0.09105	0.996
V45	148	0.996	28.762	19.434%	6.498	9.769%	0.14542	0.996
V46	521	0.998	68.667	13.18%	26.203	8.691%	0.03507	0.998
V47	589	0.997	79.91	13.567%	15.848	7.862%	0.05246	0.997
V48	494	0.994	108.429	21.949%	23.608	11.975%	0.09698	0.993
V49	283	0.989	59.419	20.996%	16.719	14.695%	0.10743	0.988
V50	110	0.995	28.031	25.483%	5.504	10.214%	0.2191	0.995
V51	391	0.994	63.345	16.201%	13.861	11.053%	0.08547	0.993
V52	529	0.986	107.54	20.329%	27.082	17.008%	0.07218	0.983
V53	221	0.994	46.832	21.191%	8.845	11.665%	0.12126	0.993
V54	119	0.991	37.231	31.287%	8.407	13.665%	0.23925	0.99
V55	243	0.995	67.944	27.96%	14.604	12.827%	0.18128	0.994
V56	63	0.986	15.247	24.202%	4.864	16.635%	0.17131	0.985
V57	681	0.985	162.749	23.899%	39.448	17.934%	0.09063	0.983
V58	327	0.999	38.539	11.786%	6.775	4.499%	0.06577	0.999
V59	147	0.995	31.808	21.638%	6.175	10.392%	0.16085	0.995
V60	335	0.986	76.453	22.822%	14.965	16.902%	0.11013	0.983
V61	254	0.974	78.995	31.1%	21.424	22.748%	0.16473	0.972
V62	636	0.999	59.639	9.377%	13.906	4.205%	0.03903	0.999
V63	1020	0.994	209.945	20.583%	48.113	14.082%	0.04592	0.994
V64	173	0.998	33.581	19.411%	6.12	6.488%	0.13981	0.998
V65	382	1.0	40.391	10.574%	7.316	3.172%	0.06292	1.0
V66	240	0.983	78.438	32.683%	15.086	19.122%	0.21007	0.981
V67	284	0.984	86.261	30.374%	18.913	18.743%	0.15942	0.982
V68	519	0.991	106.804	20.579%	24.086	13.711%	0.07681	0.991
V69	121	0.974	38.425	31.756%	9.978	22.613%	0.27961	0.971
V70	159	0.997	38.508	24.219%	9.939	11.033%	0.13728	0.997
V71	246	0.967	63.498	25.812%	23.977	25.976%	0.11288	0.965
V72	628	0.992	135.696	21.608%	30.409	13.347%	0.10211	0.992
V73	297	0.987	79.006	26.601%	16.557	16.046%	0.13365	0.986
V74	321	0.995	54.994	17.132%	13.557	10.445%	0.08142	0.994
V75	600	0.999	96.257	16.043%	20.043	5.764%	0.06224	0.999
V76	147	0.989	38.664	26.302%	11.44	15.363%	0.16739	0.988
V77	45	0.995	12.385	27.522%	3.054	11.342%	0.17938	0.995
V78	242	1.0	28.434	11.75%	5.915	3.493%	0.056	1.0
V79	315	0.999	38.839	12.33%	6.976	4.139%	0.0781	0.999
V80	1070	1.0	73.358	6.856%	21.119	2.563%	0.01791	1.0
V81	196	0.996	32.756	16.712%	6.448	9.559%	0.09566	0.995
V82	130	0.992	34.343	26.418%	7.393	13.049%	0.17417	0.991
V83	95	0.917	43.033	45.298%	11.353	40.367%	0.28678	0.903
V84	146	0.999	23.812	16.31%	5.127	5.049%	0.11655	0.999
V85	74	0.994	17.505	23.655%	3.828	10.951%	0.17662	0.994
V86	115	0.996	37.007	32.18%	8.586	11.853%	0.20633	0.996
V87	91	0.965	34.328	37.723%	7.918	26.829%	0.20157	0.961
V88	345	0.993	61.353	17.783%	15.019	11.594%	0.09459	0.993
V89	138	0.987	48.207	34.933%	10.112	18.185%	0.23755	0.987
V90	643	1.0	59.441	9.244%	14.923	3.076%	0.03631	1.0
V91	194	0.995	41.394	21.337%	9.035	10.413%	0.15719	0.994
V92	332	0.999	41.858	12.608%	9.122	3.904%	0.06879	0.999
V93	392	0.997	60.487	15.43%	13.425	7.499%	0.08184	0.997
V94	269	0.949	85.115	31.641%	23.347	31.547%	0.16649	0.939
V95	465	0.999	60.589	13.03%	13.8	4.597%	0.05998	0.999
V96	94	0.985	30.801	32.767%	6.467	18.971%	0.22412	0.984
V97	392	1.0	37.917	9.673%	10.851	3.663%	0.04826	1.0
V98	221	0.997	34.806	15.749%	7.465	8.116%	0.10293	0.996
V99	265	0.997	46.09	17.392%	7.536	7.862%	0.08763	0.997
V100	140	0.994	38.289	27.349%	8.44	13.494%	0.26136	0.994
