Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83E
V1	4:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
V1	2:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	3:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	4:Del:M:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:M:3	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:M:4	0.0	0.0	0.0	1.0	0.0	0.0
V1	5:Del:M:5	0.0	0.0	0.0	1.0	0.0	0.0
V2	1:Del:C:0	0.0	0.0	0.28769771518239284	0.6379687510763222	4.975163176541308e-05	0.07428378210951961
V2	1:Del:C:1	0.0	0.0	0.47070186052829976	0.5189353206053674	0.0009104029780576253	0.009452415888275313
V2	1:Del:C:2	0.0	0.0	0.8168179105920823	0.17399893904205893	0.009183150365858614	0.0
V2	1:Del:C:3	0.0	0.0	0.6477916606246686	0.3359029683857349	0.010990629437997425	0.005314741551598927
V2	1:Del:C:4	0.0	0.0	0.25157661439389023	0.6498315981430445	0.011692954074736006	0.08689883338832935
V2	1:Del:C:5	0.0	0.0	0.9338234530746178	0.011814130282585973	0.0018770904793895527	0.05248532616340679
V2	1:Del:T:0	0.0	0.0	0.5487828012818945	0.44414492436772185	0.0011160742669504215	0.005956200083433122
V2	1:Del:T:1	0.0	0.0	0.471203831828595	0.5265352461687488	0.0	0.0022609220026561564
V2	1:Del:T:2	0.0	0.0	0.28337748809116975	0.7134904904899951	8.203350483636606e-08	0.003131939385330348
V2	1:Del:T:3	0.0	0.0	0.24293228835204927	0.7383652656032514	0.007807043965776314	0.010895402078923151
V2	1:Del:T:4	0.0	0.0	0.0468915656981742	0.9164540787729339	0.021077218854127566	0.015577136674764219
V2	1:Del:T:5	0.0	0.0	0.9774073285545863	0.022564348070828657	4.206018565508945e-06	2.4117356019575355e-05
V2	1:Ins:C:0	0.0	0.0	0.9997701193169392	5.159369266392622e-16	8.592648504541047e-07	0.00022902141820975967
V2	1:Ins:C:1	0.0	0.0	0.9896488100998666	0.000232185369013104	0.010118575506027048	4.290250931567818e-07
V2	1:Ins:C:2	0.0	0.0	0.9425961381376302	0.057395397390847966	2.018582598401742e-06	6.445888923487622e-06
V2	1:Ins:C:3	0.0	0.0	0.004513883436047728	5.5260146591967426e-17	0.0012659575547487255	0.9942201590092036
V2	1:Ins:C:4	0.0	0.0	0.8371447373477252	0.000860370710731468	0.030122485865465495	0.13187240607607795
V2	1:Ins:C:5	0.0	0.0	0.7427103788707136	0.02948654282878853	0.19189607234283024	0.035907005957667645
V2	1:Ins:T:0	0.0	0.0	0.5522328958390349	0.40746441973316627	0.0076820059910848665	0.03262067843671396
V2	1:Ins:T:1	0.0	0.0	0.6400198482248537	0.35998015177514625	0.0	0.0
V2	1:Ins:T:2	0.0	0.0	0.7008120770934005	0.29918766433823696	0.0	2.5856836251845834e-07
V2	1:Ins:T:3	0.0	0.0	0.7142618912125368	0.2773024016210157	0.0	0.008435707166447525
V2	1:Ins:T:4	0.0	0.0	0.6207366216832374	0.3154390810682911	0.020798681985287625	0.04302561526318393
V2	1:Ins:T:5	0.0	0.0	0.9084371238674536	0.06858351047071995	0.022979095036096537	2.7062572993353804e-07
V2	2:Del:R:0	0.0	0.0	0.6641711843012325	0.26311233540623974	0.0	0.07271648029252786
V2	2:Del:R:1	0.0	0.0	0.8986655401532564	0.07353454969033658	0.02779991015640715	0.0
V2	2:Del:R:2	0.0	0.0	0.5605745248839675	0.3305344110771746	0.10889106403885788	0.0
V2	2:Del:R:3	0.0	0.0	0.517186956153384	0.4825881922565777	9.940746850819831e-05	0.00012544412153026532
V2	2:Del:R:4	0.0	0.0	0.01579145076181201	8.220642304311478e-17	0.9842077120392847	8.37198903140608e-07
V2	2:Del:R:5	0.0	0.0	0.9999980689230688	1.7123401960923936e-15	7.530056493338058e-07	1.178071280343745e-06
V2	3:Del:R:0	0.0	0.0	0.9332100751407844	0.06414500800757066	0.0025620007459178536	8.291610572722089e-05
V2	3:Del:R:1	0.0	0.0	0.5014656755537741	0.4217093346635429	0.03176053654100995	0.045064453241673026
V2	3:Del:R:2	0.0	0.0	0.4262198900901937	0.38073341669208466	0.0267662195941497	0.16628047362357207
V2	3:Del:R:3	0.0	0.0	0.760821976351559	0.23907522856166338	3.2628116981043653e-05	7.01669697964458e-05
V2	3:Del:R:4	0.0	0.0	0.963941153226089	5.130891194484972e-13	0.01202535967437762	0.024033487099020288
V2	3:Del:R:5	0.0	0.0	0.998899534267446	1.5658764608851607e-14	0.0003669972122586727	0.000733468520279558
V2	4:Del:R:0	0.0	0.0	0.9430466270157704	0.053245092325908246	0.002091941196493348	0.001616339461828153
V2	4:Del:R:1	0.0	0.0	0.5551668967180958	0.4143891738818916	0.019281100815864555	0.011162828584147754
V2	4:Del:R:2	0.0	0.0	0.5125240005855771	0.4441719915320641	2.363130325273947e-06	0.04330164475203348
V2	4:Del:R:3	0.0	0.0	0.8193877161309592	0.17854748222906164	0.0006688373239749044	0.001395964316004212
V2	4:Del:R:4	0.0	0.0	0.998970714104484	1.4645931332810697e-14	0.0003432592611447187	0.0006860266343565979
V2	4:Del:R:5	0.0	0.0	0.6332928484521817	0.36084085664824855	0.0021671542198983752	0.0036991406796712646
V2	5:Del:R:0	0.0	0.0	0.9968444787993239	0.0008527375529157116	0.0008500526187336255	0.001452731029026584
V2	5:Del:R:1	0.0	0.0	0.6695752075080292	0.147952689400157	0.03958546463230628	0.14288663845950741
V2	5:Del:R:2	0.0	0.0	0.8808670239199416	0.11907779764313957	2.6986038365387533e-05	2.819239855318392e-05
V2	5:Del:R:3	0.0	0.0	0.8264141362796974	0.16343264635382077	0.0033860231707176004	0.006767194195764209
V2	5:Del:R:4	0.0	0.0	0.41180905138003315	0.0069731251267611755	4.796323221818183e-05	0.5811698602609875
V2	5:Del:R:5	0.0	0.0	0.0007609965685487224	0.00013543470707176985	0.9991029073945622	6.613298172852828e-07
V2	2:Ins:R:0	0.0	0.0	0.8526629927294634	0.13634324546803137	0.010993761802505199	0.0
V2	2:Ins:R:1	0.0	0.0	0.7276894420638619	0.24249453181515682	0.0034090961681673675	0.026406929952813976
V2	2:Ins:R:2	0.0	0.0	0.5995033511403242	0.39492304282929086	9.379564687461727e-06	0.005564226465697588
V2	2:Ins:R:3	0.0	0.0	0.42783776433267157	0.2233827514651142	0.25689317201494105	0.09188631218727317
V2	2:Ins:R:4	0.0	0.0	0.29381038652730374	0.14327725226834978	8.621797200134942e-06	0.5629037394071464
V2	2:Ins:R:5	0.0	0.0	0.9806001934087276	7.928224530631064e-16	0.0	0.019399806591271624
V2	3:Ins:R:0	0.0	0.0	0.9086615571622776	0.0913286258953684	5.459308465311933e-06	4.357633888678128e-06
V2	3:Ins:R:1	0.0	0.0	0.7099319744913362	0.22945285041896488	0.032410026369170876	0.028205148720528053
V2	3:Ins:R:2	0.0	0.0	0.6966541316903683	0.16000780070081635	0.14307406765464994	0.00026399995416542934
V2	3:Ins:R:3	0.0	0.0	0.00041703065535997114	1.50292857772518e-05	0.0003500123059384124	0.9992179277529244
V2	3:Ins:R:4	0.0	0.0	0.9663313731714399	0.03361445004666646	0.0	5.417678189356572e-05
V2	3:Ins:R:5	0.0	0.0	0.968831901135233	3.7761081343624133e-14	0.0	0.031168098864729165
V2	4:Ins:R:0	0.0	0.0	0.9472094176701905	0.05278965241292124	0.0	9.299168882643382e-07
V2	4:Ins:R:1	0.0	0.0	0.8401587973101684	0.14360188961558037	0.0	0.016239313074251284
V2	4:Ins:R:2	0.0	0.0	0.6802025239397467	0.09517812139536351	0.22455804691841794	6.13077464719668e-05
V2	4:Ins:R:3	0.0	0.0	0.5999673567740633	0.39642278296399425	0.001400230338633417	0.002209629923309113
V2	4:Ins:R:4	0.0	0.0	0.5265000823521017	3.654533904518672e-15	0.47339476629942745	0.00010515134846740243
V2	4:Ins:R:5	0.0	0.0	0.8471328354660846	0.0005500905077243139	0.09815371379574099	0.054163360230450125
V2	5:Ins:R:0	0.0	0.0	0.7875961640117161	0.10819624802713836	1.4167471320183604e-05	0.10419342048982544
V2	5:Ins:R:1	0.0	0.0	0.9632658326228704	0.03263042530501843	0.0009089483786296072	0.0031947936934815895
V2	5:Ins:R:2	0.0	0.0	0.7879638480317593	0.21125520124750563	0.00026044131038964284	0.0005205094103453811
V2	5:Ins:R:3	0.0	0.0	0.4835799845169125	0.1442368609833476	0.37216811248315623	1.5042016583680358e-05
V2	5:Ins:R:4	0.0	0.0	0.3349923320740285	0.6618295590269258	0.001087533018635067	0.00209057588041073
V2	5:Ins:R:5	0.0	0.0	0.9709347994976333	0.013287856779953856	1.8003302697908426e-05	0.015759340419714954
V2	2:Del:M:1	0.0	0.0	0.8203489511181242	0.17172958070907068	0.002282988533025465	0.005638479639779695
V2	3:Del:M:1	0.0	0.0	0.8964946841970958	0.07662211316921073	0.022884714995436265	0.0039984876382570846
V2	3:Del:M:2	0.0	0.0	0.9032386654326112	0.08542655474071174	0.011334779826677003	0.0
V2	4:Del:M:1	0.0	0.0	0.4734962883681358	0.04142838476403701	0.0	0.4850753268678272
V2	4:Del:M:2	0.0	0.0	0.6418680783880351	0.3506494501864585	0.004467497422650071	0.0030149740028561846
V2	4:Del:M:3	0.0	0.0	0.5654689932228555	0.3453676138994644	0.0218051206692773	0.06735827220840283
V2	5:Del:M:1	0.0	0.0	0.9988725405542123	3.321338982790945e-05	0.00017209204286774694	0.0009221540130922247
V2	5:Del:M:2	0.0	0.0	0.9940462755764313	0.0004691244121886536	0.004028593951862406	0.0014560060595174861
V2	5:Del:M:3	0.0	0.0	0.9931036983572598	0.00324080189164464	0.001848723407566964	0.0018067763435286295
V2	5:Del:M:4	0.0	0.0	0.11205746191295848	0.0008093217413908122	0.8848506968900467	0.0022825194556039315
V2	5:Del:M:5	0.0	0.0	0.9700986640128307	1.0798871472086882e-16	0.0	0.02990133598716905
V3	1:Del:C:0	0.00020054246381755398	0.0	0.05655185036380686	0.9432476071723754	0.0	0.0
V3	1:Del:C:1	0.0030651143183221354	0.0	0.10728431804492128	0.8896505676367567	0.0	0.0
V3	1:Del:C:2	3.373516407797885e-16	0.0	0.3842790366319402	0.6157209633680596	0.0	0.0
V3	1:Del:C:3	0.059834563213023585	0.0	0.19186002555943724	0.7483054112275391	0.0	0.0
V3	1:Del:C:4	0.023369978263101575	0.0	0.047806479059182325	0.9288235426777162	0.0	0.0
V3	1:Del:C:5	0.74432355971628	0.0	0.23346042575513334	0.02221601452858675	0.0	0.0
V3	1:Del:T:0	0.004750998214991052	0.0	0.1404228241562133	0.8548261776287956	0.0	0.0
V3	1:Del:T:1	2.974363889814866e-17	0.0	0.10632711883258485	0.8936728811674151	0.0	0.0
V3	1:Del:T:2	0.004592695916264115	0.0	0.049924627624794805	0.945482676458941	0.0	0.0
V3	1:Del:T:3	0.008576276630912939	0.0	0.04154935192163235	0.9498743714474547	0.0	0.0
V3	1:Del:T:4	0.01971103259507205	0.0	0.006623353873637737	0.9736656135312902	0.0	0.0
V3	1:Del:T:5	2.345725759868295e-16	0.0	0.8520461656961011	0.14795383430389855	0.0	0.0
V3	1:Ins:C:0	1.0577231151841911e-15	0.0	0.9999999999999951	3.881614115740924e-15	0.0	0.0
V3	1:Ins:C:1	1.345561377057774e-15	0.0	0.9982384137178985	0.0017615862821003191	0.0	0.0
V3	1:Ins:C:2	1.3132743938659984e-15	0.0	0.6858701474434404	0.31412985255655806	0.0	0.0
V3	1:Ins:C:3	0.8651048498266238	0.0	0.13489515017336365	1.2421496677381167e-14	0.0	0.0
V3	1:Ins:C:4	0.7385084034916835	0.0	0.25948567308762727	0.0020059234206894097	0.0	0.0
V3	1:Ins:C:5	0.9712339510329708	0.0	0.02215122829081065	0.006614820676218691	0.0	0.0
V3	1:Ins:T:0	0.06395423943125418	0.0	0.14291044483076143	0.7931353157379845	0.0	0.0
V3	1:Ins:T:1	0.0013959170309789653	0.0	0.1909161196233671	0.807687963345654	0.0	0.0
V3	1:Ins:T:2	0.027519141991077863	0.0	0.2309310466724349	0.7415498113364872	0.0	0.0
V3	1:Ins:T:3	0.4679077846801144	0.0	0.1357310121659604	0.39636120315392515	0.0	0.0
V3	1:Ins:T:4	0.7875665036587022	0.0	0.04405237824907027	0.16838111809222753	0.0	0.0
V3	1:Ins:T:5	0.9613842249129513	0.0	0.02462961778684628	0.013986157300202442	0.0	0.0
V3	2:Del:R:0	0.017068156323357172	0.0	0.2469844847178472	0.7359473589587956	0.0	0.0
V3	2:Del:R:1	0.06078550370026538	0.0	0.5813865643415639	0.35782793195817075	0.0	0.0
V3	2:Del:R:2	0.1261926243709431	0.0	0.16077243552292808	0.7130349401061288	0.0	0.0
V3	2:Del:R:3	0.6343185919438519	0.0	0.045604648645070744	0.3200767594110774	0.0	0.0
V3	2:Del:R:4	0.1496631570454587	0.0	0.850336842954508	3.329588909886511e-14	0.0	0.0
V3	2:Del:R:5	3.509671151635421e-15	0.0	0.9999999999999835	1.2879730893868595e-14	0.0	0.0
V3	3:Del:R:0	0.00675433063538711	0.0	0.6547388331824244	0.33850683618218835	0.0	0.0
V3	3:Del:R:1	0.3093814320925636	0.0	0.09427726748569741	0.596341300421739	0.0	0.0
V3	3:Del:R:2	0.1895015445584773	0.0	0.105000754663908	0.7054977007776146	0.0	0.0
V3	3:Del:R:3	0.2777677659163492	0.0	0.21472228867256055	0.5075099454110903	0.0	0.0
V3	3:Del:R:4	1.0909825870591183e-12	0.0	0.9999999999949053	4.003669154208458e-12	0.0	0.0
V3	3:Del:R:5	3.2130036630031806e-14	0.0	0.99999999999985	1.179102564102387e-13	0.0	0.0
V3	4:Del:R:0	0.00915371732649451	0.0	0.6954866614586627	0.2953596212148427	0.0	0.0
V3	4:Del:R:1	0.06898752564161653	0.0	0.1407561124415054	0.790256361916878	0.0	0.0
V3	4:Del:R:2	0.0013900321371142835	0.0	0.13281899572983494	0.8657909721330509	0.0	0.0
V3	4:Del:R:3	3.8469803955965364e-14	0.0	0.37893074865136034	0.6210692513486011	0.0	0.0
V3	4:Del:R:4	3.0049674546073214e-14	0.0	0.9999999999998598	1.1027577937648333e-13	0.0	0.0
V3	4:Del:R:5	0.43239046973803075	0.0	0.1073848238482385	0.4602247064137308	0.0	0.0
V3	5:Del:R:0	3.0794552067190584e-05	0.0	0.993576200214633	0.0063930052332998675	0.0	0.0
V3	5:Del:R:1	0.09955714051066629	0.0	0.3382539494470657	0.5621889100422679	0.0	0.0
V3	5:Del:R:2	0.09672110302481544	0.0	0.447876861867675	0.45540203510750954	0.0	0.0
V3	5:Del:R:3	0.4513015975995459	0.0	0.22058227232179065	0.3281161300786636	0.0	0.0
V3	5:Del:R:4	0.021128096535776637	0.0	0.8682836289617585	0.11058827450246493	0.0	0.0
V3	5:Del:R:5	0.21065396825396826	0.0	0.3375238095238095	0.4518222222222222	0.0	0.0
V3	2:Ins:R:0	0.0775880177104045	0.0	0.41875644317323707	0.5036555391163585	0.0	0.0
V3	2:Ins:R:1	0.001193088583302094	0.0	0.28484250030869923	0.7139644111079986	0.0	0.0
V3	2:Ins:R:2	0.09730867654076406	0.0	0.15158744885160758	0.7511038746076284	0.0	0.0
V3	2:Ins:R:3	0.34174594736738034	0.0	0.13359513431439282	0.5246589183182269	0.0	0.0
V3	2:Ins:R:4	0.9707671355527667	0.0	0.006262433697426365	0.02297043074980697	0.0	0.0
V3	2:Ins:R:5	0.9007199232545213	0.0	0.09928007674547813	6.037567087434044e-16	0.0	0.0
V3	3:Ins:R:0	0.000230427628809762	0.0	0.5693454955966485	0.4304240767745418	0.0	0.0
V3	3:Ins:R:1	0.0889359938954336	0.0	0.26553559308231717	0.6455284130222493	0.0	0.0
V3	3:Ins:R:2	0.09518073854275044	0.0	0.3317288797451455	0.5730903817121041	0.0	0.0
V3	3:Ins:R:3	0.7534954636963519	0.0	0.19393420871516798	0.05257032758848014	0.0	0.0
V3	3:Ins:R:4	0.3377548196925318	0.0	0.5249052692246485	0.1373399110828197	0.0	0.0
V3	3:Ins:R:5	0.9678838849758618	0.0	0.0321161150241289	9.415315888608353e-15	0.0	0.0
V3	4:Ins:R:0	2.648898306388667e-15	0.0	0.7046235589056273	0.29537644109437006	0.0	0.0
V3	4:Ins:R:1	0.20673079845403095	0.0	0.34706866887354504	0.44620053267242404	0.0	0.0
V3	4:Ins:R:2	0.2891027447240465	0.0	0.3463597546437783	0.3645375006321751	0.0	0.0
V3	4:Ins:R:3	0.7309581995550782	0.0	0.04506644937658078	0.223975351068341	0.0	0.0
V3	4:Ins:R:4	0.5787549335111529	0.0	0.42124506648882504	2.1992990078164662e-14	0.0	0.0
V3	4:Ins:R:5	0.49857688931378036	0.0	0.4989859349916125	0.0024371756946072864	0.0	0.0
V3	5:Ins:R:0	4.5172686970711626e-15	0.0	0.49181244726784457	0.5081875527321509	0.0	0.0
V3	5:Ins:R:1	0.09426638883579747	0.0	0.7218174632337413	0.18391614793046127	0.0	0.0
V3	5:Ins:R:2	0.42452900199900623	0.0	0.1907688889781569	0.3847021090228368	0.0	0.0
V3	5:Ins:R:3	0.47663069850862627	0.0	0.16136000003944861	0.36200930145192517	0.0	0.0
V3	5:Ins:R:4	0.6839313754743382	0.0	0.019928304426039944	0.2961403200996218	0.0	0.0
V3	5:Ins:R:5	0.3349583032103712	0.0	0.6029722213373729	0.062069475452255794	0.0	0.0
V3	2:Del:M:1	0.07718253765938289	0.0	0.3584353625520701	0.564382099788547	0.0	0.0
V3	3:Del:M:1	0.004717593487776435	0.0	0.6058197986101106	0.38946260790211296	0.0	0.0
V3	3:Del:M:2	0.15073714468145746	0.0	0.4962422727909234	0.35302058252761914	0.0	0.0
V3	4:Del:M:1	0.007625856608460214	0.0	0.5984978099545636	0.3938763334369763	0.0	0.0
V3	4:Del:M:2	0.015557621357797851	0.0	0.19268533138992952	0.7917570472522727	0.0	0.0
V3	4:Del:M:3	0.022579814757828328	0.0	0.174727278390137	0.8026929068520346	0.0	0.0
V3	5:Del:M:1	2.5669955313209024e-06	0.0	0.9997473931095546	0.00025003989491404074	0.0	0.0
V3	5:Del:M:2	1.6947611150154562e-09	0.0	0.996462808021828	0.0035371902834109388	0.0	0.0
V3	5:Del:M:3	4.354737175036474e-11	0.0	0.9760424453018055	0.02395755465464711	0.0	0.0
V3	5:Del:M:4	0.0019821861344649448	0.0	0.9465944729363406	0.0514233409291945	0.0	0.0
V3	5:Del:M:5	0.043836856357933086	0.0	0.9561631436420661	8.0059037381346385e-16	0.0	0.0
V4	1:Del:C:0	0.0004982428196334669	0.016399430455416544	0.0	0.0	0.00020775962599715902	0.9828945670989528
V4	1:Del:C:1	0.04841706594861572	0.0015090584824324891	0.0	0.0	0.028027509413435254	0.9220463661555166
V4	1:Del:C:2	9.047213251611184e-15	0.009273331462513853	0.0	0.0	0.9907266685374773	0.0
V4	1:Del:C:3	0.27842255208608646	0.3936085428824196	0.0	0.0	0.12951877014318722	0.1984501348883067
V4	1:Del:C:4	0.03715097577688813	0.22141506812180786	0.0	0.0	0.030203784837527732	0.7112301712637763
V4	1:Del:C:5	0.1609257154510018	0.7613436111726133	0.0	0.0	0.0008675731490598614	0.07686310022732515
V4	1:Del:T:0	0.059590991481302695	0.3918510825695254	0.0	0.0	0.030629137416964214	0.5179287885322077
V4	1:Del:T:1	2.1518176683963073e-15	2.801322644382998e-15	0.0	0.0	0.0	0.9999999999999951
V4	1:Del:T:2	0.0803077207445333	0.6582812826144544	0.0	0.0	2.1609219443856417e-06	0.26140883571906803
V4	1:Del:T:3	0.0560755121751925	0.5391567502580519	0.0	0.0	0.0746532677572406	0.33011446980951514
V4	1:Del:T:4	0.057823371060043066	0.6926204899650936	0.0	0.0	0.07467913478748031	0.17487700418738292
V4	1:Del:T:5	3.724251925322257e-18	0.9999904585145138	0.0	0.0	4.977706101023149e-07	9.043714876054572e-06
V4	1:Ins:C:0	1.7022144867514397e-13	2.2160111692397206e-13	0.0	0.0	0.001182708988223292	0.9988172910113848
V4	1:Ins:C:1	7.158605323098418e-15	0.5356296178242488	0.0	0.0	0.46430800458594934	6.237758979467115e-05
V4	1:Ins:C:2	1.1439923321146966e-13	0.9878362790905263	0.0	0.0	0.0010940549183979652	0.011069665990961264
V4	1:Ins:C:3	0.0010724405591390107	0.0005947268791566913	0.0	0.0	0.00040103136544483535	0.9979318011962595
V4	1:Ins:C:4	0.22795751432534508	0.4055504996670644	0.0	0.0	0.02464397898178375	0.34184800702580675
V4	1:Ins:C:5	0.6733334862895262	0.27262287861437495	0.0	0.0	0.03392809536814876	0.02011553972795028
V4	1:Ins:T:0	0.1825916257967728	0.1158741733969266	0.0	0.0	0.04853293687583365	0.653001263930467
V4	1:Ins:T:1	0.9999999999998931	1.0692533273177291e-13	0.0	0.0	0.0	0.0
V4	1:Ins:T:2	0.21459598507163644	0.7853860133471947	0.0	0.0	0.0	1.8001581168871704e-05
V4	1:Ins:T:3	0.7292769191337386	0.20303018086118943	0.0	0.0	0.0	0.06769290000507182
V4	1:Ins:T:4	0.7409712353219973	0.1693198220144049	0.0	0.0	0.01187464498540565	0.0778342976781921
V4	1:Ins:T:5	0.990709833897841	0.003800194165658417	0.0	0.0	0.005489767080266828	2.04856233777884e-07
V4	2:Del:R:0	0.02263220390457415	0.0058952188301251785	0.0	0.0	0.0	0.9714725772653007
V4	2:Del:R:1	0.14878017664612134	0.4748073023879602	0.0	0.0	0.3764125209659184	0.0
V4	2:Del:R:2	0.1354243661800143	0.5779981727448307	0.0	0.0	0.2865774610751549	0.0
V4	2:Del:R:3	0.3460260777551962	0.6537695485441029	0.0	0.0	4.088751070876661e-05	0.00016348618999220257
V4	2:Del:R:4	0.00032823636230768004	0.005783859170484253	0.0	0.0	0.9938852256861251	2.6787810829577684e-06
V4	2:Del:R:5	9.149972489911302e-11	1.4083066694167242e-10	0.0	0.0	0.16786538540155974	0.8321346143661099
V4	3:Del:R:0	0.2765914200339447	0.02945605984053313	0.0	0.0	0.6294091283901119	0.06454339173541018
V4	3:Del:R:1	0.3337577506668345	0.36353066402748996	0.0	0.0	0.055080698132010344	0.24763088717366524
