Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	549	1.0	45.467	8.282%	9.195	2.491%	0.04355	1.0
V2	307	1.0	28.177	9.178%	7.16	2.956%	0.04741	1.0
V3	273	0.999	27.775	10.174%	5.807	4.337%	0.04988	0.999
V4	638	0.999	82.472	12.927%	17.339	5.856%	0.04037	0.999
V5	294	0.995	63.089	21.459%	12.179	10.449%	0.1001	0.995
V6	201	0.987	47.571	23.667%	10.007	15.864%	0.14917	0.986
V7	604	1.0	54.966	9.1%	9.694	2.931%	0.0529	1.0
V8	279	0.998	45.91	16.455%	12.196	7.597%	0.07511	0.998
V9	140	0.999	22.051	15.751%	5.901	6.254%	0.07387	0.999
V10	486	0.998	62.925	12.948%	12.982	6.227%	0.04904	0.998
V11	564	0.999	67.036	11.886%	12.594	3.561%	0.04783	0.999
V12	918	1.0	65.851	7.173%	11.772	2.92%	0.02544	1.0
V13	292	0.998	50.613	17.333%	11.774	7.278%	0.08361	0.997
V14	155	0.987	43.821	28.272%	8.295	16.992%	0.17611	0.986
V15	302	0.997	41.504	13.743%	8.749	7.481%	0.06106	0.997
V16	378	0.996	58.458	15.465%	11.714	9.509%	0.06331	0.995
V17	252	0.99	53.689	21.305%	12.2	14.203%	0.11639	0.989
V18	469	0.999	67.833	14.463%	12.995	5.826%	0.06166	0.998
V19	233	0.995	51.051	21.91%	10.495	10.628%	0.10956	0.995
V20	725	0.998	77.86	10.739%	13.186	6.177%	0.03293	0.998
V21	246	0.997	38.159	15.512%	7.886	8.511%	0.07261	0.996
V22	109	0.995	28.093	25.773%	6.991	11.58%	0.1552	0.995
V23	455	0.998	60.554	13.309%	11.565	5.902%	0.05982	0.998
V24	587	0.999	55.672	9.484%	10.446	3.603%	0.04006	0.999
V25	539	0.999	53.362	9.9%	10.713	3.94%	0.03644	0.999
V26	226	0.999	34.696	15.352%	6.523	5.642%	0.09992	0.999
V27	232	0.996	41.826	18.028%	8.336	8.828%	0.11946	0.996
V28	293	0.991	57.781	19.72%	15.454	14.216%	0.07126	0.99
V29	236	0.993	41.146	17.435%	8.291	11.82%	0.08008	0.992
V30	591	1.0	42.316	7.16%	9.853	2.886%	0.0303	1.0
V31	236	0.997	40.967	17.359%	9.617	8.811%	0.08157	0.996
V32	76	0.97	29.361	38.633%	6.142	25.503%	0.21116	0.966
V33	63	0.964	24.587	39.027%	7.789	28.385%	0.16862	0.962
V34	212	0.997	31.372	14.798%	7.094	8.451%	0.09922	0.996
V35	231	0.995	52.574	22.759%	10.196	12.467%	0.11249	0.994
V36	61	0.992	16.648	27.292%	4.23	13.819%	0.17342	0.992
V37	946	1.0	58.25	6.158%	12.691	2.196%	0.02176	1.0
V38	72	0.986	20.912	29.044%	4.56	16.877%	0.26009	0.985
V39	77	0.975	27.831	36.144%	5.805	22.545%	0.2594	0.973
V40	123	0.989	33.582	27.302%	6.284	14.791%	0.19345	0.988
V41	195	0.994	40.105	20.567%	8.128	10.862%	0.09758	0.994
V42	177	0.986	48.262	27.267%	9.684	17.138%	0.17387	0.984
V43	95	0.991	31.982	33.665%	6.094	14.505%	0.20365	0.991
V44	139	0.992	33.713	24.254%	6.863	13.62%	0.12315	0.991
V45	199	0.994	35.702	17.941%	7.335	11.007%	0.1107	0.993
V46	143	0.984	37.57	26.273%	9.025	17.876%	0.14774	0.982
V47	782	1.0	36.889	4.717%	10.686	1.901%	0.01818	1.0
V48	188	0.984	45.908	24.419%	11.4	18.401%	0.129	0.982
V49	495	0.999	53.05	10.717%	9.82	4.942%	0.0559	0.999
V50	374	0.999	37.433	10.009%	8.533	3.744%	0.05491	0.999
V51	238	0.996	39.264	16.497%	7.554	9.002%	0.09349	0.996
V52	315	1.0	33.929	10.771%	7.189	3.073%	0.06934	1.0
V53	77	0.997	12.109	15.726%	2.964	7.145%	0.09821	0.997
V54	142	0.989	29.828	21.006%	6.816	14.672%	0.15554	0.988
V55	230	0.999	26.685	11.602%	5.179	3.769%	0.08543	0.999
V56	93	0.994	21.346	22.953%	4.781	10.858%	0.13432	0.994
V57	459	0.999	50.437	10.988%	9.818	4.488%	0.05365	0.999
V58	51	0.995	17.756	34.816%	4.115	13.817%	0.37112	0.995
V59	858	1.0	60.53	7.055%	11.392	2.296%	0.03081	1.0
V60	369	0.996	56.259	15.246%	12.05	8.717%	0.06389	0.996
V61	260	0.994	49.922	19.201%	10.141	11.003%	0.08699	0.993
V62	184	0.989	43.374	23.573%	9.939	15.139%	0.14646	0.987
V63	262	0.996	46.843	17.879%	9.101	9.386%	0.09231	0.996
V64	302	0.999	44.733	14.812%	8.976	4.874%	0.06725	0.999
V65	195	0.996	33.638	17.25%	6.615	9.023%	0.09721	0.996
V66	171	0.992	52.029	30.426%	11.646	16.186%	0.14293	0.992
V67	407	1.0	34.001	8.354%	6.113	2.085%	0.05004	1.0
V68	372	0.999	50.123	13.474%	11.824	5.29%	0.07251	0.999
V69	102	0.987	29.333	28.758%	6.47	16.573%	0.1864	0.986
V70	6	0.946	3.244	54.067%	1.161	33.515%	0.71891	0.944
V71	84	0.995	20.369	24.249%	4.572	10.472%	0.18391	0.995
V72	199	0.996	29.86	15.005%	9.238	9.224%	0.09019	0.996
V73	315	0.999	36.081	11.454%	8.061	5.171%	0.06708	0.999
V74	76	0.973	28.04	36.895%	6.469	24.042%	0.20962	0.97
V75	82	0.998	17.696	21.58%	4.564	9.903%	0.12543	0.998
V76	186	0.997	37.315	20.062%	8.947	8.978%	0.12593	0.997
V77	77	0.992	19.039	24.726%	4.371	12.428%	0.22049	0.992
V78	157	0.994	33.824	21.544%	9.533	12.133%	0.1231	0.993
V79	271	0.999	37.481	13.831%	6.534	5.775%	0.07953	0.998
V80	228	0.997	46.896	20.568%	11.886	9.113%	0.08618	0.997
V81	252	0.999	36.276	14.395%	6.207	4.629%	0.10457	0.999
V82	421	0.997	53.529	12.715%	10.759	7.399%	0.05766	0.997
V83	97	0.997	25.105	25.881%	5.673	9.823%	0.22212	0.996
V84	315	0.999	50.079	15.898%	12.83	5.773%	0.06513	0.999
V85	136	0.998	28.784	21.165%	5.583	6.892%	0.17789	0.998
V86	404	0.999	60.093	14.875%	9.755	5.8%	0.06464	0.998
V87	137	0.997	26.059	19.021%	4.945	7.871%	0.1409	0.997
V88	147	0.997	33.039	22.476%	8.505	9.588%	0.12741	0.997
V89	255	0.999	48.17	18.89%	11.944	7.658%	0.0867	0.999
V90	518	0.999	56.186	10.847%	10.349	4.592%	0.0538	0.999
V91	370	0.996	59.884	16.185%	12.618	8.685%	0.07033	0.996
V92	123	0.998	27.607	22.445%	6.086	8.389%	0.15966	0.998
V93	506	0.998	49.113	9.706%	8.927	5.649%	0.03736	0.998
V94	346	1.0	35.039	10.127%	6.747	3.099%	0.05934	1.0
V95	446	0.997	52.467	11.764%	11.657	7.611%	0.04729	0.997
V96	500	0.998	71.581	14.316%	14.403	6.323%	0.04955	0.998
V97	256	0.998	38.274	14.951%	7.731	6.456%	0.07694	0.998
V98	339	0.999	39.524	11.659%	8.528	3.969%	0.06116	0.999
V99	52	0.983	18.865	36.279%	4.169	18.461%	0.28335	0.982
V100	126	0.96	44.887	35.625%	9.721	28.109%	0.20679	0.953
