Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	404	1.0	44.379	10.985%	8.603	3.352%	0.06387	1.0
V2	1245	1.0	45.56	3.659%	10.076	1.366%	0.01681	1.0
V3	181	1.0	16.284	8.997%	3.468	4.213%	0.05617	1.0
V4	339	0.999	34.786	10.261%	5.979	4.692%	0.0689	0.999
V5	169	0.998	20.79	12.302%	4.553	6.854%	0.10525	0.997
V6	456	0.997	48.378	10.609%	9.891	7.332%	0.05895	0.997
V7	118	0.998	16.961	14.374%	3.349	6.614%	0.12175	0.998
V8	417	0.996	61.593	14.771%	11.933	10.173%	0.07632	0.995
V9	140	1.0	12.345	8.818%	3.093	2.635%	0.07536	1.0
V10	178	0.996	29.952	16.827%	5.448	9.41%	0.10868	0.996
V11	325	0.999	32.628	10.039%	6.231	4.901%	0.07534	0.999
V12	114	1.0	12.764	11.196%	3.346	3.909%	0.08211	1.0
V13	521	0.998	71.302	13.686%	12.878	7.416%	0.0526	0.998
V14	501	0.998	61.746	12.325%	11.698	6.528%	0.05343	0.998
V15	364	0.998	39.4	10.824%	7.75	6.19%	0.07169	0.998
V16	292	1.0	22.121	7.576%	5.076	2.825%	0.04977	1.0
V17	379	1.0	22.077	5.825%	5.624	2.331%	0.02935	1.0
V18	274	0.999	26.361	9.621%	4.923	5.342%	0.07303	0.998
V19	200	0.998	38.037	19.018%	6.979	7.674%	0.10822	0.998
V20	317	1.0	38.3	12.082%	10.655	4.073%	0.06732	1.0
V21	340	0.999	31.485	9.26%	5.646	4.1%	0.06097	0.999
V22	251	0.998	29.896	11.911%	5.901	7.201%	0.07906	0.997
V23	1293	1.0	46.311	3.582%	8.417	1.103%	0.01841	1.0
V24	395	1.0	26.7	6.759%	5.95	2.88%	0.05186	1.0
V25	460	1.0	25.888	5.628%	4.261	2.339%	0.03659	1.0
V26	228	0.998	34.094	14.954%	6.07	7.091%	0.10511	0.997
V27	313	0.999	32.723	10.455%	5.226	3.775%	0.07361	0.999
V28	298	0.999	39.398	13.221%	6.826	5.133%	0.08533	0.999
V29	358	0.998	36.832	10.288%	6.908	6.242%	0.05741	0.998
V30	627	1.0	52.066	8.304%	11.114	3.917%	0.02946	1.0
V31	368	1.0	28.885	7.849%	5.674	2.536%	0.05327	1.0
V32	301	0.999	34.889	11.591%	6.449	5.44%	0.07404	0.998
V33	496	0.999	43.779	8.826%	9.053	5.406%	0.05855	0.998
V34	67	0.999	7.675	11.455%	1.792	4.315%	0.11146	0.999
V35	566	1.0	35.919	6.346%	6.793	2.726%	0.03856	1.0
V36	632	0.999	49.309	7.802%	10.546	4.226%	0.03628	0.999
V37	192	0.999	19.363	10.085%	3.423	3.783%	0.07623	0.999
V38	497	1.0	39.249	7.897%	7.475	2.667%	0.04535	1.0
V39	332	1.0	28.883	8.7%	5.001	3.204%	0.06202	1.0
V40	23	0.978	8.194	35.626%	1.949	21.14%	0.38777	0.976
V41	99	0.995	18.363	18.548%	3.699	10.492%	0.13519	0.995
V42	192	0.998	24.653	12.84%	4.54	6.816%	0.08252	0.997
V43	380	1.0	22.232	5.851%	4.001	2.09%	0.03617	1.0
V44	350	0.991	55.54	15.869%	14.026	13.835%	0.08208	0.989
V45	240	1.0	22.06	9.192%	4.291	2.3%	0.06144	1.0
V46	207	0.999	24.461	11.817%	4.178	4.703%	0.1043	0.999
V47	723	1.0	39.247	5.428%	8.046	2.556%	0.04067	1.0
V48	489	0.999	44.441	9.088%	7.097	4.197%	0.04963	0.999
V49	646	1.0	38.495	5.959%	6.249	2.572%	0.04103	1.0
V50	155	0.998	24.949	16.096%	4.334	8.296%	0.09637	0.997
V51	205	0.999	25.619	12.497%	5.688	5.272%	0.08598	0.999
V52	1248	1.0	79.268	6.352%	13.542	2.6%	0.02428	1.0
V53	560	0.998	72.462	12.94%	13.126	6.512%	0.05352	0.998
V54	151	1.0	11.024	7.301%	2.403	2.898%	0.04059	1.0
V55	563	0.999	41.497	7.371%	8.716	3.776%	0.04561	0.999
V56	579	0.999	73.006	12.609%	12.739	5.222%	0.07736	0.999
V57	287	0.999	31.397	10.94%	5.501	4.741%	0.06958	0.999
V58	366	0.999	46.187	12.619%	8.012	6.364%	0.07471	0.999
V59	327	0.998	42.528	13.006%	8.565	5.908%	0.10255	0.998
V60	192	0.994	56.601	29.48%	13.251	16.311%	0.15192	0.994
V61	586	0.999	41.075	7.009%	7.662	3.9%	0.04198	0.999
V62	217	1.0	23.476	10.818%	6.241	5.302%	0.05337	1.0
V63	501	1.0	40.743	8.132%	8.931	3.597%	0.04307	1.0
V64	569	0.999	58.341	10.253%	10.641	3.943%	0.05173	0.999
V65	218	0.998	26.488	12.15%	5.561	6.356%	0.07941	0.998
V66	409	0.999	37.803	9.243%	6.622	4.454%	0.0536	0.999
V67	356	0.998	33.987	9.547%	7.805	5.931%	0.06654	0.998
V68	263	0.998	25.759	9.794%	5.133	5.914%	0.07598	0.998
V69	445	0.999	46.869	10.532%	8.785	4.321%	0.05895	0.999
V70	212	0.998	27.167	12.815%	5.127	6.806%	0.08192	0.998
V71	187	0.998	25.129	13.438%	4.39	7.106%	0.08863	0.997
V72	189	0.999	26.327	13.93%	5.588	5.557%	0.12354	0.999
V73	264	0.997	36.951	13.997%	6.068	8.053%	0.07646	0.996
V74	191	1.0	14.183	7.426%	2.745	2.022%	0.06251	1.0
V75	937	0.999	69.568	7.425%	13.722	3.787%	0.02951	0.999
V76	383	0.999	37.158	9.702%	6.495	3.724%	0.06285	0.999
V77	804	0.999	73.695	9.166%	13.242	4.954%	0.04157	0.999
V78	337	1.0	13.173	3.909%	3.551	2.033%	0.02136	1.0
V79	348	0.999	33.605	9.657%	5.931	4.364%	0.05326	0.999
V80	410	0.996	59.284	14.46%	10.47	9.098%	0.06178	0.996
V81	299	1.0	18.487	6.183%	3.322	2.67%	0.04455	1.0
V82	240	0.998	34.383	14.326%	6.074	5.788%	0.11047	0.998
V83	404	0.999	43.036	10.652%	8.436	4.575%	0.05904	0.999
V84	239	0.999	25.585	10.705%	5.141	5.01%	0.05395	0.999
V85	140	0.998	20.505	14.646%	3.507	6.414%	0.11171	0.998
V86	330	0.996	46.514	14.095%	9.034	8.839%	0.0935	0.996
V87	197	0.998	27.459	13.939%	6.174	6.614%	0.08949	0.998
V88	185	0.999	18.663	10.088%	3.389	5.035%	0.05673	0.999
V89	365	1.0	21.34	5.847%	4.147	2.255%	0.03766	1.0
V90	44	0.997	9.028	20.518%	2.165	10.368%	0.15597	0.996
V91	678	0.999	59.639	8.796%	10.463	5.184%	0.04318	0.999
V92	175	0.996	32.761	18.721%	6.547	11.283%	0.11241	0.996
V93	169	0.99	34.105	20.18%	6.699	13.929%	0.1276	0.989
V94	152	0.997	22.823	15.015%	3.773	8.145%	0.09457	0.997
V95	160	0.995	34.56	21.6%	8.069	11.688%	0.1096	0.995
V96	999	0.999	86.087	8.617%	18.444	4.498%	0.03965	0.999
V97	168	0.998	23.277	13.855%	4.157	5.6%	0.10284	0.998
V98	182	0.999	14.652	8.051%	3.605	4.53%	0.05336	0.999
V99	409	0.999	29.684	7.258%	5.903	3.478%	0.05454	0.999
V100	98	0.999	15.476	15.792%	3.38	7.678%	0.07631	0.999
