Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.886	17.842	66.081%	4.202	49.181%	0.84979	0.872
V2	359	0.98	114.475	31.887%	26.628	19.7%	0.16842	0.979
V3	252	0.998	45.642	18.112%	10.162	6.938%	0.09397	0.998
V4	115	0.989	35.736	31.075%	7.508	15.147%	0.20282	0.988
V5	401	0.937	154.589	38.551%	45.511	35.016%	0.12754	0.928
V6	326	0.929	139.467	42.781%	43.926	37.575%	0.196	0.922
V7	344	0.487	428.998	124.709%	132.578	88.24%	1.02158	0.435
V8	225	0.994	55.809	24.804%	13.464	12.227%	0.12123	0.994
V9	341	0.907	153.72	45.079%	39.011	44.995%	0.19199	0.887
V10	382	0.935	207.787	54.395%	58.996	35.79%	0.32659	0.931
V11	294	0.985	84.151	28.623%	18.373	17.176%	0.12403	0.984
V12	516	0.995	134.274	26.022%	32.658	10.39%	0.13945	0.995
V13	298	0.994	65.433	21.957%	13.193	11.133%	0.13294	0.993
V14	316	0.999	49.146	15.553%	13.457	5.498%	0.08043	0.999
V15	146	0.8	92.961	63.672%	27.74	60.419%	0.31188	0.769
V16	674	0.953	300.034	44.515%	78.571	31.033%	0.20272	0.948
V17	453	0.995	90.807	20.046%	22.879	9.994%	0.10486	0.995
V18	1472	1.0	116.681	7.927%	37.519	3.118%	0.02352	1.0
V19	198	0.944	75.94	38.354%	19.828	33.26%	0.19448	0.936
V20	306	0.817	192.122	62.785%	55.477	58.271%	0.30213	0.788
V21	142	0.992	34.086	24.004%	9.066	12.406%	0.149	0.992
V22	246	0.927	118.767	48.279%	28.98	37.761%	0.26572	0.917
V23	563	0.958	187.383	33.283%	45.359	30.524%	0.1152	0.95
V24	185	0.996	60.433	32.666%	16.911	13.142%	0.18118	0.996
V25	111	0.908	71.132	64.083%	17.298	44.919%	0.44685	0.899
V26	259	0.976	89.065	34.388%	22.406	22.443%	0.16871	0.973
V27	310	0.856	187.39	60.448%	60.658	53.152%	0.34165	0.842
V28	80	0.917	46.058	57.573%	14.241	41.145%	0.39393	0.912
V29	319	0.982	96.02	30.1%	21.875	20.334%	0.12624	0.98
V30	215	0.987	76.227	35.454%	17.099	19.566%	0.17351	0.987
V31	449	0.986	114.514	25.504%	32.408	16.598%	0.12815	0.985
V32	425	0.945	170.247	40.058%	42.373	33.383%	0.14385	0.937
V33	263	0.966	109.2	41.521%	28.614	25.837%	0.23505	0.964
V34	221	0.971	85.863	38.852%	19.658	23.929%	0.24969	0.968
V35	876	0.832	495.899	56.609%	142.563	58.13%	0.28869	0.801
V36	111	0.987	38.233	34.444%	7.879	16.147%	0.26329	0.986
V37	318	0.968	117.195	36.854%	30.547	25.076%	0.20872	0.965
V38	414	0.994	104.472	25.235%	29.023	12.985%	0.09854	0.994
V39	681	0.99	130.955	19.23%	33.285	13.855%	0.07284	0.989
V40	289	0.972	85.1	29.446%	21.393	23.396%	0.14405	0.969
V41	263	0.977	99.04	37.658%	32.109	25.641%	0.19241	0.977
V42	331	0.729	266.499	80.513%	76.198	68.905%	0.45521	0.69
V43	389	0.953	151.867	39.04%	39.827	30.565%	0.21795	0.948
V44	277	0.998	64.213	23.182%	14.301	9.887%	0.10086	0.998
V45	539	0.989	117.799	21.855%	32.251	15.661%	0.07419	0.988
V46	164	0.787	128.555	78.387%	36.041	62.739%	0.54219	0.762
V47	331	0.746	228.665	69.083%	72.178	66.903%	0.35337	0.707
V48	411	0.974	153.983	37.465%	35.031	23.625%	0.16064	0.972
V49	36	0.97	18.843	52.342%	4.177	24.699%	0.6948	0.968
V50	350	0.977	99.542	28.441%	25.54	21.251%	0.15521	0.975
V51	175	0.887	108.596	62.055%	29.241	47.68%	0.36486	0.875
V52	263	0.969	75.777	28.813%	17.568	24.69%	0.1158	0.963
V53	360	0.988	120.542	33.484%	29.926	18.941%	0.18045	0.988
V54	247	0.888	139.335	56.411%	37.928	46.216%	0.316	0.873
V55	464	0.946	192.664	41.522%	49.78	32.73%	0.17513	0.94
V56	1103	0.954	424.014	38.442%	118.439	31.386%	0.12859	0.949
V57	484	0.964	162.344	33.542%	46.269	26.96%	0.15173	0.96
