Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	122	0.996	25.713	21.076%	4.376	11.037%	0.12811	0.995
V2	263	0.998	41.548	15.798%	8.234	7.758%	0.08838	0.998
V3	181	0.994	40.315	22.273%	6.94	12.581%	0.10864	0.994
V4	72	0.993	21.275	29.549%	4.101	13.625%	0.20051	0.992
V5	288	0.998	43.669	15.163%	9.283	7.523%	0.0644	0.998
V6	605	0.998	86.454	14.29%	15.386	8.102%	0.06248	0.997
V7	470	0.997	70.023	14.899%	13.436	9.054%	0.05394	0.997
V8	242	0.997	43.649	18.037%	8.561	9.597%	0.1022	0.997
V9	99	0.984	29.813	30.114%	5.367	19.77%	0.19568	0.982
V10	132	0.992	30.793	23.328%	5.599	13.316%	0.1612	0.991
V11	188	0.997	35.808	19.047%	6.548	8.296%	0.11608	0.997
V12	518	0.998	73.315	14.153%	12.437	7.175%	0.06451	0.997
V13	225	0.993	47.987	21.328%	8.679	14.232%	0.09024	0.992
V14	558	0.999	64.794	11.612%	12.345	5.064%	0.05536	0.999
V15	196	0.999	26.192	13.363%	4.638	4.229%	0.08604	0.999
V16	315	0.997	52.672	16.721%	9.184	8.212%	0.08617	0.997
V17	187	0.988	43.825	23.436%	7.117	15.601%	0.13676	0.986
V18	239	0.996	48.831	20.431%	11.654	11.792%	0.09833	0.996
V19	252	0.995	52.538	20.848%	9.278	12.063%	0.09819	0.995
V20	164	0.997	29.341	17.891%	4.701	7.85%	0.13864	0.997
V21	204	0.99	51.318	25.156%	10.571	16.039%	0.09171	0.989
V22	197	0.987	48.345	24.541%	10.993	17.046%	0.10948	0.986
V23	95	0.984	23.23	24.453%	5.221	18.003%	0.16545	0.982
V24	573	0.998	73.725	12.866%	13.294	8.066%	0.05009	0.997
V25	817	0.998	125.086	15.31%	24.246	8.692%	0.05126	0.997
V26	177	0.989	42.835	24.201%	8.794	15.843%	0.11917	0.988
V27	156	0.997	25.893	16.598%	4.553	7.542%	0.11253	0.997
V28	236	0.999	41.667	17.656%	7.885	6.954%	0.10371	0.999
V29	290	0.997	42.333	14.598%	6.691	8.493%	0.07721	0.996
V30	498	0.997	71.172	14.292%	12.2	8.256%	0.05544	0.997
V31	385	0.997	56.289	14.621%	9.34	8.944%	0.05681	0.997
V32	468	0.996	83.371	17.814%	15.213	10.566%	0.08889	0.996
V33	397	0.999	62.949	15.856%	11.496	5.657%	0.07044	0.999
V34	410	0.998	57.612	14.052%	9.317	7.055%	0.07537	0.998
V35	332	0.997	65.592	19.757%	13.084	10.279%	0.0838	0.997
V36	456	0.995	88.959	19.509%	17.548	11.545%	0.08129	0.995
V37	36	0.987	14.968	41.578%	3.195	20.127%	0.28377	0.987
V38	211	0.997	30.043	14.238%	5.378	8.176%	0.09256	0.996
V39	221	0.996	41.316	18.695%	6.832	10.391%	0.08282	0.996
V40	393	0.998	60.35	15.356%	9.937	7.583%	0.07395	0.998
V41	64	0.998	14.119	22.061%	3.003	7.703%	0.18195	0.998
V42	45	0.992	15.449	34.331%	2.994	13.43%	0.27886	0.992
V43	83	0.968	29.567	35.623%	6.089	25.261%	0.28826	0.962
V44	231	0.991	53.139	23.004%	8.889	14.21%	0.11857	0.989
V45	772	0.999	107.066	13.869%	24.927	7.167%	0.05929	0.999
V46	262	0.997	48.921	18.672%	9.056	9.188%	0.09072	0.997
V47	149	0.993	38.848	26.072%	7.384	13.076%	0.19137	0.992
V48	182	0.985	55.726	30.619%	9.775	19.488%	0.14363	0.984
V49	156	0.999	26.512	16.995%	5.067	5.3%	0.12325	0.999
V50	330	0.99	107.48	32.57%	28.96	21.528%	0.13885	0.99
V51	84	0.981	25.958	30.902%	4.589	20.281%	0.23185	0.978
V52	363	0.994	73.699	20.303%	13.668	11.987%	0.08869	0.994
V53	300	0.994	84.203	28.068%	18.409	16.312%	0.12715	0.995
V54	210	0.998	39.674	18.892%	7.513	6.968%	0.09854	0.998
V55	131	0.997	22.937	17.509%	4.395	7.49%	0.13557	0.997
V56	395	0.994	76.599	19.392%	14.557	12.304%	0.07735	0.993
V57	516	0.997	77.595	15.038%	12.73	8.358%	0.0606	0.997
V58	52	0.997	13.921	26.771%	2.756	8.235%	0.26827	0.997
V59	474	0.995	61.616	12.999%	14.486	10.215%	0.06158	0.994
V60	172	0.987	42.463	24.688%	7.905	16.97%	0.12612	0.985
V61	629	0.998	90.187	14.338%	15.475	6.241%	0.07341	0.998
V62	400	0.994	111.714	27.928%	28.897	17.254%	0.10972	0.995
V63	319	0.996	59.649	18.699%	11.595	10.625%	0.10089	0.996
V64	511	0.997	86.033	16.836%	14.149	8.35%	0.08331	0.997
V65	560	1.0	44.479	7.943%	8.659	3.026%	0.03147	1.0
V66	207	0.999	25.524	12.33%	4.253	4.476%	0.08075	0.999
V67	186	0.996	38.548	20.725%	7.372	10.527%	0.13115	0.995
V68	294	0.99	95.304	32.416%	26.22	20.911%	0.16391	0.99
V69	310	0.999	43.871	14.152%	8.016	5.875%	0.07779	0.999
V70	281	0.995	64.93	23.107%	12.621	12.072%	0.10183	0.995
V71	371	0.994	51.54	13.892%	9.69	10.963%	0.0719	0.992
V72	244	0.999	35.991	14.75%	6.746	5.31%	0.08559	0.999
V73	410	0.998	71.603	17.464%	14.003	8.455%	0.06996	0.998
V74	142	0.999	19.441	13.691%	3.452	5.046%	0.13264	0.999
V75	489	0.997	89.424	18.287%	16.718	10.077%	0.09349	0.997
V76	199	0.995	36.955	18.57%	7.064	10.476%	0.0966	0.994
V77	118	0.98	49.562	42.002%	10.11	24.209%	0.23346	0.979
V78	494	0.994	118.578	24.004%	22.582	14.5%	0.09002	0.995
V79	243	0.994	59.214	24.368%	14.346	15.125%	0.09846	0.995
V80	368	0.99	71.512	19.433%	14.372	14.434%	0.08866	0.988
V81	477	0.997	66.13	13.864%	12.191	8.638%	0.05373	0.997
V82	420	0.998	67.636	16.104%	13.158	8.705%	0.05623	0.998
V83	404	0.999	56.034	13.87%	11.442	6.024%	0.06624	0.999
V84	506	0.998	89.858	17.758%	17.721	9.688%	0.07521	0.998
V85	304	0.983	80.556	26.499%	15.722	19.537%	0.1008	0.981
V86	170	0.988	53.403	31.414%	11.899	18.339%	0.18697	0.987
V87	225	0.997	37.586	16.705%	6.971	9.869%	0.08813	0.997
V88	219	0.995	48.601	22.192%	9.227	13.001%	0.10427	0.995
V89	576	1.0	58.293	10.12%	11.02	3.553%	0.05257	1.0
V90	152	0.989	37.155	24.444%	6.764	17.158%	0.10022	0.988
V91	166	0.995	28.143	16.954%	4.719	10.206%	0.09414	0.995
V92	328	0.998	39.365	12.002%	6.337	6.389%	0.06819	0.998
V93	354	0.999	58.924	16.645%	12.923	7.097%	0.07926	0.999
V94	422	0.999	38.812	9.197%	6.607	4.204%	0.04134	0.999
V95	312	1.0	30.658	9.826%	5.47	3.139%	0.0773	0.999
V96	414	0.999	48.766	11.779%	9.02	4.817%	0.06774	0.999
V97	100	0.991	23.797	23.797%	4.581	14.832%	0.13133	0.99
V98	374	0.997	54.891	14.677%	10.241	8.912%	0.06826	0.996
V99	700	0.999	83.332	11.905%	17.28	4.996%	0.05873	0.999
V100	62	0.981	19.154	30.894%	3.438	19.849%	0.23129	0.978
