Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	261	0.999	32.504	12.454%	5.377	5.55%	0.06988	0.999
V2	68	0.994	15.38	22.618%	2.694	11.017%	0.18662	0.993
V3	148	0.998	22.465	15.179%	4.223	6.95%	0.10535	0.998
V4	386	0.993	76.793	19.895%	14.993	12.753%	0.09536	0.993
V5	472	0.998	55.815	11.825%	10.892	6.489%	0.04796	0.998
V6	195	0.999	30.684	15.735%	5.609	5.865%	0.09783	0.999
V7	650	1.0	51.395	7.907%	9.186	2.593%	0.04706	1.0
V8	341	0.999	42.342	12.417%	7.367	5.635%	0.08161	0.998
V9	557	0.999	44.408	7.973%	7.963	3.521%	0.04092	0.999
V10	219	0.997	35.007	15.985%	5.371	9.351%	0.07873	0.996
V11	178	0.998	25.268	14.196%	4.406	5.519%	0.13279	0.998
V12	312	0.997	43.357	13.896%	8.073	7.977%	0.08567	0.996
V13	207	0.994	39.704	19.181%	7.273	11.396%	0.10716	0.993
V14	449	0.986	94.753	21.103%	22.238	16.741%	0.09098	0.984
V15	179	1.0	24.354	13.606%	6.965	6.13%	0.06987	1.0
V16	298	0.999	54.874	18.414%	12.738	6.271%	0.08693	0.999
V17	158	0.998	37.578	23.784%	9.081	11.677%	0.13914	0.998
V18	234	0.998	30.699	13.119%	7.205	7.15%	0.0866	0.998
V19	189	0.998	29.472	15.594%	5.143	7.104%	0.10628	0.998
V20	438	0.999	45.279	10.338%	7.598	4.752%	0.04333	0.999
V21	366	0.999	42.174	11.523%	7.461	4.358%	0.07511	0.999
V22	83	0.999	15.159	18.264%	2.899	5.124%	0.16638	0.999
V23	446	0.999	37.921	8.502%	7.528	3.429%	0.05761	0.999
V24	248	0.997	39.797	16.047%	6.614	8.499%	0.08204	0.997
V25	138	1.0	13.46	9.754%	3.33	3.331%	0.08085	1.0
V26	483	0.999	53.425	11.061%	8.994	3.672%	0.0565	0.999
V27	169	0.998	28.845	17.068%	5.82	8.154%	0.10429	0.998
V28	486	0.999	51.845	10.668%	9.766	5.04%	0.0509	0.999
V29	28	0.987	8.083	28.868%	1.849	16.472%	0.32833	0.986
V30	243	0.997	40.722	16.758%	9.185	8.987%	0.08998	0.997
V31	284	0.997	40.08	14.113%	6.877	8.395%	0.07101	0.997
V32	92	0.999	15.592	16.948%	3.789	8.46%	0.09776	0.999
V33	161	0.999	24.568	15.26%	4.529	5.362%	0.10433	0.999
V34	224	0.999	30.502	13.617%	5.598	5.759%	0.08029	0.999
V35	116	0.998	19.393	16.718%	3.543	6.183%	0.15774	0.998
V36	232	0.994	43.15	18.599%	8.367	11.325%	0.12222	0.994
V37	231	0.997	35.062	15.178%	7.54	8.184%	0.10336	0.997
V38	101	0.982	27.634	27.36%	6.269	19.467%	0.17519	0.979
V39	235	1.0	21.592	9.188%	3.659	3.143%	0.07078	1.0
V40	308	0.996	49.263	15.994%	11.633	9.319%	0.09292	0.996
V41	183	0.996	35.595	19.451%	6.108	10.752%	0.1186	0.996
V42	581	0.999	54.885	9.447%	10.188	3.989%	0.0502	0.999
V43	161	0.997	26.739	16.608%	5.156	7.59%	0.14278	0.997
V44	255	0.999	25.627	10.05%	5.31	3.602%	0.07801	0.999
V45	107	0.994	27.093	25.321%	5.016	12.761%	0.18684	0.993
V46	159	0.998	27.638	17.382%	5.037	7.015%	0.14758	0.997
V47	68	0.991	16.886	24.832%	3.001	13.872%	0.17502	0.99
