Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	122	0.991	33.657	27.588%	6.379	16.089%	0.14383	0.99
V2	263	0.994	50.994	19.389%	11.778	11.097%	0.09793	0.993
V3	181	0.989	40.322	22.277%	8.622	15.63%	0.08417	0.988
V4	72	0.993	17.222	23.919%	3.704	12.306%	0.20756	0.992
V5	288	0.997	37.12	12.889%	10.053	8.147%	0.04772	0.997
V6	605	0.998	66.772	11.037%	11.697	6.16%	0.04242	0.998
V7	470	0.994	70.041	14.902%	15.674	10.563%	0.06396	0.994
V8	242	0.994	56.934	23.526%	11.842	13.275%	0.12852	0.994
V9	99	0.979	28.605	28.894%	5.693	20.97%	0.18575	0.976
V10	132	0.977	44.501	33.713%	9.314	22.151%	0.19182	0.974
V11	188	0.996	41.471	22.059%	7.554	9.57%	0.12317	0.996
V12	518	0.996	81.593	15.752%	14.951	8.625%	0.06369	0.996
V13	225	0.986	53.195	23.642%	10.694	17.536%	0.09186	0.984
V14	558	0.999	59.883	10.732%	11.516	4.724%	0.04867	0.999
V15	196	0.999	30.282	15.45%	6.054	5.52%	0.08364	0.999
V16	315	0.996	50.403	16.001%	9.511	8.505%	0.09824	0.996
V17	187	0.986	45.266	24.206%	7.757	17.004%	0.1318	0.983
V18	239	0.991	51.587	21.585%	13.715	13.878%	0.11664	0.991
V19	252	0.993	51.627	20.487%	9.434	12.265%	0.0943	0.992
V20	164	0.994	33.599	20.487%	6.366	10.631%	0.15145	0.994
V21	204	0.994	38.252	18.751%	7.494	11.37%	0.08201	0.993
V22	197	0.987	44.963	22.824%	10.432	16.176%	0.10724	0.985
V23	95	0.984	23.22	24.442%	5.14	17.724%	0.15354	0.982
V24	573	0.996	80.287	14.012%	15.679	9.513%	0.04801	0.995
V25	817	0.998	86.934	10.641%	17.735	6.358%	0.03027	0.998
V26	177	0.991	39.367	22.241%	7.557	13.615%	0.12001	0.989
V27	156	0.996	30.955	19.843%	5.626	9.32%	0.11401	0.996
V28	236	0.998	44.58	18.89%	8.601	7.585%	0.10583	0.998
V29	290	0.993	49.901	17.207%	9.25	11.742%	0.08215	0.992
V30	498	0.997	68.029	13.66%	12.228	8.275%	0.05109	0.996
V31	385	0.997	42.512	11.042%	7.685	7.359%	0.04936	0.997
V32	468	0.997	56.404	12.052%	10.282	7.141%	0.0594	0.997
V33	397	0.998	71.369	17.977%	14.357	7.065%	0.085	0.998
V34	410	0.995	70.792	17.266%	13.216	10.008%	0.07325	0.994
V35	332	0.995	56.542	17.031%	12.178	9.567%	0.06259	0.995
V36	456	0.993	78.71	17.261%	18.659	12.276%	0.07355	0.993
V37	36	0.99	11.984	33.289%	2.894	18.23%	0.2342	0.989
V38	211	0.995	34.655	16.424%	6.367	9.679%	0.09296	0.995
V39	221	0.993	40.648	18.393%	8.247	12.543%	0.0738	0.992
V40	393	0.995	70.625	17.971%	13.334	10.175%	0.07771	0.995
V41	64	0.997	17.711	27.673%	3.594	9.218%	0.21305	0.996
V42	45	0.988	17.326	38.502%	3.579	16.054%	0.32156	0.987
V43	83	0.962	32.102	38.677%	6.645	27.568%	0.3247	0.956
V44	231	0.979	67.231	29.104%	12.774	20.421%	0.1505	0.975
V45	772	1.0	59.373	7.691%	11.857	3.409%	0.03432	1.0
V46	262	0.996	50.784	19.383%	9.054	9.186%	0.09498	0.996
V47	149	0.994	35.083	23.546%	6.348	11.241%	0.18046	0.993
V48	182	0.984	48.272	26.523%	9.056	18.054%	0.1312	0.981
V49	156	0.998	25.799	16.538%	5.51	5.763%	0.12423	0.998
V50	330	0.991	59.382	17.995%	18.493	13.747%	0.06664	0.99
V51	84	0.971	29.571	35.204%	5.405	23.887%	0.2664	0.965
V52	363	0.993	78.436	21.608%	15.204	13.334%	0.07394	0.992
V53	300	0.992	77.787	25.929%	18.059	16.002%	0.10434	0.991
V54	210	0.997	37.503	17.859%	8.804	8.165%	0.0964	0.997
V55	131	0.997	23.319	17.801%	4.592	7.826%	0.13665	0.997
V56	395	0.995	58.884	14.907%	12.411	10.49%	0.05715	0.994
V57	516	0.996	74.733	14.483%	13.677	8.98%	0.05202	0.995
V58	52	0.995	19.529	37.556%	4.364	13.04%	0.34317	0.995
V59	474	0.994	79.214	16.712%	15.577	10.984%	0.05818	0.993
V60	172	0.986	40.189	23.366%	7.885	16.927%	0.11835	0.983
V61	629	0.998	83.097	13.211%	15.153	6.111%	0.06627	0.998
V62	400	0.998	44.24	11.06%	9.52	5.684%	0.05349	0.998
V63	319	0.995	68.561	21.492%	12.226	11.203%	0.10758	0.995
V64	511	0.996	88.902	17.398%	17.006	10.036%	0.06761	0.995
V65	560	0.998	64.668	11.548%	15.752	5.504%	0.04008	0.998
V66	207	0.999	26.796	12.945%	4.464	4.698%	0.07071	0.999
V67	186	0.992	44.06	23.688%	9.397	13.419%	0.13117	0.991
V68	294	0.994	56.245	19.131%	14.404	11.488%	0.09125	0.994
V69	310	0.999	36.637	11.818%	6.909	5.064%	0.06951	0.999
V70	281	0.998	44.544	15.852%	7.744	7.407%	0.07124	0.998
V71	371	0.991	70.428	18.983%	11.937	13.505%	0.08073	0.988
V72	244	0.999	31.349	12.848%	6.063	4.772%	0.07836	0.999
V73	410	0.997	80.651	19.671%	15.908	9.605%	0.07943	0.997
V74	142	0.999	19.863	13.988%	3.789	5.539%	0.12673	0.998
V75	489	0.999	45.976	9.402%	8.039	4.845%	0.04971	0.999
V76	199	0.993	42.201	21.207%	8.194	12.152%	0.12263	0.992
V77	118	0.981	38.074	32.266%	8.214	19.669%	0.18437	0.979
V78	494	0.993	85.278	17.263%	18.556	11.915%	0.07014	0.993
V79	243	0.995	36.568	15.049%	9.149	9.646%	0.05947	0.995
V80	368	0.989	68.845	18.708%	14.665	14.728%	0.08161	0.987
V81	477	0.997	60.489	12.681%	10.839	7.68%	0.04664	0.997
V82	420	0.996	79.044	18.82%	15.839	10.479%	0.07917	0.996
V83	404	0.998	63.129	15.626%	14.375	7.568%	0.05675	0.998
V84	506	0.997	85.181	16.834%	19.045	10.412%	0.05591	0.997
V85	304	0.987	65.106	21.416%	12.821	15.932%	0.10623	0.985
V86	170	0.984	55.171	32.454%	12.266	18.904%	0.17612	0.983
V87	225	0.994	41.875	18.611%	7.919	11.211%	0.09253	0.993
V88	219	0.99	45.58	20.813%	9.842	13.867%	0.09453	0.989
V89	576	1.0	47.226	8.199%	8.78	2.83%	0.04449	1.0
V90	152	0.99	31.908	20.992%	5.679	14.406%	0.09	0.989
V91	166	0.993	32.661	19.675%	5.508	11.912%	0.10097	0.992
V92	328	0.998	42.828	13.057%	7.145	7.204%	0.06961	0.997
V93	354	0.998	68.695	19.405%	14.348	7.88%	0.09001	0.998
V94	422	0.998	61.776	14.639%	10.797	6.87%	0.05046	0.998
V95	312	0.999	36.305	11.636%	6.625	3.801%	0.0815	0.999
V96	414	0.998	49.378	11.927%	10.61	5.666%	0.05596	0.998
V97	100	0.973	36.878	36.878%	7.474	24.198%	0.17826	0.97
V98	374	0.99	73.989	19.783%	16.622	14.464%	0.08713	0.988
V99	700	1.0	45.886	6.555%	7.999	2.313%	0.02911	1.0
V100	62	0.976	21.908	35.335%	3.808	21.985%	0.2618	0.971
