Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	549	1.0	49.369	8.993%	10.341	2.802%	0.04397	1.0
V2	307	1.0	28.604	9.317%	7.541	3.113%	0.04729	1.0
V3	273	0.999	25.559	9.362%	5.397	4.031%	0.04634	0.999
V4	638	0.999	74.646	11.7%	14.09	4.759%	0.0409	0.999
V5	294	0.995	65.888	22.411%	12.411	10.648%	0.11308	0.994
V6	201	0.986	47.579	23.671%	10.372	16.443%	0.15509	0.985
V7	604	1.0	52.587	8.706%	9.102	2.752%	0.05315	1.0
V8	279	0.998	45.693	16.377%	10.894	6.786%	0.08567	0.998
V9	140	0.999	20.939	14.956%	5.708	6.05%	0.06748	0.999
V10	486	0.998	59.909	12.327%	11.869	5.693%	0.05155	0.998
V11	564	1.0	62.002	10.993%	11.457	3.24%	0.0456	1.0
V12	918	1.0	57.591	6.274%	9.848	2.443%	0.02276	1.0
V13	292	0.997	57.611	19.73%	13.696	8.466%	0.09082	0.997
V14	155	0.987	44.149	28.483%	8.258	16.917%	0.17765	0.985
V15	302	0.997	45.099	14.933%	9.37	8.012%	0.06588	0.997
V16	378	0.995	56.566	14.965%	11.736	9.527%	0.06107	0.995
V17	252	0.992	49.556	19.665%	10.745	12.509%	0.1037	0.992
V18	469	0.999	60.871	12.979%	11.534	5.171%	0.05922	0.999
V19	233	0.996	45.456	19.509%	9.734	9.857%	0.10196	0.996
V20	725	0.998	71.324	9.838%	12.819	6.005%	0.03226	0.998
V21	246	0.998	39.455	16.039%	6.887	7.432%	0.07421	0.997
V22	109	0.996	26.226	24.061%	5.903	9.777%	0.15796	0.996
V23	455	0.999	57.354	12.605%	10.443	5.33%	0.05754	0.999
V24	587	0.999	56.592	9.641%	10.247	3.535%	0.04372	0.999
V25	539	0.999	58.55	10.863%	12.213	4.491%	0.0441	0.999
V26	226	0.999	32.767	14.499%	6.15	5.32%	0.09999	0.999
V27	232	0.996	42.657	18.387%	8.348	8.841%	0.11992	0.996
V28	293	0.991	65.623	22.397%	15.627	14.375%	0.08478	0.99
V29	236	0.993	42.723	18.103%	8.446	12.041%	0.08991	0.992
V30	591	0.999	49.787	8.424%	12.451	3.646%	0.03712	0.999
V31	236	0.996	44.054	18.667%	9.295	8.516%	0.10416	0.996
V32	76	0.974	26.229	34.512%	5.651	23.465%	0.19389	0.971
V33	63	0.967	23.089	36.649%	7.4	26.967%	0.16527	0.965
V34	212	0.997	33.14	15.632%	7.082	8.437%	0.103	0.996
V35	231	0.994	55.548	24.047%	11.223	13.722%	0.12127	0.994
V36	61	0.992	17.145	28.107%	3.976	12.989%	0.20687	0.992
V37	946	1.0	86.216	9.114%	19.069	3.299%	0.02979	1.0
V38	72	0.986	23.406	32.508%	4.525	16.748%	0.23604	0.985
V39	77	0.977	26.073	33.861%	5.456	21.189%	0.25561	0.975
V40	123	0.99	32.117	26.111%	6.088	14.33%	0.19422	0.989
V41	195	0.995	38.679	19.835%	7.872	10.52%	0.09696	0.994
V42	177	0.986	47.852	27.035%	9.341	16.531%	0.16624	0.985
V43	95	0.992	30.979	32.609%	5.808	13.825%	0.197	0.991
V44	139	0.993	33.702	24.246%	6.22	12.344%	0.13338	0.992
V45	199	0.994	35.747	17.963%	7.172	10.762%	0.11294	0.994
V46	143	0.985	37.333	26.107%	8.785	17.4%	0.14602	0.983
V47	782	1.0	30.826	3.942%	8.049	1.432%	0.01413	1.0
V48	188	0.984	47.515	25.274%	11.028	17.801%	0.14838	0.982
V49	495	0.999	52.095	10.524%	9.627	4.845%	0.05669	0.999
V50	374	0.999	35.47	9.484%	7.672	3.366%	0.05274	0.999
V51	238	0.997	44.322	18.623%	7.642	9.107%	0.09369	0.996
V52	315	1.0	34.726	11.024%	6.647	2.841%	0.07735	1.0
V53	77	0.998	12.284	15.953%	2.715	6.545%	0.10681	0.998
V54	142	0.991	27.87	19.627%	6.195	13.336%	0.14025	0.99
V55	230	0.999	27.439	11.93%	5.514	4.012%	0.07699	0.999
V56	93	0.993	23.448	25.213%	5.107	11.598%	0.15607	0.993
V57	459	0.999	49.433	10.77%	9.521	4.352%	0.05592	0.999
V58	51	0.995	16.972	33.278%	3.564	11.967%	0.36699	0.995
V59	858	1.0	70.71	8.241%	14.909	3.005%	0.03472	1.0
V60	369	0.997	44.411	12.036%	9.824	7.107%	0.0538	0.997
V61	260	0.995	43.669	16.796%	9.086	9.859%	0.08058	0.995
V62	184	0.989	42.52	23.109%	9.907	15.09%	0.15101	0.987
V63	262	0.996	46.215	17.639%	9.029	9.312%	0.09254	0.996
V64	302	0.999	38.006	12.585%	7.121	3.867%	0.06528	0.999
V65	195	0.996	39.513	20.263%	7.128	9.723%	0.11246	0.996
V66	171	0.992	48.089	28.122%	10.318	14.34%	0.13077	0.992
V67	407	1.0	28.686	7.048%	5.106	1.742%	0.04781	1.0
V68	372	0.999	50.396	13.547%	11.418	5.108%	0.07894	0.999
V69	102	0.989	28.798	28.233%	6.063	15.531%	0.18209	0.988
V70	6	0.941	3.452	57.533%	1.261	36.402%	0.74144	0.939
V71	84	0.995	20.502	24.407%	4.518	10.349%	0.18075	0.995
V72	199	0.996	36.016	18.098%	9.361	9.347%	0.10961	0.996
V73	315	0.999	44.206	14.034%	8.959	5.748%	0.06881	0.999
V74	76	0.975	26.079	34.314%	6.026	22.395%	0.19921	0.972
V75	82	0.998	15.039	18.34%	3.785	8.213%	0.1135	0.998
V76	186	0.997	35.835	19.266%	7.661	7.688%	0.1427	0.997
V77	77	0.993	17.802	23.119%	4.232	12.033%	0.21189	0.992
V78	157	0.995	31.754	20.225%	8.446	10.75%	0.11861	0.995
V79	271	0.999	34.743	12.82%	5.918	5.23%	0.08271	0.999
V80	228	0.998	41.227	18.082%	10.099	7.743%	0.07864	0.998
V81	252	0.999	36.589	14.519%	6.195	4.62%	0.09913	0.999
V82	421	0.998	53.726	12.762%	10.365	7.128%	0.05931	0.997
V83	97	0.996	26.825	27.655%	5.923	10.256%	0.21662	0.996
V84	315	0.999	44.189	14.028%	8.821	3.969%	0.07082	0.999
V85	136	0.998	27.989	20.58%	5.615	6.932%	0.1804	0.998
V86	404	0.998	59.622	14.758%	10.005	5.948%	0.07054	0.998
V87	137	0.998	27.739	20.247%	4.587	7.301%	0.13681	0.997
V88	147	0.997	32.163	21.88%	7.264	8.189%	0.13503	0.997
V89	255	0.999	40.399	15.843%	9.21	5.905%	0.08058	0.999
V90	518	0.999	60.963	11.769%	10.179	4.516%	0.05395	0.999
V91	370	0.997	65.984	17.834%	12.689	8.733%	0.0697	0.997
V92	123	0.998	24.632	20.026%	5.144	7.091%	0.15337	0.998
V93	506	0.998	51.614	10.2%	9.148	5.788%	0.03952	0.998
V94	346	0.999	44.738	12.93%	8.929	4.102%	0.06677	0.999
V95	446	0.997	54.979	12.327%	11.868	7.748%	0.04938	0.997
V96	500	0.998	80.18	16.036%	15.106	6.632%	0.06594	0.998
V97	256	0.998	38.447	15.018%	7.585	6.334%	0.0768	0.998
V98	339	0.999	39.666	11.701%	8.741	4.068%	0.05691	0.999
V99	52	0.983	18.77	36.096%	4.172	18.474%	0.28187	0.982
V100	126	0.958	45.73	36.294%	9.98	28.858%	0.2203	0.95
