Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	432	0.996	71.176	16.476%	14.983	8.987%	0.0653	0.996
V2	334	0.999	36.587	10.954%	7.436	4.505%	0.13867	0.999
V3	332	0.997	74.323	22.386%	17.682	11.338%	0.15833	0.997
V4	370	0.992	67.773	18.317%	15.705	12.491%	0.07848	0.992
V5	278	0.994	70.621	25.403%	16.601	12.368%	0.18034	0.994
V6	1119	0.999	89.407	7.99%	19.064	5.209%	0.03202	0.998
V7	92	0.952	38.16	41.478%	10.465	33.16%	0.35878	0.947
V8	401	0.996	82.175	20.493%	17.809	9.348%	0.08469	0.996
V9	207	0.999	27.743	13.402%	5.125	4.262%	0.10344	0.999
V10	248	0.968	85.882	34.63%	18.804	26.732%	0.21099	0.963
V11	142	0.996	33.127	23.329%	8.015	11.369%	0.23102	0.996
V12	521	0.989	144.68	27.77%	37.344	17.413%	0.47769	0.988
V13	634	1.0	80.408	12.683%	17.926	4.856%	0.08722	1.0
V14	384	0.999	57.945	15.09%	15.77	7.125%	0.15876	0.999
V15	307	0.996	56.09	18.27%	10.673	9.475%	0.08666	0.995
V16	397	0.999	60.257	15.178%	17.096	7.003%	0.11822	0.999
V17	296	0.992	85.8	28.986%	21.471	19.447%	0.14021	0.992
V18	519	0.998	87.995	16.955%	19.43	7.522%	0.08319	0.998
V19	426	1.0	31.174	7.318%	6.917	2.709%	0.04899	1.0
V20	494	0.995	159.706	32.329%	54.757	19.442%	0.59208	0.996
V21	201	0.997	35.122	17.474%	8.396	8.036%	0.17513	0.997
V22	186	0.987	42.844	23.034%	11.261	16.18%	0.15356	0.986
V23	228	1.0	23.297	10.218%	4.849	3.663%	0.07503	1.0
V24	453	0.993	95.491	21.08%	19.536	11.823%	0.186	0.992
V25	408	0.997	86.886	21.296%	20.566	11.529%	0.17187	0.997
V26	455	0.999	75.841	16.668%	31.106	8.919%	0.26879	0.999
V27	317	0.998	56.093	17.695%	16.236	8.015%	0.23464	0.998
V28	100	0.99	27.261	27.261%	5.216	14.144%	0.21999	0.989
V29	277	0.998	77.65	28.032%	24.587	14.304%	0.50774	0.998
V30	456	0.999	71.174	15.608%	17.536	7.654%	0.12835	0.999
V31	223	0.998	43.707	19.6%	9.049	8.39%	0.12156	0.998
V32	453	1.0	46.725	10.315%	9.222	3.386%	0.07285	1.0
V33	197	0.998	29.465	14.957%	6.247	6.559%	0.10447	0.998
V34	78	0.979	34.999	44.871%	8.924	31.912%	0.47258	0.979
V35	276	0.998	47.767	17.307%	8.733	6.098%	0.11087	0.998
