Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	349	0.998	44.189	12.662%	8.665	7.42%	0.06782	0.997
V2	255	0.996	47.614	18.672%	9.434	9.734%	0.10748	0.995
V3	301	0.999	31.919	10.604%	5.7	5.166%	0.06491	0.999
V4	386	0.996	55.977	14.502%	11.781	8.393%	0.05079	0.996
V5	195	0.999	23.932	12.273%	4.233	4.489%	0.06468	0.999
V6	455	1.0	48.534	10.667%	7.977	3.136%	0.05841	1.0
V7	1069	1.0	91.191	8.53%	16.292	2.78%	0.03467	1.0
V8	273	0.997	48.315	17.698%	7.964	8.664%	0.11301	0.997
V9	286	0.994	50.812	17.766%	10.398	10.817%	0.07885	0.993
V10	335	1.0	22.058	6.584%	4.721	2.348%	0.03594	1.0
V11	262	0.998	35.774	13.654%	8.431	7.313%	0.06359	0.997
V12	344	0.998	49.094	14.272%	11.683	7.218%	0.05742	0.998
V13	288	0.999	37.596	13.054%	7.521	5.319%	0.07303	0.999
V14	287	0.999	30.869	10.756%	5.479	3.879%	0.06697	0.999
V15	281	0.995	40.915	14.56%	7.588	9.866%	0.08694	0.994
V16	364	0.992	71.278	19.582%	15.404	13.714%	0.09987	0.991
V17	134	0.996	27.33	20.396%	5.913	9.255%	0.11359	0.996
V18	151	0.984	48.182	31.909%	10.781	19.043%	0.20598	0.983
V19	256	0.999	38.029	14.855%	7.199	5.573%	0.07827	0.999
V20	256	0.996	35.356	13.811%	6.227	8.836%	0.06757	0.995
V21	432	0.997	55.659	12.884%	13.618	8.791%	0.04497	0.996
V22	346	0.999	36.604	10.579%	6.214	4.392%	0.05564	0.999
V23	332	0.999	42.898	12.921%	8.984	4.12%	0.0705	0.999
V24	141	0.996	26.135	18.535%	5.117	9.638%	0.11548	0.996
V25	484	0.999	60.423	12.484%	12.122	5.542%	0.05549	0.999
V26	346	1.0	26.341	7.613%	6.576	2.775%	0.04278	1.0
V27	322	0.999	29.387	9.126%	5.977	3.452%	0.05541	0.999
V28	518	1.0	51.016	9.849%	8.898	3.322%	0.05229	1.0
V29	336	0.999	34.725	10.335%	7.525	4.731%	0.05176	0.999
V30	449	0.994	81.353	18.119%	17.824	12.057%	0.09305	0.993
V31	174	0.996	30.716	17.653%	6.271	9.222%	0.1076	0.995
V32	218	0.996	38.183	17.515%	6.324	9.12%	0.10585	0.995
V33	503	0.996	66.83	13.286%	12.77	8.871%	0.05107	0.995
V34	113	0.989	26.586	23.527%	4.746	15.455%	0.15541	0.987
V35	130	0.998	19.198	14.768%	4.771	6.754%	0.08451	0.998
V36	108	0.996	22.073	20.438%	3.904	9.327%	0.1682	0.995
V37	296	0.994	58.129	19.638%	11.499	11.944%	0.08872	0.993
V38	460	1.0	29.338	6.378%	5.096	2.791%	0.04072	1.0
V39	505	0.999	65.613	12.993%	13.708	6.045%	0.05756	0.999
V40	392	0.997	56.427	14.395%	12.032	7.925%	0.05785	0.997
V41	90	0.994	21.146	23.496%	4.793	12.764%	0.14557	0.994
V42	434	0.996	78.921	18.185%	15.402	8.95%	0.09756	0.996
V43	137	0.997	24.947	18.209%	4.577	7.825%	0.1235	0.997
V44	406	0.999	40.28	9.921%	7.008	4.104%	0.0669	0.999
V45	374	1.0	35.513	9.495%	8.178	3.281%	0.04461	1.0
V46	166	0.995	34.85	20.994%	8.085	10.07%	0.15943	0.995
V47	270	0.989	60.528	22.418%	11.494	15.03%	0.1118	0.987
V48	90	0.976	30.896	34.329%	6.177	22.146%	0.23731	0.972
V49	225	0.997	35.801	15.912%	6.398	7.187%	0.10437	0.997
V50	199	0.999	29.902	15.026%	5.096	4.206%	0.11205	0.999
V51	515	0.996	69.421	13.48%	15.188	9.127%	0.05651	0.995
V52	382	1.0	33.551	8.783%	5.982	2.781%	0.06222	1.0
V53	373	0.999	36.654	9.827%	6.381	4.168%	0.0493	0.999
V54	216	0.999	32.151	14.885%	5.82	4.848%	0.08843	0.999
V55	259	0.988	51.693	19.959%	11.718	15.42%	0.07386	0.986
V56	105	0.998	14.839	14.132%	3.075	6.98%	0.0993	0.997
V57	329	0.998	44.594	13.554%	8.754	7.145%	0.08649	0.997
V58	62	0.985	17.296	27.897%	3.872	17.456%	0.21651	0.984
V59	99	0.994	22.533	22.761%	4.587	10.888%	0.18171	0.994
V60	189	0.998	27.168	14.375%	4.989	7.365%	0.09175	0.998
V61	198	0.998	29.057	14.675%	5.258	6.58%	0.08439	0.998
V62	396	0.998	52.647	13.295%	9.421	6.544%	0.06644	0.998
V63	626	0.999	59.284	9.47%	11.458	4.731%	0.04382	0.999
V64	262	0.998	44.243	16.887%	7.752	7.255%	0.0875	0.998
V65	31	0.971	14.941	48.197%	3.689	24.167%	0.44777	0.969
V66	383	0.996	55.769	14.561%	12.462	9.071%	0.048	0.996
V67	126	0.999	19.68	15.619%	4.715	7.333%	0.08615	0.999
V68	174	0.99	44.042	25.311%	8.664	14.198%	0.13498	0.989
V69	356	0.999	34.62	9.725%	8.17	5.45%	0.05008	0.998
V70	433	0.999	51.995	12.008%	9.632	4.542%	0.0725	0.999
V71	740	1.0	59.412	8.029%	11.88	3.087%	0.03245	1.0
V72	412	1.0	32.793	7.959%	6.73	2.675%	0.04426	1.0
V73	411	0.998	52.441	12.759%	10.0	6.865%	0.04742	0.998
V74	453	0.999	62.617	13.823%	11.125	5.626%	0.06603	0.999
V75	408	0.998	46.539	11.407%	10.418	6.171%	0.05715	0.998
V76	382	0.999	56.166	14.703%	10.154	5.906%	0.07606	0.999
V77	318	0.994	54.298	17.075%	11.65	11.256%	0.09009	0.993
V78	188	0.998	26.626	14.163%	4.808	6.632%	0.09315	0.998
V79	270	0.999	31.226	11.565%	6.832	4.595%	0.05926	0.999
V80	717	0.998	95.001	13.25%	25.545	7.929%	0.05501	0.998
V81	444	1.0	39.55	8.908%	7.301	2.793%	0.05374	1.0
V82	287	0.998	44.767	15.598%	8.0	6.466%	0.08776	0.998
V83	322	0.982	82.853	25.731%	21.956	19.875%	0.13637	0.98
V84	276	0.998	46.378	16.804%	9.974	7.847%	0.09699	0.998
V85	190	0.998	29.327	15.435%	5.321	7.425%	0.0946	0.997
V86	240	0.999	31.42	13.092%	8.285	5.466%	0.06959	0.999
V87	488	0.995	78.421	16.07%	16.453	10.133%	0.065	0.995
V88	192	0.999	19.335	10.07%	4.388	4.113%	0.05204	0.999
V89	170	0.982	45.949	27.029%	11.13	19.004%	0.14326	0.98
V90	606	0.999	69.406	11.453%	14.502	5.253%	0.05366	0.999
V91	412	0.999	51.959	12.611%	9.555	6.025%	0.05986	0.999
V92	822	0.999	72.85	8.863%	13.418	4.181%	0.05214	0.999
V93	127	0.999	20.28	15.969%	3.691	4.381%	0.11919	0.999
V94	256	0.999	33.816	13.209%	6.511	5.335%	0.08152	0.999
V95	171	0.998	20.516	11.998%	4.11	5.729%	0.08166	0.998
V96	215	0.996	38.654	17.979%	7.314	9.84%	0.10726	0.995
V97	307	0.996	44.306	14.432%	8.035	8.917%	0.07466	0.995
V98	379	0.999	34.23	9.032%	6.003	3.572%	0.04898	0.999
V99	185	0.999	19.65	10.622%	3.659	3.592%	0.09295	0.999
V100	269	0.993	47.973	17.834%	8.928	12.205%	0.09437	0.991
