Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	324	0.994	54.416	16.795%	11.98	10.86%	0.109	0.994
V2	386	0.999	36.946	9.572%	6.475	5.245%	0.04662	0.999
V3	471	0.999	53.342	11.325%	8.704	5.444%	0.0619	0.998
V4	239	0.996	33.45	13.996%	6.071	9.149%	0.08386	0.996
V5	228	0.999	25.672	11.26%	4.826	3.957%	0.09469	0.999
V6	196	0.999	22.565	11.513%	4.569	4.427%	0.08776	0.999
V7	214	0.996	38.566	18.021%	7.094	9.526%	0.11969	0.995
V8	196	0.998	22.636	11.549%	4.994	6.044%	0.0724	0.998
V9	368	1.0	21.946	5.964%	4.556	2.193%	0.03651	1.0
V10	360	0.999	34.661	9.628%	6.208	4.679%	0.05683	0.999
V11	109	0.999	16.804	15.417%	3.362	6.111%	0.10626	0.999
V12	210	0.998	32.701	15.572%	5.183	6.848%	0.10682	0.998
V13	115	0.997	21.153	18.394%	4.378	8.231%	0.12654	0.997
V14	203	0.999	24.309	11.975%	4.816	4.426%	0.10427	0.999
V15	292	0.998	40.081	13.726%	6.51	6.706%	0.08234	0.998
V16	230	0.996	39.617	17.225%	6.259	9.773%	0.09165	0.996
V17	131	0.994	29.975	22.882%	4.944	11.119%	0.15417	0.994
V18	444	1.0	43.0	9.685%	7.691	3.599%	0.06324	1.0
V19	239	0.999	30.729	12.857%	5.345	4.101%	0.13354	0.999
V20	218	0.999	15.893	7.29%	4.075	3.89%	0.0434	0.999
V21	413	1.0	21.607	5.232%	4.366	1.67%	0.03396	1.0
V22	728	0.999	53.437	7.34%	9.319	4.17%	0.03139	0.999
V23	296	0.998	38.988	13.172%	7.313	6.951%	0.07168	0.998
V24	412	1.0	33.167	8.05%	5.949	2.981%	0.05508	1.0
V25	325	0.991	64.707	19.91%	12.921	14.17%	0.10401	0.99
V26	155	0.998	24.106	15.552%	4.782	7.129%	0.09794	0.998
V27	232	0.997	32.341	13.94%	7.629	7.68%	0.0835	0.997
V28	385	1.0	36.738	9.542%	8.631	3.571%	0.07146	1.0
V29	486	0.999	50.614	10.414%	8.161	5.192%	0.04357	0.999
V30	347	0.999	36.287	10.457%	5.743	5.256%	0.04857	0.999
V31	95	0.999	11.906	12.533%	2.763	5.372%	0.1205	0.999
V32	148	0.998	24.069	16.263%	4.788	7.852%	0.10468	0.998
V33	235	0.999	29.315	12.474%	5.519	5.32%	0.11152	0.999
V34	141	0.994	31.317	22.211%	6.221	10.596%	0.18453	0.994
V35	200	0.998	22.662	11.331%	4.546	5.806%	0.08328	0.998
V36	218	0.999	33.615	15.42%	6.908	7.185%	0.08352	0.999
V37	838	1.0	51.683	6.167%	9.383	1.801%	0.03485	1.0
V38	195	0.999	28.341	14.534%	8.299	6.028%	0.09736	0.999
V39	187	0.997	27.082	14.482%	4.609	8.644%	0.08886	0.996
V40	290	0.999	26.796	9.24%	5.966	4.327%	0.04602	0.999
V41	515	0.998	59.941	11.639%	11.112	5.702%	0.05893	0.998
V42	231	1.0	25.742	11.144%	4.905	3.306%	0.07476	1.0
V43	376	0.997	45.316	12.052%	8.679	7.266%	0.07592	0.997
V44	233	0.999	25.938	11.132%	5.033	3.609%	0.08842	0.999
V45	323	0.999	34.259	10.607%	8.27	4.048%	0.06777	0.999
V46	391	1.0	27.253	6.97%	4.913	2.292%	0.04766	1.0
V47	396	0.999	52.36	13.222%	8.341	5.953%	0.08616	0.998
V48	303	0.998	38.998	12.871%	7.946	6.574%	0.08376	0.998
V49	348	0.999	33.429	9.606%	5.803	3.386%	0.07604	0.999
V50	77	0.994	15.834	20.564%	3.141	11.057%	0.19104	0.993
V51	874	0.999	81.159	9.286%	13.481	3.658%	0.04729	0.999
V52	460	0.999	43.888	9.541%	9.001	3.823%	0.05696	0.999
V53	429	1.0	28.031	6.534%	5.538	2.054%	0.04545	1.0
V54	363	0.999	39.994	11.018%	6.992	4.001%	0.05868	0.999
V55	234	0.999	27.873	11.912%	5.902	5.04%	0.07617	0.999
V56	126	0.998	21.041	16.699%	3.953	6.46%	0.1614	0.998
V57	609	1.0	35.817	5.881%	5.763	2.045%	0.03653	1.0
V58	457	1.0	31.165	6.819%	5.627	1.891%	0.05538	1.0
V59	281	0.997	40.623	14.457%	8.394	8.471%	0.08648	0.996
V60	241	0.999	30.24	12.548%	6.273	4.895%	0.07069	0.999
V61	754	1.0	58.382	7.743%	11.987	3.713%	0.03529	1.0
V62	103	0.997	24.068	23.367%	4.176	8.381%	0.18662	0.997
V63	368	0.997	47.249	12.839%	8.92	8.116%	0.0821	0.996
V64	86	0.987	25.503	29.655%	4.506	16.345%	0.24812	0.985
V65	230	0.998	25.263	10.984%	4.842	5.608%	0.08321	0.998
V66	372	0.995	77.941	20.952%	14.038	10.801%	0.10255	0.995
V67	350	0.998	52.859	15.103%	9.025	6.858%	0.09297	0.998
V68	139	0.997	17.478	12.574%	8.291	9.173%	0.05408	0.997
V69	51	0.997	9.954	19.518%	2.274	10.829%	0.13975	0.997
V70	657	1.0	23.024	3.504%	6.218	1.342%	0.01883	1.0
V71	211	0.999	23.584	11.177%	4.297	5.059%	0.09116	0.999
V72	469	1.0	31.494	6.715%	7.035	2.403%	0.0434	1.0
V73	401	0.999	47.096	11.745%	7.734	5.792%	0.0641	0.999
V74	139	0.998	18.308	13.171%	4.557	6.089%	0.13257	0.998
V75	409	0.998	49.97	12.218%	9.858	7.032%	0.07566	0.997
V76	309	0.999	28.59	9.252%	5.449	4.106%	0.0513	0.999
V77	158	0.998	22.397	14.175%	4.024	7.506%	0.09484	0.997
V78	189	0.999	19.112	10.112%	3.673	4.043%	0.07816	0.999
V79	366	0.999	39.196	10.709%	6.434	5.59%	0.05995	0.998
V80	305	0.999	37.11	12.167%	7.694	5.123%	0.0659	0.999
V81	418	0.993	64.062	15.326%	15.982	11.65%	0.08176	0.993
V82	328	0.999	35.846	10.929%	6.203	4.403%	0.07966	0.999
V83	62	0.992	16.695	26.927%	3.653	13.303%	0.27632	0.992
V84	394	0.999	52.578	13.345%	8.276	4.401%	0.07241	0.999
V85	595	1.0	42.554	7.152%	7.151	2.175%	0.04673	1.0
V86	298	0.999	25.517	8.563%	4.531	4.087%	0.05398	0.999
V87	473	0.999	44.123	9.328%	8.059	3.79%	0.05851	0.999
V88	123	0.999	12.867	10.461%	2.945	3.957%	0.09226	0.999
V89	192	1.0	20.649	10.755%	4.586	4.765%	0.06002	1.0
V90	250	1.0	19.183	7.673%	7.328	3.846%	0.04796	1.0
V91	351	1.0	31.005	8.833%	5.25	3.301%	0.04639	1.0
V92	417	0.999	43.997	10.551%	7.955	4.117%	0.05808	0.999
V93	196	0.999	25.915	13.222%	4.646	6.027%	0.098	0.999
V94	78	0.995	19.867	25.471%	3.393	11.652%	0.16716	0.995
V95	320	0.999	42.203	13.188%	8.131	5.469%	0.08639	0.999
V96	311	0.999	39.76	12.785%	6.547	5.418%	0.0678	0.998
V97	100	0.996	19.403	19.403%	3.098	9.249%	0.10474	0.996
V98	358	1.0	39.137	10.932%	8.144	4.019%	0.05771	1.0
V99	163	0.997	22.747	13.955%	4.297	7.553%	0.08497	0.997
V100	505	1.0	32.862	6.507%	6.254	1.809%	0.03721	1.0
