Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	190	0.973	70.206	36.951%	13.706	23.355%	0.21729	0.97
V2	163	0.984	59.37	36.423%	15.597	17.925%	0.32096	0.983
V3	194	0.918	89.397	46.081%	36.311	40.765%	0.22526	0.914
V4	335	0.998	62.861	18.764%	15.849	8.18%	0.1085	0.998
V5	266	0.954	95.757	35.999%	21.513	30.664%	0.14673	0.944
V6	97	0.844	58.741	60.558%	16.759	54.517%	0.40913	0.821
V7	59	0.9	48.009	81.371%	18.795	47.329%	0.65377	0.898
V8	131	0.864	81.684	62.354%	24.172	59.489%	0.30233	0.849
V9	118	0.892	64.465	54.631%	17.555	45.206%	0.37358	0.878
V10	303	0.953	122.866	40.55%	40.735	30.383%	0.18759	0.95
V11	216	0.974	88.525	40.984%	23.06	23.055%	0.27322	0.973
V12	222	0.981	67.709	30.5%	20.237	20.706%	0.14005	0.98
V13	109	0.966	42.518	39.007%	9.741	28.417%	0.2314	0.962
V14	462	0.98	178.354	38.605%	47.871	20.443%	0.22268	0.979
V15	219	0.992	73.863	33.727%	24.252	15.171%	0.26402	0.992
V16	561	0.968	159.387	28.411%	47.505	25.675%	0.11739	0.964
V17	380	0.998	75.868	19.965%	19.738	8.558%	0.11161	0.998
V18	407	0.956	167.823	41.234%	46.051	29.312%	0.21318	0.952
V19	204	0.985	63.589	31.171%	17.63	17.762%	0.19836	0.984
V20	550	0.986	153.945	27.99%	64.419	19.128%	0.15396	0.986
V21	480	0.93	184.111	38.356%	52.09	39.365%	0.15878	0.919
V22	233	0.987	75.014	32.195%	18.459	17.101%	0.18097	0.986
V23	114	0.994	28.531	25.027%	6.257	11.454%	0.17191	0.994
V24	935	0.991	250.036	26.742%	106.468	15.93%	0.09602	0.991
V25	184	0.944	78.271	42.539%	19.723	33.13%	0.24716	0.936
V26	440	0.995	99.0	22.5%	20.046	10.107%	0.1019	0.995
V27	232	0.996	56.161	24.207%	11.673	9.439%	0.22942	0.995
V28	750	0.959	205.875	27.45%	66.571	28.91%	0.06482	0.953
V29	549	0.859	322.438	58.732%	101.127	51.448%	0.27399	0.844
V30	292	0.999	50.333	17.237%	10.471	5.803%	0.11613	0.999
V31	884	0.994	247.78	28.029%	68.248	12.909%	0.11096	0.994
V32	257	0.999	45.37	17.654%	9.376	4.536%	0.17351	0.999
V33	296	0.99	81.886	27.664%	22.134	14.815%	0.15538	0.99
V34	133	0.789	100.202	75.34%	35.18	61.815%	0.42557	0.773
V35	242	0.951	102.672	42.426%	23.682	32.791%	0.21839	0.945
V36	471	0.963	211.216	44.844%	60.594	26.922%	0.26945	0.961
V37	130	0.763	97.525	75.019%	26.175	65.397%	0.53502	0.724
V38	171	0.946	73.802	43.159%	18.46	32.669%	0.25688	0.939
V39	207	0.97	87.62	42.329%	20.982	24.861%	0.32848	0.967
V40	193	0.986	53.826	27.889%	13.716	16.728%	0.1854	0.985
V41	451	0.909	217.704	48.271%	69.632	43.1%	0.2275	0.9
V42	525	0.821	344.974	65.709%	97.281	57.755%	0.35122	0.794
V43	181	0.833	122.753	67.819%	30.112	55.356%	0.39817	0.805
V44	309	0.972	91.285	29.542%	34.714	23.498%	0.10787	0.97
V45	189	0.993	36.14	19.122%	9.033	11.897%	0.10779	0.992
V46	50	0.717	45.123	90.246%	18.943	78.387%	0.69066	0.703
V47	530	0.978	189.243	35.706%	47.271	23.117%	0.1557	0.976
V48	133	0.864	86.777	65.246%	20.893	51.141%	0.45667	0.844
V49	193	0.996	44.46	23.036%	14.587	11.209%	0.10016	0.996
V50	567	0.986	177.162	31.246%	39.035	17.026%	0.13951	0.985
V51	427	0.9	219.004	51.289%	71.032	43.93%	0.22216	0.89
V52	484	0.836	295.394	61.032%	83.48	54.888%	0.33985	0.811
V53	93	0.883	52.99	56.978%	15.722	46.999%	0.26542	0.87
V54	382	0.708	311.829	81.631%	92.647	70.949%	0.59391	0.667
V55	492	0.987	139.757	28.406%	34.798	16.985%	0.14543	0.986
V56	31	0.956	17.935	57.855%	4.982	32.362%	0.51761	0.954
V57	144	0.989	53.892	37.425%	11.276	14.698%	0.26905	0.989
V58	109	0.979	36.493	33.48%	11.064	22.598%	0.16732	0.978
V59	116	0.929	53.699	46.292%	12.528	37.072%	0.32465	0.917
V60	161	0.993	44.898	27.887%	8.958	12.617%	0.16761	0.992
V61	271	0.993	67.958	25.077%	14.117	11.424%	0.15138	0.993
V62	409	0.997	59.806	14.622%	13.536	8.104%	0.06998	0.997
V63	300	0.925	174.754	58.251%	43.635	37.959%	0.35974	0.919
V64	178	0.953	72.049	40.477%	16.019	31.66%	0.20448	0.945
V65	505	0.997	83.271	16.489%	20.945	8.758%	0.05479	0.997
V66	331	0.952	118.539	35.812%	44.146	31.24%	0.19311	0.949
V67	356	0.837	227.818	63.994%	65.457	54.757%	0.3483	0.815
V68	246	0.895	148.329	60.296%	36.058	45.853%	0.43619	0.882
V69	251	0.997	60.531	24.116%	13.911	8.062%	0.15095	0.997
V70	221	0.763	157.319	71.185%	55.517	65.116%	0.48451	0.739
V71	191	0.962	83.299	43.612%	23.81	28.113%	0.26403	0.96
V72	181	0.992	43.578	24.076%	10.705	13.154%	0.16269	0.991
V73	287	0.969	130.344	45.416%	31.065	24.699%	0.29178	0.967
V74	327	0.987	103.365	31.61%	23.945	18.585%	0.1715	0.986
V75	317	0.992	85.67	27.025%	23.857	12.951%	0.16119	0.992
V76	533	0.929	265.698	49.85%	67.112	37.522%	0.26738	0.92
V77	429	0.984	112.549	26.235%	33.079	18.441%	0.13188	0.983
V78	220	0.98	78.917	35.871%	19.063	22.062%	0.22007	0.979
V79	238	0.98	81.54	34.261%	20.933	20.072%	0.22194	0.978
V80	197	0.993	44.753	22.717%	11.359	11.99%	0.22349	0.993
V81	329	0.991	67.6	20.547%	20.951	13.548%	0.10717	0.99
V82	984	0.989	260.956	26.52%	80.238	15.171%	0.10588	0.989
V83	71	0.975	28.313	39.877%	8.863	24.591%	0.22186	0.974
V84	276	0.989	71.62	25.949%	15.932	15.798%	0.12719	0.989
V85	430	0.921	228.988	53.253%	84.887	43.416%	0.23607	0.916
V86	120	0.986	39.721	33.101%	7.756	17.51%	0.2292	0.984
V87	396	0.951	141.552	35.745%	45.324	30.831%	0.17239	0.947
V88	241	0.898	130.762	54.258%	40.842	44.634%	0.33846	0.888
V89	339	0.987	91.418	26.967%	23.361	17.392%	0.10372	0.987
V90	325	0.934	159.078	48.947%	51.103	38.506%	0.29356	0.929
V91	130	0.863	68.079	52.368%	18.524	51.18%	0.2972	0.837
V92	618	0.996	104.325	16.881%	26.255	8.731%	0.07395	0.996
V93	163	0.994	49.105	30.126%	13.537	14.185%	0.18592	0.994
V94	164	0.993	41.429	25.262%	8.931	11.572%	0.17957	0.993
V95	246	0.728	167.698	68.17%	51.424	71.56%	0.41338	0.68
V96	170	0.961	81.279	47.811%	21.608	30.353%	0.27383	0.959
V97	471	0.993	111.687	23.713%	29.951	11.491%	0.14483	0.993
V98	366	0.994	114.338	31.24%	36.265	16.209%	0.15068	0.995
V99	53	0.988	19.057	35.957%	4.634	16.518%	0.45422	0.988
V100	323	0.94	140.415	43.472%	41.624	34.055%	0.26734	0.935
