Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	288	0.979	77.861	27.035%	20.157	20.655%	0.12762	0.976
V2	253	0.98	64.175	25.366%	16.316	19.817%	0.10299	0.978
V3	255	0.963	93.439	36.643%	22.515	27.194%	0.14937	0.958
V4	370	0.962	137.979	37.292%	36.036	28.643%	0.15265	0.958
V5	272	0.99	59.202	21.765%	17.092	15.091%	0.06779	0.989
V6	64	0.99	20.714	32.366%	4.517	14.812%	0.25711	0.989
V7	249	0.978	79.739	32.024%	19.437	21.002%	0.12545	0.976
V8	282	0.999	51.824	18.377%	9.023	5.567%	0.10045	0.999
V9	227	0.99	74.517	32.827%	19.821	16.472%	0.17238	0.989
V10	240	0.97	93.381	38.909%	34.048	29.132%	0.13087	0.97
V11	292	0.935	118.189	40.476%	29.145	35.919%	0.15716	0.923
V12	499	0.97	142.684	28.594%	38.801	25.083%	0.11337	0.965
V13	218	0.993	57.139	26.211%	12.848	12.231%	0.13073	0.992
V14	577	0.994	96.675	16.755%	31.903	12.451%	0.04897	0.994
V15	206	0.989	59.673	28.967%	12.182	15.319%	0.15707	0.988
V16	393	0.996	68.912	17.535%	12.684	9.548%	0.07283	0.995
V17	390	0.895	180.194	46.204%	50.462	46.1%	0.18642	0.877
V18	250	0.923	112.342	44.937%	40.912	38.624%	0.20174	0.917
V19	255	0.983	72.528	28.442%	16.029	19.078%	0.12719	0.981
V20	369	0.997	80.05	21.694%	16.546	9.481%	0.10047	0.997
V21	347	0.986	82.451	23.761%	17.633	17.09%	0.09368	0.983
V22	290	0.997	67.263	23.194%	14.707	10.095%	0.09395	0.997
V23	199	0.995	40.127	20.164%	8.861	10.052%	0.09249	0.995
V24	75	0.98	26.555	35.407%	6.085	21.554%	0.17663	0.979
V25	197	0.996	40.362	20.488%	7.644	8.602%	0.11412	0.996
V26	364	0.995	75.324	20.693%	20.238	10.682%	0.09117	0.994
V27	148	0.966	65.666	44.369%	12.578	26.4%	0.27361	0.962
V28	359	0.94	136.521	38.028%	38.578	35.119%	0.12579	0.931
