Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	264	0.999	32.647	12.366%	8.291	5.593%	0.06514	1.0
V2	315	0.996	59.363	18.845%	11.195	9.684%	0.09657	0.995
V3	83	0.986	30.295	36.5%	5.394	17.364%	0.27331	0.985
V4	312	0.997	56.822	18.212%	10.551	10.449%	0.07737	0.998
V5	153	0.99	48.368	31.613%	8.223	16.852%	0.20249	0.989
V6	259	0.999	41.041	15.846%	8.467	7.365%	0.07298	0.999
V7	293	0.999	37.818	12.907%	6.085	5.371%	0.07977	0.998
V8	848	1.0	44.186	5.211%	9.628	2.185%	0.02999	1.0
V9	34	0.956	16.309	47.968%	3.585	31.203%	0.31781	0.952
V10	190	0.994	41.083	21.623%	9.588	13.16%	0.10159	0.993
V11	181	0.999	17.695	9.776%	3.38	5.185%	0.07613	0.999
V12	83	0.996	18.454	22.234%	3.931	11.315%	0.12031	0.996
V13	293	0.998	56.884	19.414%	11.9	9.1%	0.08703	0.998
V14	126	0.997	30.168	23.943%	6.138	9.237%	0.16962	0.997
V15	790	1.0	74.13	9.384%	15.572	3.837%	0.03844	1.0
V16	260	0.999	38.324	14.74%	7.417	6.907%	0.08471	0.999
V17	196	0.998	25.277	12.896%	4.521	7.514%	0.06407	0.997
V18	210	0.997	46.254	22.026%	8.533	9.347%	0.13116	0.997
V19	251	0.99	55.273	22.021%	12.281	15.253%	0.13441	0.989
V20	285	0.999	28.389	9.961%	4.947	4.129%	0.06798	0.999
V21	113	0.994	35.426	31.35%	7.176	14.914%	0.15622	0.994
V22	222	0.999	29.618	13.341%	5.219	4.853%	0.07717	0.999
V23	383	0.995	75.208	19.637%	15.303	11.379%	0.07613	0.995
V24	183	0.997	40.033	21.876%	6.93	9.8%	0.14519	0.997
V25	340	0.998	49.903	14.677%	9.927	7.668%	0.07734	0.998
V26	173	0.998	34.085	19.702%	6.626	7.827%	0.10903	0.998
V27	224	0.996	56.578	25.258%	12.253	12.391%	0.13266	0.996
V28	276	0.999	23.622	8.559%	4.071	3.719%	0.07162	0.999
V29	465	0.999	54.224	11.661%	9.001	5.63%	0.04428	0.999
V30	136	0.995	30.918	22.734%	6.414	10.968%	0.15552	0.995
V31	401	0.996	66.087	16.481%	12.395	9.74%	0.08173	0.995
V32	367	1.0	31.228	8.509%	6.531	3.456%	0.05022	1.0
V33	661	0.998	76.413	11.56%	15.105	6.106%	0.04772	0.998
V34	86	0.999	14.421	16.769%	2.819	6.488%	0.15483	0.999
V35	118	0.994	25.95	21.992%	4.96	11.355%	0.14692	0.994
V36	472	0.999	72.962	15.458%	15.903	7.572%	0.06054	0.999
V37	135	0.999	25.417	18.827%	6.351	6.428%	0.10723	0.999
V38	466	0.996	62.236	13.355%	12.302	9.285%	0.05431	0.995
V39	670	0.999	110.159	16.442%	24.936	7.23%	0.06257	0.999
V40	203	0.996	38.289	18.862%	7.95	10.03%	0.08926	0.996
V41	472	0.998	51.333	10.876%	8.534	6.163%	0.04857	0.998
V42	601	0.999	47.922	7.974%	8.93	4.793%	0.03494	0.999
V43	155	0.996	36.943	23.834%	7.854	11.691%	0.1321	0.996
V44	557	0.999	70.036	12.574%	11.995	6.253%	0.05934	0.999
V45	331	0.996	60.133	18.167%	12.543	10.247%	0.07673	0.996
V46	70	0.993	26.444	37.777%	5.515	15.157%	0.28051	0.993
V47	336	0.999	52.545	15.638%	10.424	6.199%	0.07963	0.999
V48	248	0.999	30.842	12.436%	7.455	5.598%	0.09427	0.999
V49	209	0.999	34.559	16.535%	6.56	7.28%	0.09616	0.999
V50	274	0.999	36.554	13.341%	7.564	5.415%	0.0918	0.999
V51	530	1.0	40.253	7.595%	6.934	2.909%	0.04077	1.0
V52	218	0.995	42.073	19.3%	7.693	11.907%	0.0948	0.994
V53	515	0.999	75.879	14.734%	15.02	6.456%	0.06804	0.999
V54	109	0.998	19.379	17.779%	3.933	7.772%	0.12548	0.998
V55	245	0.997	32.485	13.259%	6.212	7.153%	0.08794	0.997
V56	427	1.0	42.359	9.92%	8.941	3.574%	0.04909	1.0
V57	479	0.999	68.767	14.356%	14.011	5.859%	0.06869	0.999
V58	162	0.993	31.455	19.417%	5.919	11.464%	0.12069	0.993
V59	499	0.999	68.415	13.71%	12.483	5.754%	0.06786	0.999
V60	203	0.997	34.932	17.208%	6.442	7.782%	0.10083	0.997
V61	557	1.0	61.875	11.109%	13.323	3.834%	0.05324	1.0
V62	224	0.998	40.53	18.094%	8.412	9.029%	0.10149	0.998
V63	477	0.999	69.755	14.624%	13.809	5.794%	0.06487	0.999
V64	338	1.0	44.0	13.018%	11.105	5.6%	0.06278	1.0
V65	393	0.998	53.109	13.514%	10.0	6.885%	0.06091	0.998
V66	490	0.999	71.473	14.586%	12.744	6.267%	0.07183	0.999
V67	1072	0.998	102.576	9.569%	20.038	6.684%	0.0296	0.998
V68	280	0.998	49.074	17.526%	8.756	8.154%	0.09642	0.998
V69	453	0.996	70.108	15.476%	11.658	8.728%	0.06774	0.996
V70	243	0.999	27.042	11.128%	5.039	4.246%	0.08988	0.999
V71	432	0.999	39.256	9.087%	7.387	3.961%	0.05457	0.999
V72	944	1.0	54.072	5.728%	9.542	2.041%	0.02453	1.0
V73	156	0.999	20.495	13.138%	4.898	4.816%	0.07804	0.999
V74	391	0.994	68.695	17.569%	12.927	11.308%	0.0892	0.993
V75	180	0.995	46.618	25.899%	8.34	11.394%	0.174	0.995
V76	418	0.997	83.807	20.05%	16.3	9.671%	0.08522	0.996
V77	254	0.999	21.582	8.497%	3.809	3.738%	0.0628	0.999
V78	511	0.997	55.409	10.843%	12.032	7.329%	0.04263	0.997
V79	411	0.997	76.053	18.504%	19.376	9.95%	0.08239	0.997
V80	497	0.999	67.159	13.513%	14.346	4.899%	0.07461	0.999
V81	154	0.999	33.736	21.906%	7.729	7.647%	0.13791	0.999
V82	242	0.999	44.565	18.415%	14.595	9.654%	0.07988	0.999
V83	419	1.0	42.33	10.103%	7.571	3.266%	0.05629	1.0
V84	213	0.997	32.521	15.268%	5.948	8.009%	0.11487	0.997
V85	215	0.995	50.983	23.713%	11.564	12.108%	0.11527	0.995
V86	160	0.995	36.198	22.624%	6.135	11.338%	0.12681	0.994
V87	310	0.999	34.969	11.28%	5.975	4.397%	0.06903	0.999
V88	412	0.996	59.69	14.488%	11.494	9.001%	0.06001	0.995
V89	573	1.0	53.134	9.273%	11.918	4.499%	0.05093	1.0
V90	439	1.0	43.067	9.81%	10.905	4.31%	0.05772	1.0
V91	270	0.998	36.318	13.451%	6.28	6.328%	0.07003	0.998
V92	565	0.998	79.461	14.064%	14.785	7.82%	0.06625	0.998
V93	192	0.994	34.638	18.041%	6.843	10.718%	0.12614	0.994
V94	733	0.999	62.912	8.583%	11.436	3.835%	0.03926	0.999
V95	382	0.999	44.084	11.54%	10.06	5.563%	0.0594	0.999
V96	56	0.996	13.536	24.171%	3.003	12.26%	0.12661	0.996
V97	370	0.999	44.185	11.942%	10.015	5.39%	0.07687	0.999
V98	188	0.999	28.527	15.174%	7.254	6.964%	0.09366	0.999
V99	59	0.988	18.49	31.339%	3.567	16.298%	0.22924	0.987
V100	172	0.993	48.718	28.324%	8.46	14.781%	0.17759	0.993
