Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	135	0.989	33.862	25.083%	6.487	15.013%	0.21911	0.988
V2	616	1.0	46.541	7.555%	8.422	2.643%	0.03745	1.0
V3	235	0.993	47.244	20.104%	10.659	12.002%	0.10301	0.993
V4	159	0.984	44.056	27.708%	9.731	18.231%	0.18935	0.982
V5	270	0.998	50.995	18.887%	11.194	8.592%	0.1022	0.998
V6	172	0.99	38.586	22.434%	7.161	15.429%	0.12414	0.988
V7	398	1.0	38.869	9.766%	7.943	3.713%	0.04678	1.0
V8	271	0.98	81.579	30.103%	19.128	20.969%	0.15065	0.979
V9	202	0.999	28.598	14.157%	8.176	5.617%	0.08192	0.999
V10	237	0.973	58.916	24.859%	16.485	23.283%	0.13442	0.968
V11	160	0.994	32.963	20.602%	7.208	11.143%	0.12725	0.993
V12	562	0.999	55.444	9.865%	9.116	3.651%	0.04742	0.999
V13	626	0.998	74.948	11.973%	17.929	6.28%	0.06045	0.998
V14	344	0.995	53.901	15.669%	10.454	10.346%	0.08387	0.994
V15	192	0.997	42.292	22.027%	11.589	10.892%	0.11799	0.997
V16	320	0.998	44.41	13.878%	8.962	6.793%	0.07682	0.998
V17	86	0.993	19.774	22.993%	3.946	11.985%	0.17204	0.993
V18	271	0.994	42.441	15.661%	9.137	10.779%	0.0839	0.993
V19	373	0.999	38.831	10.41%	7.393	3.897%	0.0604	0.999
V20	421	1.0	34.012	8.079%	7.214	2.971%	0.04678	1.0
V21	826	0.999	88.105	10.666%	19.938	5.528%	0.03866	0.999
V22	328	0.996	42.233	12.876%	9.276	8.44%	0.06077	0.996
V23	240	1.0	19.576	8.157%	4.331	2.201%	0.06053	1.0
V24	136	0.998	26.622	19.575%	5.184	8.477%	0.12561	0.998
V25	192	0.998	33.322	17.355%	6.537	7.909%	0.11833	0.998
V26	368	0.99	73.248	19.904%	21.844	14.351%	0.09673	0.989
V27	265	0.999	28.923	10.914%	6.925	4.663%	0.05881	0.999
V28	617	1.0	47.326	7.67%	8.437	2.689%	0.04069	1.0
V29	239	0.979	62.886	26.312%	16.737	20.952%	0.12618	0.976
V30	164	0.99	44.435	27.095%	11.471	16.003%	0.13904	0.99
V31	187	0.999	26.391	14.113%	5.29	4.517%	0.07725	0.999
V32	205	0.97	71.371	34.815%	13.671	24.718%	0.2216	0.965
V33	442	0.995	62.19	14.07%	14.041	9.738%	0.0505	0.995
V34	303	0.995	55.513	18.321%	12.522	10.998%	0.07204	0.994
V35	116	0.988	26.551	22.889%	6.063	15.38%	0.17128	0.987
V36	356	0.995	57.415	16.128%	10.192	9.834%	0.0757	0.994
V37	533	0.995	98.517	18.483%	18.425	10.422%	0.08351	0.995
