Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	746	0.991	126.894	17.01%	38.774	13.249%	0.05532	0.991
V2	79	0.977	31.976	40.476%	7.398	21.582%	0.27046	0.976
V3	444	0.999	57.538	12.959%	11.999	4.032%	0.07375	0.999
V4	419	0.941	162.759	38.845%	51.291	33.716%	0.12837	0.935
V5	240	0.99	60.873	25.364%	11.745	15.783%	0.13602	0.989
V6	410	0.995	79.058	19.282%	17.937	10.387%	0.07901	0.994
V7	191	0.989	45.427	23.784%	10.646	14.831%	0.11685	0.988
V8	481	0.981	131.096	27.255%	43.723	22.679%	0.08443	0.98
V9	730	0.991	193.365	26.488%	52.551	16.28%	0.11411	0.991
V10	401	1.0	56.334	14.048%	16.51	6.0%	0.07806	1.0
V11	174	0.873	89.828	51.625%	35.31	48.854%	0.23826	0.863
V12	120	0.926	50.062	41.718%	19.467	37.802%	0.22076	0.92
V13	138	0.967	44.098	31.955%	11.555	25.916%	0.14517	0.963
V14	81	0.968	29.903	36.917%	8.92	25.633%	0.27419	0.965
V15	291	0.997	51.825	17.809%	11.48	9.035%	0.08074	0.996
V16	86	0.979	29.216	33.972%	9.116	20.415%	0.20156	0.978
V17	197	0.996	37.344	18.956%	7.2	9.039%	0.11092	0.996
V18	133	0.969	51.617	38.81%	13.168	27.262%	0.185	0.967
V19	302	0.995	64.652	21.408%	13.901	11.514%	0.08911	0.995
V20	465	0.986	106.497	22.903%	23.447	17.568%	0.08078	0.984
V21	545	0.983	114.876	21.078%	45.332	18.442%	0.07014	0.982
V22	194	0.979	54.383	28.032%	20.394	20.718%	0.09442	0.978
V23	302	0.977	91.23	30.209%	19.146	23.632%	0.11578	0.974
V24	211	0.968	74.719	35.412%	17.486	25.585%	0.17205	0.964
V25	89	0.992	18.393	20.666%	5.256	13.685%	0.1015	0.991
V26	235	0.992	53.293	22.678%	11.795	13.044%	0.12343	0.992
V27	184	0.962	67.223	36.534%	27.099	27.164%	0.14373	0.961
V28	125	0.972	46.084	36.867%	11.341	24.273%	0.22281	0.97
V29	324	0.971	91.831	28.343%	44.363	24.499%	0.06541	0.97
V30	386	0.992	77.461	20.068%	16.078	13.078%	0.07194	0.991
V31	188	0.979	63.791	33.931%	14.602	22.537%	0.18507	0.978
V32	197	0.985	51.452	26.118%	13.082	17.616%	0.09725	0.984
V33	691	0.994	132.64	19.195%	37.329	11.575%	0.06972	0.994
V34	245	0.86	159.97	65.294%	57.008	51.939%	0.35126	0.851
V35	172	0.974	44.408	25.819%	12.183	22.515%	0.13591	0.971
V36	249	0.963	71.628	28.766%	34.143	27.276%	0.10154	0.961
V37	263	0.988	65.954	25.078%	14.2	15.663%	0.15286	0.986
V38	341	0.99	92.407	27.099%	21.352	15.298%	0.1166	0.99
V39	131	0.996	25.147	19.196%	5.597	9.04%	0.14242	0.996
V40	190	0.996	33.62	17.695%	6.66	8.823%	0.10073	0.996
V41	162	0.907	72.643	44.841%	19.41	42.176%	0.26841	0.889
V42	346	0.99	87.519	25.295%	19.168	14.839%	0.10136	0.989
V43	513	0.98	124.556	24.28%	32.331	20.511%	0.09263	0.977
V44	388	0.966	117.366	30.249%	27.326	26.033%	0.15609	0.959
V45	85	0.969	29.494	34.699%	6.683	25.028%	0.25458	0.964
V46	133	0.967	59.384	44.65%	18.023	27.987%	0.27286	0.965
V47	396	0.992	74.138	18.722%	15.276	12.429%	0.08219	0.991
V48	193	0.983	52.339	27.119%	12.694	19.604%	0.10008	0.981
V49	737	0.999	118.392	16.064%	27.383	5.461%	0.0672	0.999
V50	84	0.999	14.173	16.873%	3.209	4.774%	0.15259	0.999
V51	191	0.998	30.345	15.887%	6.185	6.823%	0.1025	0.998
V52	249	0.966	80.706	32.412%	18.878	25.894%	0.14884	0.96
V53	243	0.998	47.355	19.488%	12.879	9.024%	0.0756	0.998
V54	383	0.983	78.041	20.376%	31.905	18.327%	0.07676	0.982
V55	436	0.997	89.624	20.556%	25.651	10.057%	0.07746	0.997
V56	265	0.999	43.685	16.485%	9.902	5.31%	0.09833	0.999
V57	329	0.991	74.865	22.755%	15.239	13.582%	0.11786	0.99
V58	284	0.984	65.907	23.207%	21.018	17.789%	0.10744	0.983
V59	271	0.959	108.355	39.983%	28.289	28.763%	0.20279	0.956
V60	325	0.988	67.605	20.802%	20.016	15.333%	0.07675	0.988
V61	269	0.97	85.729	31.87%	21.166	24.498%	0.14259	0.965
V62	261	0.994	50.814	19.469%	10.837	10.648%	0.09937	0.994
V63	223	0.984	60.265	27.025%	14.26	18.179%	0.14312	0.982
V64	224	0.996	38.644	17.252%	10.725	9.007%	0.09213	0.996
