Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	328	0.998	50.358	15.353%	9.442	5.827%	0.08706	0.998
V2	215	0.968	100.738	46.855%	33.784	31.456%	1.22344	0.967
V3	265	0.983	78.047	29.452%	15.48	18.337%	0.17637	0.981
V4	871	0.998	107.611	12.355%	37.686	6.347%	0.32228	0.998
V5	645	0.996	114.478	17.749%	30.088	10.492%	0.19527	0.996
V6	260	0.991	84.055	32.329%	23.237	15.892%	0.60075	0.991
V7	238	0.99	80.55	33.845%	17.076	17.764%	0.34102	0.99
V8	302	0.967	90.985	30.127%	31.196	25.846%	0.14799	0.965
V9	210	0.97	71.316	33.96%	14.845	24.578%	0.18585	0.964
V10	243	0.996	53.273	21.923%	12.547	11.476%	0.24084	0.996
V11	326	0.961	105.037	32.22%	31.076	27.667%	0.21563	0.957
V12	235	0.953	137.3	58.426%	52.032	55.852%	1.12893	0.954
V13	352	0.983	89.276	25.362%	38.59	18.465%	0.16037	0.982
V14	213	0.963	72.589	34.079%	17.843	27.088%	0.14213	0.958
V15	51	0.936	26.504	51.969%	6.451	38.212%	0.47375	0.929
V16	220	0.959	85.324	38.784%	30.235	28.695%	0.20635	0.956
V17	349	0.976	103.428	29.636%	25.892	21.869%	0.25932	0.973
V18	43	0.643	44.587	103.691%	14.078	87.141%	0.92488	0.612
V19	171	0.981	59.21	34.626%	14.043	19.529%	0.20188	0.98
V20	444	0.995	81.936	18.454%	19.771	10.931%	0.12622	0.995
V21	461	0.978	132.626	28.769%	33.881	21.086%	0.1596	0.975
V22	412	0.979	135.544	32.899%	33.804	23.827%	0.30671	0.978
V23	605	0.993	125.725	20.781%	35.439	13.064%	0.06577	0.993
V24	134	0.948	66.412	49.561%	15.447	37.203%	0.65853	0.943
V25	448	0.985	111.914	24.981%	23.504	17.262%	0.23718	0.983
V26	274	0.964	81.739	29.832%	19.261	26.512%	0.13558	0.957
V27	246	0.984	80.904	32.888%	22.148	20.462%	0.15685	0.983
V28	132	0.973	46.385	35.14%	16.298	24.156%	0.41622	0.971
V29	606	0.967	185.668	30.638%	48.209	25.595%	0.11449	0.963
V30	542	0.78	509.369	93.98%	230.769	101.316%	1000.0	0.774
V31	121	0.982	41.032	33.911%	12.86	19.692%	0.33157	0.981
V32	195	0.994	57.64	29.559%	12.743	11.238%	0.34613	0.994
V33	343	0.943	157.477	45.912%	46.869	36.328%	0.36053	0.938
