Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	375	0.998	57.343	15.291%	12.027	6.396%	0.06542	0.998
V2	319	0.994	55.622	17.436%	11.017	11.328%	0.07971	0.993
V3	133	0.995	28.468	21.405%	5.814	10.993%	0.12251	0.995
V4	166	0.999	17.725	10.678%	3.818	3.994%	0.08007	0.999
V5	584	0.999	73.345	12.559%	14.856	5.633%	0.04415	0.998
V6	407	0.999	43.276	10.633%	9.023	5.046%	0.04013	0.999
V7	243	0.985	63.546	26.151%	14.167	17.501%	0.1392	0.984
V8	744	0.999	76.083	10.226%	18.586	4.56%	0.03365	0.999
V9	502	0.997	85.497	17.031%	17.543	9.422%	0.06678	0.997
V10	326	0.998	45.979	14.104%	8.852	7.165%	0.06907	0.998
V11	246	0.997	49.741	20.22%	10.327	8.54%	0.10455	0.997
V12	73	0.986	21.683	29.703%	4.596	17.093%	0.25247	0.984
V13	97	0.982	33.746	34.79%	7.363	22.312%	0.20717	0.98
V14	429	0.999	47.437	11.058%	9.65	4.928%	0.06485	0.999
V15	86	0.994	21.542	25.049%	5.12	12.317%	0.18176	0.993
V16	229	0.993	55.757	24.348%	10.627	12.446%	0.13596	0.992
V17	572	0.999	70.875	12.391%	12.522	5.242%	0.0577	0.999
V18	411	0.999	49.944	12.152%	9.803	5.7%	0.05922	0.999
V19	479	0.999	55.868	11.663%	11.762	4.725%	0.04609	0.999
V20	411	0.999	39.692	9.657%	10.511	3.919%	0.04417	0.999
V21	213	0.99	47.812	22.447%	10.38	14.631%	0.12475	0.988
V22	524	1.0	45.667	8.715%	8.008	3.205%	0.04619	0.999
V23	663	0.997	83.555	12.603%	17.148	7.46%	0.04454	0.997
V24	227	0.986	50.068	22.056%	13.174	17.451%	0.09315	0.984
V25	859	0.998	92.668	10.788%	21.522	6.432%	0.03924	0.998
V26	27	0.886	18.986	70.319%	4.942	54.911%	0.82996	0.875
V27	330	0.975	89.308	27.063%	22.135	23.007%	0.09294	0.972
V28	664	0.998	90.152	13.577%	18.044	7.309%	0.0393	0.998
V29	606	0.998	85.908	14.176%	15.595	7.104%	0.0535	0.997
V30	22	0.994	5.012	22.782%	1.432	11.465%	0.26321	0.993
V31	209	0.996	42.996	20.572%	8.413	9.439%	0.09737	0.996
V32	608	1.0	37.472	6.163%	8.039	2.618%	0.03226	1.0
V33	286	1.0	28.914	10.11%	6.644	4.191%	0.04247	1.0
V34	80	0.997	17.857	22.321%	4.315	8.728%	0.21333	0.997
V35	195	0.996	38.93	19.964%	8.051	9.476%	0.12286	0.995
V36	137	0.997	27.411	20.008%	5.706	7.452%	0.10944	0.997
V37	273	0.993	45.351	16.612%	10.749	11.913%	0.08252	0.992
V38	107	0.998	18.132	16.946%	4.356	8.141%	0.09859	0.998
V39	398	0.999	52.422	13.171%	8.587	5.822%	0.06154	0.998
V40	216	0.997	34.24	15.852%	7.284	7.526%	0.09198	0.997
V41	229	0.996	41.225	18.002%	8.694	9.205%	0.08263	0.995
V42	148	0.993	39.546	26.72%	7.317	11.845%	0.22278	0.992
V43	193	0.995	39.356	20.392%	8.85	10.607%	0.13211	0.995
V44	127	0.999	16.6	13.071%	3.472	4.273%	0.11242	0.999
V45	495	0.995	79.471	16.055%	17.84	10.543%	0.06557	0.994
V46	264	0.997	44.584	16.888%	9.945	8.23%	0.07756	0.997
V47	568	0.995	95.361	16.789%	18.931	10.055%	0.07284	0.994
V48	395	0.997	67.835	17.173%	13.877	8.49%	0.08015	0.996
V49	253	0.996	56.848	22.47%	14.46	10.685%	0.10812	0.995
V50	542	1.0	45.78	8.446%	9.667	3.023%	0.04035	1.0
V51	210	0.996	34.587	16.47%	7.054	8.44%	0.11031	0.996
V52	313	0.983	78.794	25.174%	19.265	18.413%	0.0923	0.981
V53	154	0.993	40.462	26.274%	10.939	14.408%	0.13397	0.993
V54	1074	0.999	102.609	9.554%	23.055	5.253%	0.02812	0.999
V55	227	0.995	48.579	21.4%	9.726	11.205%	0.10899	0.994
V56	237	0.997	48.165	20.323%	10.439	8.704%	0.09156	0.997
V57	636	1.0	38.609	6.071%	6.72	2.269%	0.03344	1.0
V58	269	0.999	34.545	12.842%	6.325	5.061%	0.079	0.999
V59	439	0.995	70.666	16.097%	18.201	9.844%	0.06113	0.995
V60	217	0.997	36.805	16.961%	6.099	7.383%	0.10821	0.997
V61	555	1.0	48.441	8.728%	9.486	2.902%	0.04813	1.0
V62	250	0.995	43.229	17.292%	9.065	10.548%	0.10333	0.995
V63	274	0.993	47.122	17.198%	10.319	12.176%	0.0824	0.992
V64	373	0.997	57.079	15.303%	10.861	7.189%	0.07868	0.997
V65	346	0.997	62.643	18.105%	11.95	8.154%	0.09464	0.996
V66	224	0.998	34.227	15.28%	6.549	6.783%	0.09978	0.998
V67	686	1.0	45.969	6.701%	8.894	2.016%	0.03105	1.0
V68	212	0.997	50.513	23.827%	10.676	9.044%	0.13126	0.997
V69	342	1.0	33.381	9.761%	7.201	3.317%	0.06564	1.0
V70	272	0.998	41.195	15.145%	8.526	8.061%	0.06444	0.997
V71	145	0.998	26.389	18.199%	5.935	6.953%	0.11365	0.998
V72	56	0.999	8.607	15.37%	2.973	8.626%	0.06998	0.999
V73	139	0.997	25.668	18.466%	5.372	8.577%	0.12431	0.996
V74	786	0.999	69.097	8.791%	20.459	4.148%	0.03151	0.999
V75	337	1.0	36.546	10.845%	6.735	2.745%	0.06703	1.0
V76	230	0.996	39.86	17.33%	8.645	9.125%	0.08381	0.996
V77	867	0.998	89.938	10.373%	19.781	5.883%	0.02979	0.998
V78	393	0.997	54.719	13.923%	14.032	7.667%	0.06443	0.997
V79	131	0.983	27.32	20.855%	8.113	18.657%	0.13764	0.981
V80	160	0.998	25.493	15.933%	4.993	6.752%	0.10405	0.998
V81	259	0.996	42.171	16.282%	9.378	8.946%	0.11913	0.996
V82	308	0.996	46.869	15.217%	8.631	8.643%	0.0834	0.996
V83	201	0.999	30.067	14.959%	5.324	5.336%	0.11764	0.999
V84	345	0.998	55.228	16.008%	12.753	7.142%	0.08299	0.998
V85	620	0.997	71.946	11.604%	16.48	7.878%	0.04122	0.997
V86	195	0.998	32.354	16.592%	7.552	7.315%	0.09082	0.998
V87	142	0.972	43.422	30.579%	10.491	24.769%	0.15453	0.969
V88	65	0.988	19.414	29.868%	5.044	15.679%	0.2374	0.987
V89	782	0.996	92.221	11.793%	21.659	8.368%	0.03924	0.996
V90	120	0.994	28.64	23.867%	5.414	12.173%	0.19585	0.993
V91	277	0.992	58.843	21.243%	12.845	12.861%	0.11062	0.991
V92	463	0.997	72.803	15.724%	15.164	9.126%	0.0581	0.996
V93	345	0.999	41.986	12.17%	9.062	4.861%	0.06392	0.999
V94	74	0.993	16.47	22.257%	4.036	11.622%	0.15257	0.993
V95	586	0.997	64.437	10.996%	14.596	7.419%	0.03107	0.997
V96	157	0.999	19.441	12.383%	4.147	5.113%	0.0788	0.999
V97	337	0.992	65.401	19.407%	15.652	13.253%	0.07019	0.991
V98	149	0.998	28.33	19.013%	6.041	6.351%	0.12891	0.998
V99	627	0.999	63.199	10.08%	12.145	4.617%	0.04261	0.999
V100	235	0.993	47.564	20.24%	11.153	13.674%	0.10033	0.992
