Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	375	0.999	50.533	13.475%	8.813	4.687%	0.07796	0.999
V2	319	0.996	54.643	17.129%	9.407	9.672%	0.08103	0.995
V3	133	0.997	24.051	18.083%	4.1	7.752%	0.12393	0.997
V4	166	1.0	17.34	10.446%	3.521	3.684%	0.08556	1.0
V5	584	0.999	56.714	9.711%	10.14	3.845%	0.03933	0.999
V6	407	0.998	72.988	17.933%	15.584	8.714%	0.0715	0.998
V7	243	0.995	45.481	18.716%	8.548	10.56%	0.10765	0.995
V8	744	0.998	134.585	18.089%	36.267	8.897%	0.07171	0.999
V9	502	0.999	61.531	12.257%	10.524	5.652%	0.04898	0.999
V10	326	0.999	42.462	13.025%	7.278	5.891%	0.06872	0.999
V11	246	0.998	41.795	16.99%	7.853	6.494%	0.10174	0.998
V12	73	0.99	19.425	26.61%	3.749	13.943%	0.23136	0.99
V13	97	0.991	25.706	26.501%	4.533	13.736%	0.16457	0.99
V14	429	0.999	55.757	12.997%	10.583	5.405%	0.06986	0.999
V15	86	0.996	20.646	24.007%	4.367	10.505%	0.20565	0.995
V16	229	0.994	48.139	21.021%	9.455	11.073%	0.12143	0.993
V17	572	0.999	63.254	11.058%	10.252	4.292%	0.05845	0.999
V18	411	0.999	37.688	9.17%	6.316	3.672%	0.05619	0.999
V19	479	1.0	52.032	10.863%	12.262	4.925%	0.04009	1.0
V20	411	0.999	78.579	19.119%	23.974	8.938%	0.09562	0.999
V21	213	0.991	51.213	24.044%	9.83	13.856%	0.1289	0.99
V22	524	1.0	48.162	9.191%	8.349	3.342%	0.0466	1.0
V23	663	0.998	75.232	11.347%	14.824	6.449%	0.04044	0.998
V24	227	0.994	45.462	20.027%	9.932	13.156%	0.07666	0.993
V25	859	0.999	75.688	8.811%	13.008	3.888%	0.04147	0.999
V26	27	0.926	15.338	56.807%	3.41	37.889%	0.47111	0.917
V27	330	0.989	65.298	19.787%	14.527	15.1%	0.08422	0.987
V28	664	0.999	62.231	9.372%	11.382	4.61%	0.03821	0.999
V29	606	0.998	70.632	11.655%	12.77	5.817%	0.0601	0.998
V30	22	0.994	7.148	32.491%	1.972	15.789%	0.2535	0.995
V31	209	0.998	30.414	14.552%	5.423	6.084%	0.08054	0.998
V32	608	1.0	39.732	6.535%	9.52	3.1%	0.04439	0.999
V33	286	0.999	40.057	14.006%	10.001	6.309%	0.06806	0.999
V34	80	0.999	12.791	15.989%	2.427	4.909%	0.15201	0.999
V35	195	0.998	35.308	18.107%	6.335	7.456%	0.1366	0.998
V36	137	0.998	23.2	16.934%	4.821	6.296%	0.11727	0.998
V37	273	0.994	55.543	20.345%	10.756	11.921%	0.09794	0.993
V38	107	0.998	15.678	14.652%	3.468	6.481%	0.09343	0.998
V39	398	0.999	42.778	10.748%	6.671	4.523%	0.06158	0.999
V40	216	0.997	37.83	17.514%	7.567	7.819%	0.09201	0.997
V41	229	0.995	49.8	21.747%	9.94	10.524%	0.10413	0.994
V42	148	0.997	30.452	20.576%	5.01	8.11%	0.1812	0.997
V43	193	0.998	28.674	14.857%	4.882	5.851%	0.13841	0.998
V44	127	0.999	15.086	11.879%	3.055	3.76%	0.09593	0.999
V45	495	0.998	67.529	13.642%	11.749	6.944%	0.05769	0.998
V46	264	0.998	51.625	19.555%	9.963	8.245%	0.08989	0.998
V47	568	0.996	84.95	14.956%	16.9	8.976%	0.06452	0.996
V48	395	0.999	46.151	11.684%	8.813	5.392%	0.06349	0.999
V49	253	0.999	41.26	16.308%	7.984	5.9%	0.13026	0.999
V50	542	1.0	46.429	8.566%	8.706	2.722%	0.04009	1.0
V51	210	0.998	31.969	15.223%	6.015	7.197%	0.09466	0.997
V52	313	0.991	59.403	18.979%	13.663	13.059%	0.07766	0.99
V53	154	0.993	47.388	30.771%	10.207	13.444%	0.17933	0.993
V54	1074	0.999	143.122	13.326%	30.313	6.907%	0.04341	0.999
V55	227	0.997	46.307	20.4%	8.267	9.524%	0.10336	0.996
V56	237	0.998	48.764	20.576%	11.428	9.528%	0.08693	0.998
V57	636	1.0	36.76	5.78%	6.043	2.04%	0.0341	1.0
V58	269	0.999	41.808	15.542%	8.254	6.604%	0.07101	0.999
V59	439	0.998	59.057	13.453%	13.059	7.063%	0.06006	0.998
V60	217	0.998	30.292	13.959%	5.122	6.2%	0.09473	0.998
V61	555	1.0	50.906	9.172%	9.5	2.907%	0.05759	1.0
V62	250	0.996	47.062	18.825%	8.421	9.798%	0.09965	0.995
V63	274	0.997	46.716	17.05%	7.94	9.369%	0.0823	0.996
V64	373	0.998	68.446	18.35%	12.95	8.572%	0.08316	0.998
V65	346	0.998	56.324	16.279%	9.58	6.537%	0.08964	0.998
V66	224	0.998	35.138	15.687%	6.092	6.31%	0.09726	0.998
V67	686	1.0	44.735	6.521%	9.659	2.189%	0.03347	1.0
V68	212	0.999	39.003	18.398%	6.561	5.558%	0.11997	0.999
V69	342	1.0	27.662	8.088%	5.501	2.534%	0.05795	1.0
V70	272	0.998	48.21	17.724%	9.826	9.29%	0.07567	0.998
V71	145	0.998	26.828	18.502%	5.698	6.675%	0.1146	0.998
V72	56	0.999	11.161	19.93%	3.178	9.22%	0.10723	0.999
V73	139	0.997	24.958	17.955%	4.988	7.964%	0.1168	0.997
V74	786	1.0	81.994	10.432%	20.88	4.233%	0.04887	1.0
V75	337	1.0	37.996	11.275%	6.877	2.803%	0.06903	1.0
V76	230	0.997	45.011	19.57%	7.849	8.285%	0.0993	0.997
