Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	166	0.681	161.697	97.408%	43.948	73.781%	0.66075	0.641
V2	324	0.738	232.514	71.764%	63.42	70.467%	0.37981	0.686
V3	232	0.822	139.46	60.112%	41.255	56.926%	0.2835	0.794
V4	369	0.805	258.578	70.075%	93.399	61.533%	0.39411	0.792
V5	446	0.758	336.786	75.513%	138.572	65.215%	0.44707	0.742
V6	255	0.731	225.344	88.37%	62.053	68.447%	0.56853	0.697
V7	184	0.736	181.303	98.534%	77.329	68.7%	0.5771	0.726
V8	259	0.898	118.05	45.579%	32.401	45.357%	0.24202	0.878
V9	215	0.819	125.958	58.585%	39.193	57.531%	0.2827	0.791
V10	232	0.841	124.009	53.452%	34.785	55.801%	0.31286	0.808
V11	275	0.676	288.182	104.793%	104.464	75.228%	0.69871	0.659
V12	257	0.836	164.26	63.914%	45.492	54.961%	0.30677	0.811
V13	655	0.882	327.479	49.997%	87.705	47.638%	0.21301	0.86
V14	221	0.625	179.133	81.056%	78.278	78.235%	0.6495	0.594
V15	141	0.55	149.545	106.06%	43.628	86.143%	0.75309	0.491
V16	101	0.705	107.387	106.324%	34.397	71.926%	0.9097	0.686
V17	129	0.677	99.551	77.171%	43.71	74.149%	0.54335	0.653
V18	258	0.873	153.51	59.5%	40.523	48.841%	0.30819	0.855
V19	66	0.576	73.572	111.473%	31.664	82.251%	1.06974	0.555
V20	240	0.882	147.084	61.285%	58.979	47.251%	0.30456	0.876
V21	212	0.715	156.994	74.054%	46.758	72.495%	0.47458	0.667
V22	655	0.757	579.935	88.54%	285.101	65.572%	0.54794	0.749
V23	420	0.697	419.95	99.988%	141.734	71.825%	0.64668	0.675
V24	57	0.717	51.28	89.965%	14.612	75.456%	0.68565	0.685
V25	197	0.884	94.094	47.763%	27.396	47.157%	0.20103	0.864
V26	499	0.762	421.578	84.485%	185.967	65.032%	0.5452	0.751
V27	194	0.698	143.741	74.093%	43.23	74.292%	0.52748	0.645
V28	276	0.958	115.065	41.69%	32.218	28.979%	0.20224	0.954
V29	247	0.951	102.111	41.34%	33.798	30.942%	0.18683	0.948
V30	359	0.746	286.461	79.794%	84.28	66.857%	0.47111	0.714
V31	70	0.522	75.604	108.006%	23.51	87.134%	0.86133	0.463
V32	484	0.827	266.226	55.005%	79.938	56.61%	0.31087	0.796
V33	121	0.953	51.148	42.271%	13.674	32.15%	0.25285	0.949
V34	514	0.642	609.591	118.597%	309.314	78.006%	0.93099	0.634
V35	107	0.754	91.689	85.691%	29.602	66.242%	0.55942	0.733
V36	250	0.93	99.643	39.857%	26.93	36.88%	0.14642	0.918
V37	47	0.708	41.027	87.291%	12.69	71.5%	0.70644	0.676
V38	84	0.864	46.212	55.014%	15.947	50.53%	0.39281	0.85
V39	283	0.776	222.531	78.633%	57.011	63.318%	0.42267	0.74
V40	225	0.739	161.254	71.668%	61.376	67.915%	0.47618	0.715
V41	65	0.767	59.725	91.885%	18.318	64.804%	0.69481	0.749
V42	152	0.593	153.755	101.155%	71.682	81.689%	0.89294	0.576
V43	629	0.846	362.279	57.596%	136.224	53.967%	0.26273	0.833
V44	561	0.716	492.429	87.777%	126.993	70.955%	0.48302	0.671
V45	200	0.681	209.524	104.762%	55.718	73.956%	0.7686	0.645
V46	80	0.738	72.996	91.245%	21.481	67.793%	0.58802	0.712
V47	266	0.83	157.667	59.273%	41.551	57.532%	0.31722	0.796
V48	238	0.737	220.908	92.818%	74.804	69.127%	0.64395	0.721
V49	472	0.887	221.881	47.009%	76.215	46.416%	0.18372	0.874
V50	121	0.71	125.759	103.933%	38.672	70.782%	0.69058	0.688
V51	565	0.798	325.213	57.56%	104.759	61.484%	0.27066	0.764
V52	510	0.712	428.792	84.077%	118.972	71.028%	0.46468	0.669
V53	625	0.873	307.719	49.235%	91.277	48.835%	0.20212	0.851
V54	261	0.652	191.021	73.188%	84.752	75.899%	0.49706	0.621
V55	643	0.88	333.406	51.852%	112.868	48.744%	0.2325	0.868
V56	97	0.723	90.49	93.289%	30.968	69.229%	0.66906	0.704
V57	221	0.893	116.27	52.611%	29.766	47.283%	0.28822	0.875
V58	274	0.949	98.298	35.875%	30.8	31.798%	0.15926	0.944
V59	473	0.899	232.601	49.176%	94.356	44.031%	0.18286	0.892
V60	140	0.639	176.87	126.336%	82.788	77.716%	1.03288	0.63
V61	184	0.818	131.334	71.377%	43.256	58.951%	0.45364	0.804
V62	385	0.746	270.678	70.306%	114.451	66.673%	0.42845	0.726
V63	192	0.806	150.365	78.315%	39.07	59.183%	0.39867	0.781
V64	121	0.771	94.653	78.226%	36.866	65.969%	0.56266	0.759
V65	146	0.867	95.632	65.501%	36.505	50.049%	0.36115	0.86
V66	381	0.696	310.121	81.397%	134.849	72.215%	0.6337	0.677
