Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.957	10.662	39.489%	2.502	29.284%	0.46981	0.951
V2	359	0.999	38.484	10.72%	5.972	4.418%	0.07585	0.999
V3	252	1.0	17.613	6.989%	3.332	2.275%	0.05392	1.0
V4	115	0.997	20.704	18.003%	3.614	7.291%	0.12364	0.997
V5	401	0.998	51.72	12.898%	9.071	6.979%	0.06786	0.998
V6	326	0.999	35.121	10.773%	6.189	5.294%	0.06799	0.999
V7	344	0.996	70.275	20.429%	17.07	11.361%	0.09505	0.995
V8	225	1.0	17.772	7.899%	3.66	3.324%	0.05349	1.0
V9	341	0.996	45.973	13.482%	7.655	8.829%	0.07976	0.996
V10	382	0.997	57.484	15.048%	12.417	7.533%	0.10171	0.997
V11	294	0.998	37.312	12.691%	7.218	6.748%	0.07771	0.998
V12	516	1.0	40.287	7.808%	8.063	2.565%	0.04295	1.0
V13	298	0.999	32.371	10.863%	5.696	4.806%	0.09783	0.999
V14	316	1.0	23.436	7.416%	5.225	2.135%	0.04995	1.0
V15	146	0.997	24.205	16.579%	4.166	9.074%	0.11389	0.996
V16	674	0.999	50.945	7.559%	8.303	3.279%	0.04596	0.999
V17	453	1.0	32.795	7.24%	5.388	2.354%	0.04558	1.0
V18	1472	1.0	51.168	3.476%	11.739	0.975%	0.01479	1.0
V19	198	0.997	35.155	17.755%	6.109	10.247%	0.10056	0.996
V20	306	0.996	46.999	15.359%	9.312	9.781%	0.07412	0.996
V21	142	0.999	16.667	11.737%	3.233	4.424%	0.06917	0.999
V22	246	0.997	31.685	12.88%	6.138	7.998%	0.09085	0.996
V23	563	0.997	52.72	9.364%	10.694	7.196%	0.0444	0.997
V24	185	1.0	15.903	8.596%	3.911	3.039%	0.05697	1.0
V25	111	0.996	21.99	19.811%	3.855	10.01%	0.13566	0.995
V26	259	0.999	26.564	10.256%	4.41	4.417%	0.07164	0.999
V27	310	0.999	31.309	10.1%	5.877	5.15%	0.04901	0.999
V28	80	0.996	15.088	18.86%	3.122	9.02%	0.15583	0.996
V29	319	0.998	34.909	10.943%	6.586	6.122%	0.05595	0.998
V30	215	0.999	21.987	10.227%	4.194	4.799%	0.07978	0.999
V31	449	0.999	35.696	7.95%	6.92	3.544%	0.05094	0.999
V32	425	0.999	38.769	9.122%	6.652	5.241%	0.04579	0.998
V33	263	0.999	32.95	12.529%	6.002	5.42%	0.0883	0.999
V34	221	0.998	34.192	15.471%	6.034	7.345%	0.09322	0.997
V35	876	0.998	82.867	9.46%	15.821	6.451%	0.04132	0.998
V36	111	0.996	25.276	22.771%	4.724	9.681%	0.17501	0.995
V37	318	0.999	27.992	8.803%	4.822	3.958%	0.05364	0.999
V38	414	1.0	38.232	9.235%	8.571	3.835%	0.04746	1.0
V39	681	0.999	48.64	7.142%	8.937	3.72%	0.04718	0.999
V40	289	0.998	31.559	10.92%	6.049	6.615%	0.07622	0.998
V41	263	0.999	25.441	9.673%	4.308	3.44%	0.06851	0.999
V42	331	0.996	59.099	17.855%	11.125	10.06%	0.09698	0.996
V43	389	0.999	35.298	9.074%	5.709	4.381%	0.06826	0.999
V44	277	0.999	27.995	10.106%	4.642	3.209%	0.06116	0.999
V45	539	1.0	35.437	6.575%	5.995	2.911%	0.03758	1.0
V46	164	0.994	29.08	17.732%	6.335	11.028%	0.14021	0.993
V47	331	0.996	41.717	12.603%	9.742	9.03%	0.06577	0.995
V48	411	0.998	56.869	13.837%	10.174	6.861%	0.07987	0.997
V49	36	0.99	11.291	31.364%	2.465	14.576%	0.47538	0.989
V50	350	0.994	55.653	15.901%	12.818	10.665%	0.11135	0.994
V51	175	0.998	25.752	14.715%	4.242	6.917%	0.12026	0.998
V52	263	0.996	36.508	13.881%	6.705	9.423%	0.08221	0.995
V53	360	0.999	48.974	13.604%	8.263	5.23%	0.10682	0.999
V54	247	0.998	29.758	12.048%	5.132	6.253%	0.07475	0.998
V55	464	0.998	56.432	12.162%	9.595	6.309%	0.06481	0.998
V56	1103	0.999	64.59	5.856%	12.678	3.36%	0.02506	0.999
V57	484	0.999	43.716	9.032%	8.073	4.704%	0.0456	0.999
V58	195	0.991	50.401	25.847%	8.937	15.307%	0.14356	0.99
V59	237	1.0	17.131	7.228%	2.867	2.203%	0.05272	1.0
V60	412	0.999	39.444	9.574%	7.916	4.427%	0.06368	0.999
V61	293	0.998	40.674	13.882%	7.702	7.332%	0.06743	0.998
V62	284	0.997	42.0	14.789%	7.717	8.25%	0.08269	0.997
V63	203	0.999	30.093	14.824%	6.207	5.927%	0.0867	0.999
V64	434	0.999	46.001	10.599%	7.93	5.275%	0.05396	0.999
V65	474	1.0	35.617	7.514%	6.379	2.588%	0.03814	1.0
V66	528	0.999	59.901	11.345%	11.287	5.536%	0.05997	0.999
V67	57	0.998	12.74	22.351%	2.733	8.938%	0.12636	0.998
V68	133	1.0	13.975	10.508%	2.84	2.553%	0.09119	1.0
V69	60	0.982	18.357	30.595%	3.76	19.339%	0.2419	0.979
V70	206	0.999	20.384	9.895%	4.406	5.452%	0.09701	0.998
V71	260	0.998	36.884	14.186%	7.062	5.534%	0.08582	0.998
V72	160	0.995	25.592	15.995%	4.772	9.924%	0.13265	0.995
V73	150	0.998	18.367	12.245%	3.733	6.589%	0.11087	0.998
V74	356	0.999	45.787	12.862%	7.596	4.388%	0.07896	0.999
V75	98	0.994	24.989	25.499%	4.735	11.444%	0.20531	0.994
V76	765	1.0	55.164	7.211%	10.893	3.093%	0.03814	1.0
V77	134	0.998	20.673	15.428%	4.606	7.124%	0.12286	0.997
V78	353	0.996	51.754	14.661%	9.536	8.679%	0.10275	0.996
V79	684	1.0	45.271	6.619%	7.807	1.818%	0.04056	1.0
V80	147	0.999	15.718	10.693%	3.241	5.982%	0.05932	0.999
V81	269	0.998	44.537	16.557%	7.882	7.189%	0.12128	0.997
V82	178	1.0	14.814	8.322%	3.047	2.558%	0.07583	1.0
V83	99	0.998	17.578	17.756%	3.326	7.205%	0.14487	0.998
V84	159	0.997	27.757	17.457%	5.039	8.593%	0.15501	0.996
V85	106	0.997	17.378	16.394%	3.254	7.987%	0.11791	0.997
V86	462	1.0	24.872	5.384%	5.806	1.756%	0.03655	1.0
V87	268	0.997	34.436	12.849%	8.899	8.254%	0.0765	0.996
V88	506	0.999	45.713	9.034%	7.952	4.831%	0.03977	0.999
V89	433	0.998	41.232	9.522%	7.359	5.565%	0.05781	0.998
V90	195	0.994	41.525	21.295%	6.993	12.521%	0.12591	0.993
V91	198	0.998	31.197	15.756%	5.935	7.904%	0.09795	0.998
V92	224	0.998	27.788	12.405%	4.996	6.673%	0.07099	0.998
V93	189	0.999	20.891	11.053%	3.854	3.714%	0.09006	0.999
V94	82	0.999	14.19	17.305%	3.735	7.605%	0.09183	0.999
V95	130	0.997	21.253	16.348%	3.817	8.217%	0.11998	0.997
V96	231	0.996	43.82	18.97%	7.873	10.575%	0.12516	0.995
V97	93	0.997	26.228	28.202%	4.484	10.317%	0.17898	0.996
V98	257	0.999	30.385	11.823%	5.838	4.988%	0.07354	0.999
V99	192	1.0	14.308	7.452%	3.045	2.282%	0.05518	1.0
V100	219	0.997	34.108	15.574%	6.903	8.268%	0.09613	0.997
