Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	190	0.967	76.529	40.278%	15.085	25.705%	0.23558	0.962
V2	163	0.928	111.368	68.324%	32.718	37.602%	0.78848	0.925
V3	194	0.917	91.915	47.379%	36.365	40.826%	0.23821	0.911
V4	335	0.972	166.283	49.637%	58.717	30.306%	0.26385	0.972
V5	266	0.944	109.229	41.064%	23.265	33.161%	0.16687	0.932
V6	97	0.829	65.6	67.629%	17.249	56.111%	0.478	0.803
V7	59	0.446	80.756	136.875%	35.559	89.543%	1.38503	0.42
V8	131	0.863	81.034	61.858%	23.466	57.752%	0.30022	0.847
V9	118	0.715	104.802	88.815%	27.235	70.134%	0.57109	0.671
V10	303	0.845	237.306	78.319%	72.417	54.014%	0.49847	0.835
V11	216	0.965	110.514	51.164%	26.49	26.485%	0.3182	0.962
V12	222	0.815	149.631	67.401%	56.668	57.982%	0.47383	0.801
V13	109	0.858	74.913	68.728%	18.539	54.084%	0.43065	0.839
V14	462	0.98	179.297	38.809%	47.624	20.338%	0.22409	0.979
V15	219	0.912	177.35	80.982%	72.842	45.566%	0.58106	0.911
V16	561	0.875	298.398	53.19%	89.713	48.486%	0.25802	0.858
V17	380	0.996	82.572	21.729%	20.926	9.073%	0.12807	0.996
V18	407	0.955	179.068	43.997%	46.969	29.896%	0.22046	0.951
V19	204	0.969	85.911	42.113%	25.355	25.545%	0.20496	0.968
V20	550	0.969	285.653	51.937%	108.727	32.284%	0.25675	0.97
V21	480	0.883	246.483	51.351%	63.381	47.898%	0.2759	0.86
V22	233	0.955	116.042	49.803%	33.371	30.916%	0.2735	0.953
V23	114	0.988	39.607	34.743%	9.013	16.499%	0.21133	0.987
V24	935	0.991	304.005	32.514%	129.388	19.36%	0.12074	0.991
V25	184	0.887	107.96	58.674%	27.545	46.27%	0.35161	0.871
V26	440	0.967	194.939	44.304%	52.032	26.235%	0.28187	0.965
V27	232	0.978	100.318	43.241%	29.847	24.135%	0.25491	0.977
V28	750	0.946	258.255	34.434%	75.962	32.988%	0.123	0.939
V29	549	0.835	380.773	69.358%	109.562	55.739%	0.35853	0.817
V30	292	0.928	193.648	66.318%	76.321	42.3%	0.3956	0.926
V31	884	0.99	303.813	34.368%	97.273	18.399%	0.13801	0.99
V32	257	0.917	216.799	84.358%	99.861	48.317%	0.55845	0.917
V33	296	0.983	116.067	39.212%	33.906	22.694%	0.17443	0.983
V34	133	0.758	113.819	85.578%	37.772	66.369%	0.73099	0.74
V35	242	0.904	118.342	48.902%	31.195	43.193%	0.25827	0.888
V36	471	0.88	352.147	74.766%	108.292	48.114%	0.48253	0.873
V37	130	0.742	103.782	79.832%	27.245	68.07%	0.54467	0.699
V38	171	0.884	106.352	62.194%	26.458	46.823%	0.42476	0.868
V39	207	0.969	89.281	43.131%	21.094	24.994%	0.33366	0.966
V40	193	0.91	120.319	62.341%	34.586	42.181%	0.44994	0.903
V41	451	0.883	280.761	62.253%	76.906	47.603%	0.29701	0.871
V42	525	0.817	362.972	69.138%	97.455	57.858%	0.37617	0.789
V43	181	0.827	125.626	69.407%	30.584	56.224%	0.40184	0.797
V44	309	0.49	369.475	119.571%	129.814	87.871%	0.97271	0.447
V45	189	0.704	167.788	88.777%	54.395	71.641%	0.56539	0.676
V46	50	0.711	47.262	94.524%	19.128	79.152%	0.74544	0.697
V47	530	0.889	275.14	51.913%	93.865	45.903%	0.28263	0.879
V48	133	0.854	91.162	68.543%	21.484	52.588%	0.48613	0.831
V49	193	0.996	60.091	31.135%	20.344	15.633%	0.1369	0.996
V50	567	0.98	198.073	34.934%	47.176	20.577%	0.16121	0.978
V51	427	0.894	239.972	56.2%	73.784	45.632%	0.24612	0.884
V52	484	0.835	297.443	61.455%	83.902	55.165%	0.34482	0.809
V53	93	0.852	62.202	66.884%	17.81	53.241%	0.38236	0.836
V54	382	0.706	315.638	82.628%	92.974	71.199%	0.5948	0.665
V55	492	0.97	188.801	38.374%	49.922	24.366%	0.17842	0.968
V56	31	0.883	24.613	79.397%	7.234	46.99%	0.67117	0.876
V57	144	0.97	72.648	50.45%	18.736	24.421%	0.35338	0.969
V58	109	0.96	55.507	50.924%	14.911	30.456%	0.26964	0.957
V59	116	0.905	64.901	55.949%	14.413	42.65%	0.34608	0.889
V60	161	0.991	48.781	30.299%	9.752	13.735%	0.18119	0.99
V61	271	0.981	103.707	38.268%	24.34	19.698%	0.22643	0.98
V62	409	0.945	173.698	42.469%	55.088	32.982%	0.19018	0.941
V63	300	0.92	181.847	60.616%	45.023	39.167%	0.36307	0.913
V64	178	0.786	122.655	68.907%	31.991	63.228%	0.36074	0.746
V65	505	0.977	197.134	39.036%	55.772	23.322%	0.2038	0.976
V66	331	0.951	126.764	38.297%	44.174	31.26%	0.20995	0.948
V67	356	0.815	260.828	73.266%	69.195	57.884%	0.41545	0.791
V68	246	0.89	148.516	60.372%	37.302	47.435%	0.45162	0.876
V69	251	0.922	187.981	74.893%	71.491	41.431%	0.49892	0.921
V70	221	0.755	165.333	74.811%	56.446	66.206%	0.48653	0.731
V71	191	0.961	87.785	45.961%	23.993	28.329%	0.26992	0.958
V72	181	0.786	145.136	80.186%	50.705	62.305%	0.43265	0.77
V73	287	0.969	131.031	45.655%	31.066	24.7%	0.29027	0.967
V74	327	0.969	139.419	42.636%	32.378	25.131%	0.27757	0.967
V75	317	0.991	103.622	32.688%	25.066	13.608%	0.18523	0.991
V76	533	0.823	340.928	63.964%	101.537	56.769%	0.37181	0.799
V77	429	0.912	246.341	57.422%	73.654	41.062%	0.32105	0.905
V78	220	0.978	82.926	37.694%	19.426	22.482%	0.23444	0.976
V79	238	0.904	155.603	65.379%	44.852	43.008%	0.48083	0.898
V80	197	0.988	62.445	31.698%	16.698	17.626%	0.19936	0.988
V81	329	0.976	109.352	33.238%	34.695	22.435%	0.14659	0.975
V82	984	0.979	411.509	41.82%	115.336	21.807%	0.30203	0.978
V83	71	0.511	83.502	117.608%	31.015	86.053%	0.9779	0.474
V84	276	0.972	106.34	38.529%	25.5	25.286%	0.18686	0.97
V85	430	0.917	238.549	55.477%	83.693	42.805%	0.28109	0.912
V86	120	0.962	54.822	45.685%	12.09	27.295%	0.29422	0.958
V87	396	0.846	254.496	64.267%	79.24	53.901%	0.33518	0.83
V88	241	0.862	165.455	68.654%	47.455	51.861%	0.41268	0.849
V89	339	0.817	212.147	62.58%	77.505	57.703%	0.30418	0.8
V90	325	0.91	178.953	55.062%	56.277	42.405%	0.35366	0.903
V91	130	0.851	73.919	56.861%	19.171	52.967%	0.33593	0.821
V92	618	0.981	211.409	34.209%	61.892	20.582%	0.14559	0.98
V93	163	0.932	116.339	71.374%	39.173	41.049%	0.51027	0.931
V94	164	0.936	89.075	54.314%	27.696	35.887%	0.43469	0.933
V95	246	0.683	188.894	76.786%	54.886	76.378%	0.51949	0.625
V96	170	0.951	89.531	52.665%	24.387	34.256%	0.31855	0.948
V97	471	0.916	307.374	65.26%	107.844	41.375%	0.48521	0.913
V98	366	0.965	204.822	55.962%	81.028	36.216%	0.24375	0.966
V99	53	0.95	34.167	64.466%	9.489	33.825%	0.57956	0.948
V100	323	0.937	152.932	47.347%	42.66	34.903%	0.27558	0.931
