Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.991	64.333	22.261%	14.821	13.627%	0.13342	0.99
V2	187	0.999	22.287	11.918%	4.796	4.569%	0.08009	0.999
V3	282	0.999	39.225	13.91%	8.356	5.17%	0.09104	0.999
V4	236	0.997	49.578	21.008%	15.755	11.354%	0.11996	0.997
V5	332	0.999	40.807	12.291%	8.221	5.695%	0.06972	0.999
V6	367	0.97	110.441	30.093%	27.854	24.552%	0.12049	0.966
V7	196	0.997	40.348	20.586%	11.039	11.006%	0.09696	0.997
V8	318	0.998	64.58	20.308%	15.63	8.306%	0.09265	0.999
V9	323	0.963	108.605	33.624%	29.956	27.1%	0.18721	0.959
V10	616	0.995	111.1	18.036%	31.409	11.001%	0.09631	0.995
V11	70	0.886	35.096	50.137%	10.438	46.403%	0.27091	0.87
V12	149	0.979	49.491	33.215%	11.56	21.47%	0.18747	0.977
V13	318	0.998	48.123	15.133%	11.37	7.703%	0.08426	0.998
V14	98	0.998	22.093	22.544%	4.991	7.886%	0.15889	0.998
V15	301	0.962	101.41	33.691%	27.485	27.291%	0.18481	0.957
V16	627	0.998	73.833	11.776%	17.258	6.658%	0.05589	0.998
V17	279	0.954	96.252	34.499%	27.532	30.135%	0.1508	0.947
V18	609	0.984	144.897	23.793%	37.448	18.036%	0.08727	0.982
V19	336	0.991	66.279	19.726%	16.018	13.248%	0.1093	0.99
V20	448	0.994	86.827	19.381%	20.253	10.69%	0.08558	0.994
V21	347	0.993	96.193	27.721%	26.406	15.119%	0.12576	0.992
V22	254	0.981	71.867	28.294%	14.352	19.6%	0.15598	0.977
V23	213	0.983	64.754	30.401%	16.067	18.584%	0.20081	0.981
V24	234	0.998	31.652	13.526%	6.112	6.054%	0.06874	0.998
V25	351	0.993	69.068	19.677%	13.177	11.911%	0.0898	0.992
V26	203	0.996	46.258	22.787%	10.554	8.97%	0.15477	0.996
V27	364	0.99	89.55	24.602%	18.819	14.037%	0.12206	0.99
V28	115	0.992	31.178	27.111%	6.405	13.238%	0.16954	0.991
V29	88	0.993	22.481	25.547%	5.35	12.645%	0.19406	0.992
V30	321	0.996	61.047	19.018%	17.915	10.295%	0.1059	0.996
V31	344	0.997	49.36	14.349%	10.693	7.373%	0.08279	0.997
V32	72	0.977	28.985	40.257%	5.926	22.86%	0.26262	0.975
V33	404	0.994	97.619	24.163%	20.645	11.864%	0.11455	0.994
V34	781	0.999	104.281	13.352%	28.111	6.513%	0.04678	0.999
V35	207	0.978	53.809	25.995%	15.074	20.642%	0.13956	0.976
V36	177	0.995	41.218	23.287%	8.156	10.011%	0.14016	0.995
V37	563	0.996	92.427	16.417%	21.493	8.474%	0.07381	0.996
V38	96	0.958	35.001	36.459%	8.416	28.969%	0.24913	0.952
V39	165	0.981	58.606	35.519%	12.82	19.521%	0.2484	0.979
V40	178	0.995	34.718	19.504%	7.397	9.918%	0.14807	0.995
V41	603	0.999	65.173	10.808%	14.429	5.265%	0.05511	0.999
V42	293	0.999	33.163	11.318%	8.617	4.64%	0.05481	0.999
V43	96	0.986	35.865	37.359%	11.365	21.032%	0.26406	0.986
V44	221	0.991	48.186	21.804%	10.839	13.67%	0.10122	0.991
V45	52	0.952	25.139	48.344%	5.187	30.779%	0.34151	0.945
V46	124	0.935	56.148	45.281%	12.344	37.151%	0.30215	0.923
V47	105	0.987	25.4	24.19%	7.041	16.098%	0.14982	0.986
V48	716	0.997	109.867	15.345%	27.544	8.227%	0.06509	0.997
V49	504	1.0	49.66	9.853%	9.52	2.844%	0.05161	1.0
V50	297	0.998	41.436	13.952%	7.501	6.757%	0.08165	0.998
V51	325	0.973	102.627	31.578%	30.729	23.259%	0.15863	0.971
V52	94	0.993	24.428	25.987%	5.335	12.344%	0.23134	0.992
V53	354	0.995	75.375	21.292%	17.241	10.214%	0.10592	0.995
V54	522	0.972	143.33	27.458%	37.162	24.223%	0.08864	0.968
V55	499	0.993	131.936	26.44%	31.057	12.423%	0.12761	0.993
V56	332	0.999	54.3	16.355%	12.058	6.352%	0.08494	0.999
V57	135	0.996	32.317	23.939%	6.764	9.356%	0.15313	0.996
V58	333	0.999	37.283	11.196%	9.934	3.653%	0.07026	0.999
V59	41	0.958	18.467	45.041%	4.509	28.575%	0.34266	0.955
V60	44	0.98	17.899	40.68%	4.504	20.731%	0.34031	0.979
V61	310	0.996	53.294	17.192%	18.429	8.685%	0.08235	0.996
V62	148	0.987	44.136	29.822%	9.385	16.478%	0.19994	0.985
V63	262	0.996	49.882	19.039%	10.958	9.475%	0.13671	0.995
V64	290	0.991	85.103	29.346%	27.818	14.455%	0.17227	0.991
V65	295	0.969	89.15	30.22%	25.247	24.801%	0.12106	0.965
V66	155	0.979	44.449	28.677%	11.896	20.606%	0.18196	0.976
V67	246	0.973	78.623	31.961%	18.225	23.796%	0.14224	0.97
V68	287	0.999	43.5	15.157%	9.66	4.319%	0.09316	0.999
V69	153	0.998	23.521	15.373%	5.189	7.484%	0.10111	0.997
V70	189	0.991	43.044	22.775%	10.264	13.761%	0.14238	0.99
V71	176	0.991	55.221	31.376%	11.166	15.237%	0.22859	0.991
V72	124	0.996	31.506	25.408%	10.777	12.903%	0.13158	0.996
V73	148	0.972	43.338	29.282%	12.734	23.786%	0.15921	0.969
V74	249	0.979	66.85	26.847%	17.073	20.399%	0.14937	0.976
V75	533	0.999	60.715	11.391%	11.043	4.627%	0.05967	0.999
V76	59	0.989	19.411	32.9%	3.787	16.987%	0.30597	0.989
V77	252	0.997	55.743	22.12%	13.749	9.097%	0.10966	0.996
V78	311	0.998	60.959	19.601%	12.485	8.078%	0.09762	0.997
V79	339	0.99	90.041	26.561%	26.106	15.705%	0.14002	0.99
V80	279	0.996	55.942	20.051%	10.372	8.602%	0.12336	0.996
V81	83	0.99	21.495	25.898%	4.586	14.092%	0.186	0.989
V82	863	0.999	87.43	10.131%	18.658	5.392%	0.03701	0.998
V83	100	0.973	32.119	32.119%	8.421	23.004%	0.223	0.971
V84	229	0.994	46.474	20.294%	10.976	11.18%	0.1047	0.994
V85	81	0.988	23.062	28.472%	4.754	15.733%	0.17005	0.987
V86	50	0.983	14.84	29.68%	3.738	18.461%	0.31323	0.982
V87	378	0.987	78.665	20.811%	19.258	16.531%	0.10618	0.985
V88	135	0.981	42.942	31.809%	9.641	19.263%	0.18765	0.98
V89	117	0.999	16.845	14.397%	4.056	6.261%	0.11121	0.999
V90	318	0.98	92.192	28.991%	25.608	20.325%	0.15766	0.979
V91	116	0.985	36.22	31.224%	9.982	18.267%	0.21338	0.984
V92	330	0.996	51.61	15.639%	12.282	8.362%	0.08933	0.996
V93	302	0.971	99.121	32.822%	25.368	24.383%	0.15262	0.967
V94	481	0.999	46.143	9.593%	9.635	3.754%	0.05133	0.999
V95	88	0.992	28.821	32.751%	6.073	12.803%	0.24511	0.992
V96	130	0.998	31.868	24.514%	10.599	10.932%	0.14631	0.998
V97	99	0.941	42.322	42.749%	12.421	33.995%	0.28722	0.935
V98	661	0.994	124.432	18.825%	30.618	10.784%	0.0733	0.994
V99	410	0.997	66.487	16.216%	14.005	7.943%	0.07318	0.997
V100	640	0.979	148.412	23.189%	43.909	20.691%	0.07613	0.977
