Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	284	0.995	49.257	17.344%	9.692	10.476%	0.08635	0.994
V2	290	0.992	57.335	19.771%	11.059	12.431%	0.10025	0.991
V3	111	0.971	35.357	31.853%	7.782	24.846%	0.14929	0.966
V4	489	0.998	53.727	10.987%	12.17	6.202%	0.04869	0.998
V5	513	0.999	62.975	12.276%	12.157	5.063%	0.05615	0.999
V6	168	0.996	25.153	14.972%	5.958	9.26%	0.08177	0.995
V7	126	0.988	32.304	25.638%	7.767	16.174%	0.13911	0.987
V8	259	0.997	43.789	16.907%	10.074	8.861%	0.08597	0.997
V9	262	0.992	50.748	19.369%	11.449	12.94%	0.07096	0.991
V10	138	0.979	41.016	29.722%	8.685	20.302%	0.15615	0.976
V11	349	0.999	33.389	9.567%	6.274	3.411%	0.06812	0.999
V12	273	0.997	45.063	16.507%	8.118	8.027%	0.08402	0.997
V13	130	0.999	18.761	14.432%	4.641	4.897%	0.08979	0.999
V14	65	0.965	23.728	36.505%	6.271	26.764%	0.22892	0.961
V15	273	0.999	38.685	14.17%	7.688	4.809%	0.08531	0.999
V16	300	0.998	45.657	15.219%	8.539	6.53%	0.07819	0.998
V17	386	0.991	89.783	23.26%	23.404	14.81%	0.09243	0.99
V18	317	0.994	63.985	20.185%	14.832	11.528%	0.08328	0.994
V19	298	0.997	53.863	18.075%	9.086	8.057%	0.0976	0.997
V20	231	0.997	36.022	15.594%	7.228	8.247%	0.12185	0.996
V21	585	0.995	80.754	13.804%	19.307	9.537%	0.05376	0.995
V22	192	0.995	34.333	17.882%	6.366	9.765%	0.11422	0.995
V23	379	0.998	51.405	13.563%	9.822	5.965%	0.06721	0.998
V24	238	0.994	49.13	20.643%	9.551	12.464%	0.08553	0.994
V25	432	0.999	38.703	8.959%	7.1	3.934%	0.04739	0.999
V26	469	0.993	70.358	15.002%	18.988	12.143%	0.05751	0.992
V27	399	0.997	60.069	15.055%	12.772	8.336%	0.06642	0.996
V28	183	0.989	42.684	23.325%	9.938	15.564%	0.11298	0.988
V29	368	0.997	34.742	9.441%	12.477	7.496%	0.04113	0.997
V30	273	0.998	42.514	15.573%	8.86	7.205%	0.07447	0.998
V31	469	0.997	70.031	14.932%	16.673	8.096%	0.06179	0.997
V32	253	0.999	40.713	16.092%	7.825	4.966%	0.08924	0.999
V33	235	0.98	62.835	26.738%	14.808	21.34%	0.10377	0.977
V34	419	0.997	67.448	16.097%	15.517	8.931%	0.06991	0.996
V35	62	0.984	17.52	28.258%	4.585	17.767%	0.15563	0.983
V36	159	0.994	25.104	15.789%	5.691	10.655%	0.09835	0.994
V37	379	0.998	57.385	15.141%	12.12	7.158%	0.06568	0.998
V38	385	0.995	59.424	15.435%	12.278	9.867%	0.07477	0.994
V39	121	0.978	35.721	29.521%	9.488	20.769%	0.17456	0.976
V40	178	0.989	38.23	21.478%	8.39	14.954%	0.10815	0.987
V41	761	1.0	76.678	10.076%	16.274	3.679%	0.03239	1.0
V42	207	0.997	30.671	14.817%	6.28	7.504%	0.09383	0.997
V43	258	0.994	47.149	18.275%	9.8	11.291%	0.09841	0.994
V44	506	0.997	65.539	12.952%	13.399	7.342%	0.05643	0.997
V45	429	0.996	64.367	15.004%	13.076	8.981%	0.05371	0.996
V46	182	0.999	27.114	14.898%	5.146	5.486%	0.08279	0.999
V47	321	0.997	43.465	13.54%	8.304	7.321%	0.06235	0.997
V48	268	0.995	49.283	18.389%	10.864	11.49%	0.06752	0.995
V49	34	0.891	19.465	57.25%	5.466	45.55%	0.34494	0.879
V50	674	1.0	37.814	5.61%	7.682	1.955%	0.02526	1.0
V51	260	0.998	35.449	13.634%	7.68	6.543%	0.06756	0.998
V52	352	0.999	35.724	10.149%	8.022	4.05%	0.06654	0.999
V53	695	0.999	63.483	9.134%	13.617	5.516%	0.03319	0.998
V54	228	0.992	56.693	24.865%	11.572	12.943%	0.12353	0.991
V55	221	0.993	45.659	20.66%	9.031	12.104%	0.10373	0.992
V56	118	0.977	39.626	33.581%	8.948	22.469%	0.18717	0.974
V57	240	0.995	44.88	18.7%	10.607	10.247%	0.08225	0.995
V58	442	0.998	41.213	9.324%	12.714	5.672%	0.04	0.998
V59	458	0.997	75.633	16.514%	14.705	8.393%	0.08374	0.996
V60	113	0.997	22.492	19.904%	4.409	7.907%	0.11921	0.997
V61	447	0.999	54.727	12.243%	10.891	5.518%	0.07003	0.998
V62	95	0.981	23.217	24.439%	7.373	19.316%	0.15955	0.98
V63	630	0.999	71.373	11.329%	14.495	5.756%	0.04709	0.999
V64	201	0.99	45.039	22.407%	12.65	14.473%	0.09326	0.989
V65	360	0.999	47.276	13.132%	9.802	3.943%	0.07208	0.999
V66	287	0.997	48.588	16.93%	9.318	8.792%	0.07202	0.997
V67	111	0.994	17.761	16.001%	5.921	11.557%	0.08013	0.993
V68	208	0.997	43.3	20.817%	9.236	9.26%	0.0996	0.996
V69	109	0.999	11.92	10.936%	2.74	4.849%	0.11046	0.999
V70	349	0.993	52.472	15.035%	14.281	11.54%	0.0591	0.993
V71	338	0.992	61.921	18.32%	12.721	12.412%	0.07839	0.991
V72	469	0.999	44.507	9.49%	12.997	5.173%	0.04224	0.999
V73	396	0.997	50.857	12.843%	9.684	7.422%	0.05988	0.997
V74	126	0.997	21.59	17.135%	4.513	8.033%	0.09799	0.997
V75	168	0.998	32.838	19.546%	6.282	7.314%	0.12253	0.998
V76	614	0.998	98.743	16.082%	21.329	8.157%	0.05764	0.998
V77	292	0.993	56.74	19.432%	11.463	11.653%	0.10709	0.993
V78	112	0.994	25.676	22.925%	4.725	12.574%	0.12001	0.993
V79	363	0.997	49.409	13.611%	9.677	7.782%	0.06204	0.997
V80	295	0.996	52.103	17.662%	9.837	9.588%	0.10203	0.995
V81	67	0.99	17.416	25.994%	4.047	14.371%	0.20951	0.989
V82	158	0.996	27.292	17.273%	10.085	9.844%	0.07287	0.996
V83	212	0.99	41.224	19.445%	11.07	14.434%	0.09696	0.989
V84	292	0.998	34.669	11.873%	7.779	5.948%	0.06834	0.998
V85	325	0.993	53.842	16.567%	13.275	12.346%	0.05565	0.992
V86	138	0.998	24.69	17.891%	6.17	7.378%	0.12201	0.998
V87	150	0.993	35.108	23.405%	7.106	11.534%	0.15579	0.993
V88	332	0.992	61.49	18.521%	13.223	12.324%	0.07876	0.991
V89	174	0.993	37.228	21.395%	7.509	12.083%	0.11272	0.992
V90	332	0.997	48.345	14.562%	10.146	7.649%	0.06988	0.997
V91	359	0.993	66.499	18.523%	13.151	12.007%	0.08452	0.992
V92	200	0.992	46.194	23.097%	9.148	12.342%	0.13641	0.992
V93	357	0.989	64.207	17.985%	15.775	15.031%	0.06839	0.987
V94	141	0.994	31.281	22.185%	5.45	10.867%	0.13217	0.994
V95	345	1.0	21.311	6.177%	4.411	2.005%	0.03447	1.0
V96	233	0.998	27.621	11.855%	5.914	6.754%	0.08506	0.998
V97	204	0.993	36.231	17.76%	9.083	12.322%	0.08653	0.992
V98	276	0.999	30.48	11.043%	5.558	4.194%	0.05091	0.999
V99	120	0.976	39.152	32.627%	7.143	22.476%	0.19939	0.972
V100	349	0.996	45.216	12.956%	8.873	8.642%	0.06044	0.996
