Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	568	0.997	79.117	13.929%	14.883	7.547%	0.05725	0.997
V2	373	0.998	54.965	14.736%	15.532	7.424%	0.07561	0.998
V3	349	0.997	52.342	14.998%	9.103	8.102%	0.08755	0.996
V4	290	0.997	43.344	14.946%	7.273	7.564%	0.08293	0.997
V5	361	0.998	47.064	13.037%	10.094	7.485%	0.05023	0.997
V6	105	0.977	34.649	32.999%	7.122	23.267%	0.16744	0.974
V7	635	1.0	50.706	7.985%	9.165	3.41%	0.03462	1.0
V8	159	0.998	30.262	19.033%	6.681	6.081%	0.11641	0.998
V9	72	0.993	18.734	26.019%	3.878	13.51%	0.19405	0.992
V10	289	0.999	41.909	14.501%	8.526	4.987%	0.07789	0.999
V11	357	0.99	67.201	18.824%	15.314	14.008%	0.08359	0.989
V12	142	0.994	25.037	17.632%	5.032	10.893%	0.13428	0.993
V13	93	0.991	25.391	27.302%	4.737	13.89%	0.17728	0.99
V14	488	0.999	52.024	10.661%	9.157	3.285%	0.05375	0.999
V15	126	0.985	49.163	39.018%	9.779	22.482%	0.21364	0.985
V16	341	0.997	53.509	15.692%	10.883	7.802%	0.05631	0.997
V17	129	0.988	38.14	29.566%	6.517	16.277%	0.17453	0.987
V18	160	0.994	38.283	23.927%	7.256	12.867%	0.12874	0.993
V19	257	0.998	43.287	16.843%	8.068	5.927%	0.08861	0.998
V20	459	0.999	57.736	12.579%	9.698	4.699%	0.05521	0.999
V21	564	0.998	70.404	12.483%	15.824	7.884%	0.04433	0.998
V22	301	0.99	73.0	24.252%	14.82	15.877%	0.11161	0.989
V23	196	0.997	33.66	17.173%	6.582	8.805%	0.09322	0.996
V24	379	0.998	63.97	16.879%	15.088	9.924%	0.07593	0.998
V25	338	0.998	53.788	15.914%	9.647	8.272%	0.0854	0.997
V26	92	0.967	33.997	36.953%	8.458	28.069%	0.21635	0.964
