Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	742	0.816	428.421	57.739%	192.466	60.48%	0.32366	0.805
V2	333	0.496	477.85	143.498%	232.808	88.215%	1.42327	0.486
V3	396	0.941	164.489	41.538%	62.068	34.541%	0.17908	0.938
V4	15	0.606	20.48	136.533%	7.888	81.795%	1.4334	0.596
V5	496	0.805	375.81	75.768%	130.065	61.328%	0.34599	0.793
V6	264	0.639	259.979	98.477%	99.275	77.459%	0.61777	0.615
V7	344	0.814	247.905	72.065%	99.557	59.976%	0.41189	0.804
V8	435	0.791	316.358	72.726%	82.099	62.187%	0.42576	0.757
V9	140	0.644	132.263	94.474%	36.403	78.146%	0.58393	0.591
V10	383	0.712	294.346	76.853%	89.827	71.587%	0.44714	0.67
V11	878	0.839	466.622	53.146%	163.298	54.553%	0.22008	0.819
V12	42	0.474	50.274	119.7%	13.159	93.993%	1.13672	0.393
V13	211	0.885	130.925	62.05%	32.178	46.733%	0.30456	0.869
V14	351	0.822	254.124	72.4%	82.48	58.796%	0.36175	0.809
V15	309	0.794	231.249	74.838%	84.14	61.406%	0.45275	0.779
V16	550	0.856	269.29	48.962%	98.512	51.902%	0.21903	0.839
V17	136	0.79	99.941	73.486%	29.972	61.514%	0.47041	0.765
V18	310	0.495	427.786	137.995%	146.535	88.438%	1.1756	0.463
V19	108	0.86	66.036	61.144%	17.667	52.603%	0.4218	0.84
V20	567	0.584	574.327	101.292%	177.117	82.13%	0.72772	0.533
V21	181	0.948	73.264	40.477%	16.822	31.853%	0.19031	0.94
V22	294	0.893	143.738	48.89%	48.787	46.457%	0.22407	0.882
V23	78	0.543	104.83	134.397%	43.486	84.158%	1.21702	0.524
V24	416	0.772	385.695	92.715%	127.958	64.162%	0.61209	0.758
V25	170	0.618	181.392	106.701%	74.857	79.162%	0.71688	0.598
V26	306	0.632	406.759	132.928%	207.784	81.069%	1.18503	0.629
V27	305	0.736	224.231	73.518%	62.781	71.615%	0.46904	0.689
V28	266	0.98	77.263	29.046%	19.735	21.119%	0.10146	0.978
V29	56	0.618	61.983	110.684%	18.364	89.821%	0.99123	0.583
V30	546	0.902	304.587	55.785%	96.574	45.013%	0.24449	0.895
V31	314	0.819	197.344	62.848%	62.457	57.443%	0.32277	0.796
V32	263	0.953	97.969	37.251%	22.256	30.545%	0.16999	0.945
V33	515	0.82	300.865	58.42%	90.609	57.998%	0.32176	0.791
V34	320	0.828	200.257	62.58%	52.706	56.881%	0.30889	0.797
V35	439	0.627	413.069	94.093%	111.401	81.125%	0.60972	0.566
V36	164	0.885	107.562	65.587%	27.787	48.327%	0.46188	0.872
V37	23	0.683	23.011	100.048%	5.544	76.153%	0.97166	0.635
V38	168	0.752	145.621	86.679%	40.031	65.882%	0.59621	0.723
V39	124	0.781	115.121	92.84%	32.023	63.59%	0.59991	0.763
V40	156	0.674	136.95	87.788%	46.795	73.86%	0.59713	0.642
V41	141	0.735	113.767	80.686%	33.323	68.091%	0.51765	0.7
V42	374	0.948	142.781	38.177%	33.561	31.726%	0.14541	0.939
V43	63	0.873	42.224	67.022%	11.092	49.555%	0.40697	0.86
V44	386	0.696	359.739	93.197%	122.259	72.187%	0.65888	0.671
V45	146	0.657	147.32	100.904%	47.375	75.706%	0.69382	0.627
V46	89	0.629	99.974	112.33%	36.711	77.757%	0.87694	0.607
V47	214	0.506	257.947	120.536%	70.656	88.863%	0.91088	0.442
V48	822	0.692	712.111	86.632%	216.94	72.432%	0.52203	0.654
V49	259	0.633	303.899	117.336%	130.207	80.114%	0.99583	0.625
V50	344	0.766	219.681	63.861%	87.946	67.965%	0.45706	0.743
V51	322	0.599	345.905	107.424%	117.016	81.98%	0.80541	0.566
V52	174	0.722	144.135	82.836%	40.001	70.449%	0.51587	0.681
V53	149	0.793	105.006	70.474%	31.786	61.048%	0.38749	0.766
V54	642	0.709	519.776	80.962%	183.03	70.618%	0.44254	0.68
V55	296	0.865	174.068	58.807%	48.893	50.376%	0.26922	0.847
V56	252	0.848	161.736	64.181%	63.624	53.097%	0.37002	0.838
V57	403	0.855	243.835	60.505%	82.008	53.87%	0.28842	0.844
V58	626	0.749	506.935	80.98%	230.362	68.898%	0.50665	0.74
V59	282	0.876	139.044	49.306%	45.144	48.388%	0.27659	0.859
V60	65	0.797	49.32	75.877%	13.499	60.43%	0.4865	0.77
V61	225	0.658	213.716	94.985%	68.345	75.738%	0.64209	0.623
V62	465	0.783	316.653	68.097%	90.727	63.306%	0.35433	0.749
V63	646	0.768	410.743	63.583%	121.695	68.55%	0.36068	0.725
V64	235	0.813	152.114	64.729%	57.285	58.293%	0.3115	0.797
V65	134	0.614	140.769	105.051%	37.77	81.081%	0.72948	0.562
V66	256	0.806	213.541	83.414%	86.041	61.23%	0.50701	0.798
V67	62	0.645	85.872	138.503%	30.776	79.305%	1.28243	0.637
V68	527	0.679	524.157	99.461%	201.168	73.893%	0.77838	0.66
V69	131	0.841	98.432	75.139%	39.51	55.374%	0.46741	0.834
V70	65	0.876	42.357	65.165%	12.364	48.237%	0.45303	0.865
V71	708	0.867	387.001	54.661%	115.187	49.813%	0.23496	0.849
V72	245	0.822	163.611	66.78%	46.546	59.494%	0.29127	0.798
V73	152	0.729	136.055	89.51%	45.716	71.519%	0.77943	0.708
V74	68	0.865	42.845	63.007%	12.851	51.119%	0.40798	0.852
V75	161	0.807	108.325	67.283%	32.129	59.508%	0.34418	0.781
V76	565	0.748	351.003	62.124%	161.359	67.035%	0.34073	0.728
V77	15	0.673	16.643	110.953%	4.575	75.213%	1.1576	0.642
V78	189	0.682	142.763	75.536%	60.484	75.611%	0.5307	0.656
V79	253	0.78	195.544	77.29%	72.442	62.583%	0.44368	0.765
V80	267	0.574	268.404	100.526%	81.305	83.748%	0.70659	0.518
V81	209	0.695	281.508	134.693%	95.73	75.327%	1.12494	0.689
V82	416	0.953	175.642	42.222%	40.529	30.278%	0.17489	0.947
V83	206	0.866	121.273	58.87%	35.14	50.057%	0.34053	0.849
V84	431	0.616	401.641	93.188%	154.37	79.204%	0.55385	0.584
V85	388	0.803	269.326	69.414%	71.746	60.732%	0.31617	0.772
V86	70	0.633	70.238	100.34%	23.094	77.411%	0.74033	0.598
V87	244	0.79	170.136	69.728%	63.903	62.321%	0.41695	0.774
V88	509	0.93	239.145	46.983%	73.444	37.135%	0.20218	0.924
V89	282	0.865	154.037	54.623%	56.468	50.186%	0.29197	0.853
V90	324	0.56	369.163	113.939%	102.307	84.376%	0.82928	0.505
V91	154	0.83	97.392	63.242%	32.613	56.516%	0.35394	0.813
V92	317	0.914	138.036	43.544%	38.457	40.671%	0.21396	0.9
V93	338	0.731	235.948	69.807%	88.948	68.361%	0.39049	0.702
V94	78	0.863	49.187	63.06%	12.042	51.254%	0.41126	0.842
V95	186	0.969	60.17	32.349%	12.904	24.724%	0.1675	0.964
V96	268	0.88	146.2	54.552%	44.621	47.96%	0.26648	0.867
V97	91	0.786	75.653	83.135%	26.894	62.714%	0.55873	0.773
V98	478	0.762	353.842	74.026%	122.182	65.341%	0.37652	0.739
V99	582	0.655	603.821	103.749%	269.564	77.362%	0.77266	0.643
V100	182	0.716	144.047	79.147%	44.037	70.443%	0.45532	0.678
