Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	244	1.0	33.753	13.833%	6.956	3.578%	0.10085	1.0
V2	965	0.999	112.534	11.662%	24.398	5.296%	0.04623	0.999
V3	234	0.997	36.112	15.432%	6.519	8.576%	0.07983	0.997
V4	20	0.997	5.852	29.26%	1.829	12.806%	0.17641	0.997
V5	132	0.99	34.267	25.96%	7.696	15.163%	0.19037	0.989
V6	299	0.994	52.269	17.481%	10.064	10.915%	0.09009	0.993
V7	394	0.998	62.627	15.895%	14.211	8.978%	0.06649	0.998
V8	444	0.999	57.26	12.896%	9.399	5.641%	0.05128	0.999
V9	496	0.999	54.253	10.938%	11.062	4.54%	0.05772	0.999
V10	331	0.998	40.76	12.314%	6.836	5.776%	0.07456	0.998
V11	164	0.999	29.46	17.963%	7.057	8.218%	0.08849	0.999
V12	68	0.991	22.595	33.228%	4.409	13.379%	0.27109	0.991
V13	276	0.996	48.949	17.735%	9.562	9.886%	0.08465	0.996
V14	168	0.996	33.361	19.858%	5.821	10.063%	0.1085	0.995
V15	132	0.997	23.203	17.578%	4.019	7.879%	0.10428	0.997
V16	321	0.999	41.238	12.847%	9.766	4.336%	0.06481	0.999
V17	172	0.996	43.474	25.276%	9.445	12.966%	0.13124	0.996
V18	202	0.994	41.753	20.67%	7.886	11.464%	0.10223	0.994
V19	7	0.935	4.713	67.329%	1.263	42.1%	0.44608	0.935
V20	201	0.999	26.559	13.213%	4.612	4.159%	0.09203	0.999
V21	311	0.999	29.057	9.343%	5.048	4.168%	0.04755	0.999
V22	90	0.995	19.105	21.228%	3.557	10.516%	0.18274	0.994
V23	457	0.998	64.681	14.153%	14.718	7.501%	0.05879	0.998
V24	189	0.997	32.881	17.397%	5.966	8.06%	0.10577	0.997
V25	158	0.999	26.338	16.67%	6.633	7.411%	0.09461	0.999
V26	320	0.995	62.683	19.588%	15.609	11.707%	0.08823	0.995
V27	315	0.999	47.465	15.068%	13.311	6.703%	0.07977	0.999
V28	95	0.991	22.985	24.195%	3.773	13.805%	0.17644	0.99
V29	157	0.998	29.644	18.882%	5.229	7.334%	0.12161	0.998
V30	123	0.983	37.63	30.593%	8.457	20.374%	0.1593	0.981
V31	201	0.999	28.568	14.213%	5.906	4.792%	0.0845	1.0
