Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	361	0.999	43.4	12.022%	8.429	4.825%	0.06503	0.999
V2	888	0.911	388.314	43.729%	118.483	41.923%	0.18482	0.899
V3	282	0.98	71.206	25.25%	16.916	20.306%	0.11537	0.976
V4	211	0.998	31.525	14.941%	5.616	6.73%	0.08045	0.998
V5	368	0.987	70.467	19.149%	15.71	16.176%	0.10703	0.984
V6	265	0.996	42.36	15.985%	8.34	8.626%	0.09548	0.996
V7	587	0.999	78.164	13.316%	24.94	6.055%	0.04898	0.999
V8	156	0.968	43.532	27.905%	13.373	25.228%	0.18159	0.964
V9	609	0.999	69.235	11.369%	13.126	4.783%	0.05775	0.999
V10	469	0.998	65.185	13.899%	16.121	6.796%	0.06335	0.998
V11	216	0.999	27.042	12.519%	5.642	5.365%	0.08059	0.999
V12	539	0.998	84.674	15.709%	20.999	7.318%	0.05786	0.997
V13	335	0.996	54.004	16.121%	11.629	8.777%	0.08692	0.996
V14	377	0.994	72.516	19.235%	15.714	11.582%	0.08456	0.993
V15	599	1.0	42.117	7.031%	10.285	2.159%	0.03739	1.0
V16	201	0.996	36.988	18.402%	7.43	8.795%	0.10602	0.996
V17	140	0.992	32.7	23.357%	8.194	12.447%	0.17838	0.992
V18	98	0.999	11.482	11.716%	2.858	5.569%	0.11089	0.999
V19	198	0.976	57.234	28.906%	13.269	21.927%	0.16032	0.972
V20	146	0.999	26.39	18.075%	6.611	8.756%	0.09573	0.999
V21	188	0.982	55.894	29.731%	13.72	19.442%	0.14067	0.98
V22	248	0.994	41.632	16.787%	9.364	11.291%	0.06975	0.993
V23	426	0.998	51.981	12.202%	10.553	6.279%	0.05243	0.998
V24	387	1.0	35.253	9.109%	8.095	3.684%	0.03992	1.0
V25	99	0.998	13.889	14.029%	3.812	7.008%	0.11387	0.997
V26	289	0.968	124.967	43.241%	28.678	26.422%	0.22667	0.966
V27	456	0.999	41.584	9.119%	9.281	3.874%	0.0554	0.999
V28	542	1.0	38.068	7.024%	12.643	2.558%	0.0313	1.0
V29	447	0.997	66.488	14.874%	14.103	8.726%	0.07814	0.996
V30	63	0.994	15.685	24.897%	3.48	10.828%	0.17324	0.994
V31	297	0.998	47.025	15.833%	10.118	7.209%	0.09158	0.998
V32	127	0.998	18.83	14.827%	4.151	6.293%	0.13162	0.998
V33	135	0.991	33.398	24.739%	7.405	13.664%	0.16914	0.99
V34	494	0.996	90.402	18.3%	20.417	9.876%	0.08077	0.996
V35	242	0.998	38.57	15.938%	7.165	6.974%	0.08639	0.997
