Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	104	0.973	35.876	34.496%	8.487	24.77%	0.21002	0.97
V2	326	0.999	52.174	16.004%	13.562	6.962%	0.07738	0.999
V3	237	0.969	73.71	31.101%	18.48	24.93%	0.15667	0.964
V4	177	0.982	44.606	25.201%	10.664	19.125%	0.18353	0.979
V5	443	0.999	64.648	14.593%	14.832	4.802%	0.06935	0.999
V6	140	0.998	25.008	17.863%	6.803	5.984%	0.11892	0.998
V7	434	0.999	61.13	14.085%	11.668	5.485%	0.07882	0.998
V8	164	0.983	47.085	28.71%	11.671	18.556%	0.14798	0.982
V9	484	0.998	81.066	16.749%	20.784	7.82%	0.07686	0.997
V10	292	0.999	29.515	10.108%	5.888	3.757%	0.07856	0.999
V11	236	0.996	55.353	23.455%	10.797	10.312%	0.13377	0.996
V12	394	1.0	38.33	9.728%	9.693	3.759%	0.0546	1.0
V13	217	0.992	53.25	24.539%	11.121	13.345%	0.11895	0.991
V14	309	0.946	108.771	35.201%	32.163	32.548%	0.16032	0.938
V15	252	0.994	55.129	21.877%	11.054	11.242%	0.11948	0.994
V16	229	0.999	22.015	9.614%	4.762	3.752%	0.07347	0.999
V17	189	0.985	58.728	31.073%	12.261	17.83%	0.2075	0.983
V18	159	0.989	33.337	20.967%	7.727	15.007%	0.13435	0.988
V19	306	0.951	100.075	32.704%	32.978	31.15%	0.12899	0.945
V20	144	0.98	45.112	31.328%	10.263	20.097%	0.18465	0.978
V21	653	0.993	133.442	20.435%	35.833	13.007%	0.08424	0.993
V22	281	0.998	43.962	15.645%	8.443	5.952%	0.09861	0.998
V23	619	0.951	225.752	36.47%	64.039	31.45%	0.17921	0.945
V24	1071	0.997	139.233	13.0%	28.937	7.464%	0.04591	0.997
V25	520	0.997	72.411	13.925%	17.974	7.583%	0.0666	0.997
V26	712	1.0	63.114	8.864%	11.87	2.311%	0.0491	1.0
V27	351	0.993	69.371	19.764%	18.648	12.051%	0.08047	0.992
V28	280	0.972	81.401	29.072%	19.419	23.466%	0.13365	0.968
V29	372	0.999	67.858	18.241%	14.714	7.385%	0.076	0.999
V30	340	0.996	55.735	16.393%	16.716	9.375%	0.09887	0.995
V31	131	0.995	31.139	23.77%	6.39	11.058%	0.14846	0.995
V32	332	0.977	101.027	30.43%	19.986	21.339%	0.14039	0.973
V33	68	0.988	22.867	33.628%	5.039	15.887%	0.35661	0.987
V34	99	0.997	22.488	22.715%	4.179	7.379%	0.214	0.997
V35	204	0.999	36.555	17.919%	7.358	6.659%	0.09936	0.998
V36	159	0.959	57.496	36.161%	15.616	28.327%	0.20945	0.955
V37	200	0.997	38.346	19.173%	8.251	8.649%	0.11317	0.997
V38	268	1.0	31.604	11.793%	6.541	3.157%	0.08736	1.0
V39	569	1.0	62.543	10.992%	11.806	3.654%	0.05913	1.0
V40	467	0.978	152.087	32.567%	32.079	21.485%	0.1882	0.975
V41	171	0.997	32.32	18.901%	5.828	7.488%	0.15823	0.997
V42	221	0.993	51.555	23.328%	10.528	11.889%	0.15322	0.993
V43	329	0.997	55.961	17.009%	15.142	9.075%	0.06958	0.997
V44	397	0.995	71.723	18.066%	13.541	10.173%	0.07703	0.994
V45	526	0.998	80.056	15.22%	18.099	6.662%	0.0714	0.998
V46	381	0.999	52.23	13.709%	9.941	4.424%	0.08203	0.999
V47	451	0.999	69.254	15.356%	16.383	5.773%	0.08217	0.999
V48	206	0.984	49.072	23.821%	10.805	17.63%	0.1285	0.982
V49	249	0.965	85.389	34.293%	18.149	26.549%	0.17267	0.959
V50	492	0.999	77.24	15.699%	16.995	4.827%	0.0788	0.999
V51	152	0.962	63.574	41.825%	13.991	28.8%	0.2475	0.957
V52	105	0.998	24.072	22.926%	4.691	7.503%	0.19136	0.998
V53	319	0.989	71.851	22.524%	16.572	14.735%	0.10365	0.988
V54	170	0.983	60.541	35.612%	15.503	18.368%	0.22927	0.983
V55	474	0.999	68.903	14.536%	17.865	5.394%	0.06516	0.999
V56	412	0.979	123.212	29.906%	32.502	22.416%	0.10585	0.978
V57	340	1.0	28.865	8.49%	6.067	2.925%	0.05389	1.0
V58	411	0.994	64.87	15.783%	15.665	10.963%	0.06678	0.993
V59	117	0.991	34.914	29.841%	10.423	15.787%	0.1767	0.991
V60	180	0.996	37.627	20.904%	7.633	9.553%	0.14225	0.995
V61	118	0.995	20.854	17.673%	5.583	9.885%	0.10778	0.995
V62	329	1.0	41.407	12.586%	9.744	4.482%	0.06947	1.0
V63	231	0.979	74.228	32.133%	18.504	20.765%	0.17317	0.978
V64	296	0.99	77.508	26.185%	14.519	15.047%	0.13778	0.989
V65	267	0.995	51.901	19.439%	11.009	10.597%	0.09886	0.994
V66	201	0.994	54.992	27.359%	12.534	13.807%	0.17582	0.993
V67	371	0.999	49.521	13.348%	11.443	5.168%	0.05539	0.999
V68	136	0.997	30.061	22.104%	5.5	8.429%	0.20419	0.996
V69	196	0.999	32.629	16.647%	7.06	6.086%	0.10892	0.999
V70	639	0.999	76.461	11.966%	16.747	4.787%	0.06159	0.999
V71	119	0.986	31.96	26.857%	6.037	16.867%	0.20599	0.984
V72	131	0.99	28.802	21.986%	10.471	15.454%	0.12198	0.989
V73	230	0.996	52.189	22.691%	12.796	8.817%	0.14498	0.996
V74	231	0.998	26.666	11.544%	5.566	5.771%	0.06309	0.998
V75	222	0.99	47.611	21.446%	12.11	14.248%	0.1354	0.989
V76	228	0.995	48.474	21.261%	9.562	9.904%	0.12802	0.995
V77	386	0.998	57.527	14.903%	10.538	6.247%	0.09032	0.998
V78	474	0.982	121.734	25.682%	25.656	18.852%	0.09597	0.98
V79	628	1.0	58.6	9.331%	13.445	2.902%	0.04067	1.0
V80	603	0.987	131.639	21.831%	37.453	16.266%	0.07894	0.986
V81	331	0.998	67.771	20.475%	15.764	7.99%	0.09324	0.998
V82	355	1.0	34.153	9.621%	6.098	2.943%	0.06349	1.0
V83	950	1.0	53.871	5.671%	12.23	1.916%	0.02364	1.0
V84	477	0.998	67.75	14.203%	14.21	6.623%	0.07459	0.998
V85	122	0.989	34.387	28.186%	7.149	14.666%	0.21319	0.988
V86	214	0.999	27.792	12.987%	5.755	4.673%	0.10945	0.999
V87	170	0.995	35.852	21.089%	7.704	10.093%	0.13145	0.995
V88	379	0.999	47.57	12.551%	8.806	3.851%	0.06992	0.999
V89	168	0.993	41.705	24.824%	11.227	13.195%	0.14029	0.993
V90	240	0.897	120.156	50.065%	43.885	45.948%	0.24984	0.889
V91	215	0.989	49.554	23.048%	14.308	14.549%	0.12163	0.989
V92	143	0.999	22.842	15.973%	4.884	4.306%	0.13486	0.999
V93	202	0.991	48.596	24.057%	8.683	13.303%	0.13644	0.99
V94	647	0.998	77.869	12.035%	25.695	6.944%	0.04821	0.998
V95	674	1.0	60.078	8.914%	13.275	2.826%	0.04692	1.0
V96	119	0.986	37.431	31.455%	7.082	17.202%	0.19755	0.985
V97	227	0.999	35.91	15.819%	7.048	4.95%	0.11785	0.999
V98	394	0.93	138.641	35.188%	40.202	36.971%	0.1448	0.916
V99	144	0.975	47.174	32.76%	14.162	22.199%	0.19572	0.974
V100	322	1.0	32.554	10.11%	6.376	2.677%	0.06575	1.0
