Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	264	0.998	36.498	13.825%	9.029	6.09%	0.37215	0.998
V2	315	0.989	78.74	24.997%	18.147	15.697%	0.24034	0.988
V3	83	0.965	34.943	42.1%	8.21	26.429%	0.27163	0.961
V4	312	0.995	49.787	15.957%	10.631	10.528%	0.07923	0.994
V5	153	0.98	44.656	29.187%	9.707	19.893%	0.20779	0.977
V6	259	0.988	81.473	31.457%	26.529	23.076%	0.35286	0.988
V7	293	0.992	77.244	26.363%	17.636	15.567%	0.15367	0.992
V8	848	0.998	118.515	13.976%	34.903	7.921%	0.13384	0.998
V9	34	0.94	16.607	48.844%	3.95	34.38%	0.319	0.932
V10	190	0.983	43.767	23.035%	13.696	18.799%	0.15556	0.981
V11	181	0.992	34.938	19.303%	8.501	13.041%	0.0865	0.991
V12	83	0.984	22.541	27.158%	6.304	18.145%	0.1536	0.983
V13	293	0.995	64.156	21.896%	13.554	10.365%	0.1248	0.994
V14	126	0.989	64.508	51.197%	21.211	31.919%	0.79189	0.99
V15	790	0.998	99.798	12.633%	33.162	8.172%	0.06772	0.998
V16	260	0.992	63.783	24.532%	16.042	14.94%	0.15507	0.991
V17	196	0.995	33.192	16.935%	6.433	10.692%	0.10482	0.994
V18	210	0.988	73.823	35.154%	17.384	19.042%	0.3901	0.988
V19	251	0.965	96.014	38.253%	24.094	29.924%	0.49008	0.962
V20	285	0.998	44.633	15.661%	10.425	8.701%	0.10709	0.998
V21	113	0.992	31.564	27.933%	5.986	12.441%	0.18551	0.992
V22	222	0.998	38.985	17.561%	8.329	7.745%	0.09797	0.997
V23	383	0.982	118.254	30.876%	27.385	20.362%	0.31798	0.98
V24	183	0.994	41.42	22.634%	7.919	11.198%	0.15484	0.993
V25	340	0.986	90.817	26.711%	24.912	19.242%	0.13911	0.986
V26	173	0.997	40.468	23.392%	7.847	9.269%	0.16728	0.997
V27	224	0.991	66.614	29.738%	13.448	13.6%	0.19117	0.991
V28	276	0.994	72.829	26.387%	19.62	17.924%	0.30661	0.994
V29	465	0.995	81.921	17.617%	16.803	10.51%	0.10254	0.994
V30	136	0.985	43.442	31.943%	11.015	18.835%	0.27887	0.985
V31	401	0.992	75.285	18.774%	16.243	12.764%	0.23161	0.991
V32	367	0.996	82.933	22.598%	26.2	13.865%	0.58534	0.996
V33	661	0.996	108.601	16.43%	21.311	8.615%	0.08788	0.996
V34	86	0.996	19.174	22.295%	5.059	11.643%	0.27865	0.996
V35	118	0.967	55.464	47.003%	12.201	27.932%	0.69816	0.965
V36	472	0.999	49.226	10.429%	8.937	4.255%	0.06919	0.999
V37	135	0.992	59.702	44.224%	25.477	25.784%	2.47628	0.992
V38	466	0.989	87.088	18.688%	19.985	15.084%	0.0648	0.987
V39	670	0.998	96.286	14.371%	25.908	7.512%	0.11772	0.998
V40	203	0.993	45.333	22.332%	10.275	12.963%	0.23847	0.992
V41	472	0.993	77.254	16.367%	16.315	11.783%	0.06172	0.992
V42	601	0.989	120.088	19.981%	28.675	15.39%	0.09705	0.987
V43	155	0.986	50.896	32.836%	12.593	18.745%	0.4185	0.985
V44	557	0.996	84.056	15.091%	17.136	8.933%	0.1084	0.996
V45	331	0.989	101.593	30.693%	24.345	19.889%	0.14606	0.989
V46	70	0.984	37.294	53.277%	10.361	28.475%	0.81714	0.984
V47	336	0.991	106.89	31.812%	35.115	20.882%	0.56707	0.991
V48	248	0.997	38.618	15.572%	14.931	11.211%	0.40508	0.997
V49	209	0.996	38.173	18.265%	8.509	9.443%	0.16085	0.995
V50	274	0.995	60.831	22.201%	16.42	11.754%	0.34633	0.995
V51	530	0.997	101.734	19.195%	27.032	11.341%	0.29826	0.997
V52	218	0.986	51.936	23.824%	10.667	16.511%	0.119	0.984
V53	515	0.995	156.255	30.341%	42.432	18.24%	0.32338	0.995
V54	109	0.993	36.725	33.693%	9.781	19.328%	0.37246	0.994
V55	245	0.991	59.324	24.214%	12.559	14.46%	0.12137	0.99
V56	427	0.999	55.085	12.9%	13.915	5.562%	0.06307	0.999
V57	479	0.998	94.138	19.653%	25.348	10.599%	0.25343	0.998
V58	162	0.975	56.359	34.79%	14.148	27.401%	0.18984	0.973
V59	499	0.999	69.989	14.026%	11.933	5.501%	0.07202	0.998
V60	203	0.994	43.291	21.326%	9.528	11.51%	0.20467	0.994
V61	557	0.997	150.762	27.067%	56.943	16.389%	0.28446	0.997
V62	224	0.998	37.473	16.729%	7.949	8.532%	0.08354	0.998
V63	477	0.993	143.949	30.178%	40.834	17.134%	0.24258	0.993
V64	338	0.992	151.99	44.967%	64.359	32.457%	0.7953	0.992
V65	393	0.991	92.949	23.651%	23.494	16.175%	0.1443	0.99
V66	490	0.995	107.391	21.917%	23.961	11.783%	0.12629	0.995
V67	1072	0.998	102.854	9.595%	18.667	6.227%	0.02774	0.998
V68	280	0.991	75.76	27.057%	17.923	16.692%	0.27252	0.991
V69	453	0.993	90.373	19.95%	17.752	13.291%	0.0811	0.992
V70	243	0.998	47.008	19.345%	10.627	8.956%	0.23963	0.998
V71	432	0.996	62.575	14.485%	17.065	9.151%	0.12299	0.996
V72	944	0.998	162.652	17.23%	45.222	9.672%	0.17958	0.998
V73	156	0.991	70.942	45.476%	32.776	32.23%	1.47915	0.992
V74	391	0.988	95.647	24.462%	20.036	17.526%	0.11193	0.987
V75	180	0.993	49.013	27.229%	9.49	12.965%	0.24712	0.993
V76	418	0.994	86.444	20.68%	18.262	10.835%	0.10207	0.994
V77	254	0.998	32.596	12.833%	6.013	5.901%	0.12481	0.998
V78	511	0.981	170.14	33.295%	41.788	25.454%	0.44378	0.98
V79	411	0.998	56.625	13.777%	13.237	6.797%	0.10661	0.998
V80	497	0.997	128.273	25.809%	42.33	14.455%	0.34101	0.997
V81	154	0.997	32.744	21.262%	10.389	10.279%	0.31545	0.997
V82	242	0.998	35.904	14.836%	8.636	5.712%	0.11184	0.998
V83	419	0.994	157.132	37.502%	54.557	23.532%	1.08948	0.994
V84	213	0.989	49.316	23.153%	11.341	15.271%	0.1742	0.988
V85	215	0.995	54.457	25.329%	11.218	11.746%	0.20049	0.994
V86	160	0.988	40.595	25.372%	8.825	16.309%	0.135	0.987
V87	310	0.998	41.947	13.531%	8.145	5.994%	0.06431	0.998
V88	412	0.99	92.531	22.459%	19.464	15.243%	0.13927	0.989
V89	573	0.999	36.316	6.338%	11.939	4.507%	0.03061	0.999
V90	439	0.999	34.894	7.949%	8.574	3.389%	0.09696	0.999
V91	270	0.983	87.867	32.543%	20.628	20.784%	0.22278	0.982
