Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	137	0.995	23.659	17.269%	4.178	9.775%	0.12249	0.995
V2	293	0.999	28.432	9.704%	6.094	4.148%	0.07303	0.999
V3	230	0.999	30.508	13.264%	5.642	4.814%	0.08366	0.999
V4	264	0.998	54.249	20.549%	13.274	7.036%	0.11572	0.998
V5	575	1.0	35.867	6.238%	7.358	2.083%	0.03512	1.0
V6	238	0.998	37.694	15.838%	7.932	7.659%	0.09142	0.998
V7	393	0.998	56.604	14.403%	12.29	5.989%	0.07216	0.998
V8	128	0.982	35.06	27.391%	8.788	18.997%	0.20603	0.98
V9	339	0.996	45.959	13.557%	10.635	8.818%	0.06214	0.996
V10	302	0.999	48.924	16.2%	9.866	7.048%	0.08541	0.999
V11	536	1.0	41.702	7.78%	7.52	1.962%	0.04626	1.0
V12	528	1.0	49.468	9.369%	8.498	3.272%	0.0485	1.0
V13	476	1.0	23.606	4.959%	3.853	1.845%	0.03275	1.0
V14	434	0.999	45.75	10.541%	7.813	5.185%	0.06271	0.999
V15	605	1.0	37.744	6.239%	6.507	2.491%	0.04289	1.0
V16	549	1.0	48.359	8.809%	11.453	3.773%	0.04669	1.0
V17	432	0.998	57.918	13.407%	11.552	6.904%	0.06317	0.998
V18	425	0.998	57.546	13.54%	11.414	7.042%	0.07132	0.998
V19	53	0.984	15.686	29.596%	2.948	18.041%	0.19274	0.982
V20	229	0.999	25.371	11.079%	5.082	5.656%	0.07589	0.999
V21	315	1.0	20.143	6.395%	3.341	1.5%	0.05296	1.0
V22	32	0.993	6.941	21.691%	1.891	12.362%	0.36111	0.992
V23	139	0.998	22.789	16.395%	5.355	7.164%	0.11389	0.997
V24	126	0.993	26.088	20.705%	4.872	12.075%	0.14868	0.992
V25	302	1.0	21.854	7.236%	4.267	2.707%	0.06871	1.0
V26	173	1.0	16.429	9.497%	3.41	3.616%	0.08181	1.0
V27	283	0.986	64.107	22.653%	14.761	17.826%	0.10959	0.984
V28	317	1.0	29.025	9.156%	5.616	2.554%	0.06111	1.0
V29	190	0.996	32.016	16.851%	6.201	9.521%	0.12334	0.995
V30	114	0.993	27.482	24.107%	5.129	12.469%	0.20239	0.992
V31	115	0.999	16.152	14.045%	3.153	6.419%	0.11714	0.999
V32	359	0.992	67.348	18.76%	15.708	12.932%	0.0972	0.991
V33	481	0.997	72.711	15.117%	13.529	8.57%	0.06848	0.996
V34	202	0.996	30.766	15.231%	5.607	8.995%	0.11548	0.995
V35	149	0.991	46.622	31.29%	8.368	16.503%	0.17891	0.991
V36	204	1.0	19.228	9.425%	3.424	2.942%	0.06783	1.0
V37	194	0.996	36.003	18.558%	6.836	9.194%	0.1298	0.995
V38	67	0.994	13.381	19.972%	3.067	11.518%	0.14208	0.993
V39	132	0.999	18.482	14.002%	3.749	4.906%	0.1001	0.999
V40	338	0.996	48.095	14.229%	8.371	8.867%	0.07243	0.995
V41	98	0.999	15.431	15.746%	3.631	5.526%	0.13005	0.999
V42	498	0.998	70.728	14.202%	13.971	6.908%	0.08097	0.998
V43	292	1.0	26.352	9.025%	5.143	2.581%	0.06498	1.0
V44	122	0.997	20.022	16.411%	3.426	7.731%	0.13676	0.997
