Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	349	0.996	59.541	17.06%	11.703	10.021%	0.08459	0.996
V2	255	0.996	47.07	18.459%	9.362	9.66%	0.11436	0.995
V3	301	0.998	40.295	13.387%	7.72	6.997%	0.07794	0.997
V4	386	0.998	56.953	14.755%	10.336	7.363%	0.05848	0.998
V5	195	0.999	25.384	13.017%	4.515	4.788%	0.06774	0.999
V6	455	1.0	54.155	11.902%	10.209	4.014%	0.06599	1.0
V7	1069	1.0	63.467	5.937%	10.082	1.72%	0.03208	1.0
V8	273	0.997	49.377	18.087%	8.362	9.097%	0.12044	0.997
V9	286	0.995	50.87	17.787%	9.808	10.203%	0.10115	0.994
V10	335	0.999	48.021	14.335%	11.993	5.964%	0.0558	0.999
V11	262	0.997	42.871	16.363%	9.856	8.549%	0.06969	0.997
V12	344	0.998	48.161	14.0%	14.542	8.985%	0.05754	0.998
V13	288	0.998	46.009	15.975%	9.963	7.047%	0.08621	0.998
V14	287	0.999	37.414	13.036%	7.414	5.248%	0.07507	0.999
V15	281	0.996	39.133	13.926%	6.817	8.864%	0.08972	0.995
V16	364	0.994	57.908	15.909%	12.3	10.951%	0.07558	0.994
V17	134	0.997	27.01	20.157%	5.188	8.12%	0.13231	0.997
V18	151	0.985	48.966	32.428%	10.511	18.566%	0.19286	0.984
V19	256	0.999	34.17	13.348%	6.0	4.645%	0.07359	0.999
V20	256	0.995	46.407	18.128%	7.754	11.003%	0.09563	0.994
V21	432	0.997	51.314	11.878%	12.468	8.048%	0.04847	0.997
V22	346	0.999	38.303	11.07%	6.78	4.792%	0.05522	0.999
V23	332	0.999	59.083	17.796%	16.045	7.358%	0.09715	0.999
V24	141	0.996	22.879	16.226%	5.027	9.468%	0.11006	0.996
V25	484	0.999	61.958	12.801%	12.802	5.853%	0.05878	0.999
V26	346	0.999	36.165	10.452%	9.94	4.194%	0.05833	0.999
V27	322	1.0	26.843	8.336%	5.382	3.108%	0.04628	0.999
V28	518	1.0	49.156	9.49%	8.279	3.091%	0.05668	1.0
V29	336	0.995	60.113	17.891%	16.855	10.597%	0.0764	0.995
V30	449	0.991	88.605	19.734%	20.781	14.057%	0.07545	0.99
V31	174	0.995	32.926	18.923%	6.789	9.984%	0.11268	0.995
V32	218	0.995	40.04	18.367%	7.162	10.329%	0.10601	0.994
V33	503	0.997	62.05	12.336%	10.766	7.479%	0.04481	0.997
V34	113	0.99	25.45	22.522%	4.508	14.68%	0.14664	0.988
V35	130	0.998	22.159	17.045%	5.884	8.33%	0.08434	0.998
V36	108	0.996	23.551	21.806%	4.203	10.041%	0.14977	0.996
V37	296	0.994	54.806	18.516%	10.662	11.075%	0.09929	0.993
V38	460	0.998	50.518	10.982%	13.145	7.2%	0.05338	0.997
V39	505	0.999	53.329	10.56%	13.535	5.969%	0.05028	0.999
V40	392	0.997	64.083	16.348%	14.128	9.306%	0.06605	0.996
V41	90	0.993	23.593	26.214%	5.084	13.539%	0.1383	0.993
V42	434	0.997	82.596	19.031%	15.723	9.137%	0.09231	0.997
V43	137	0.996	32.371	23.628%	6.198	10.597%	0.13168	0.996
V44	406	0.999	47.542	11.71%	9.348	5.474%	0.07679	0.998
V45	374	1.0	35.667	9.537%	8.712	3.495%	0.04069	1.0
V46	166	0.995	39.355	23.708%	8.412	10.477%	0.15073	0.994
V47	270	0.991	63.669	23.581%	11.287	14.76%	0.11588	0.99
V48	90	0.979	26.819	29.799%	5.682	20.371%	0.22899	0.976
V49	225	0.997	38.829	17.257%	6.813	7.653%	0.10527	0.997
V50	199	0.999	25.097	12.612%	3.968	3.275%	0.08627	0.999
V51	515	0.996	77.45	15.039%	15.576	9.361%	0.07316	0.995
V52	382	1.0	32.479	8.502%	6.051	2.813%	0.04653	1.0
V53	373	0.999	40.969	10.984%	7.102	4.639%	0.06152	0.999
V54	216	0.999	39.472	18.274%	8.461	7.048%	0.09739	0.999
V55	259	0.991	45.438	17.544%	10.335	13.6%	0.075	0.989
V56	105	0.994	23.276	22.168%	5.236	11.885%	0.11936	0.994
V57	329	0.997	55.293	16.806%	10.889	8.888%	0.08564	0.996
V58	62	0.984	17.539	28.289%	3.924	17.691%	0.20112	0.983
V59	99	0.994	26.397	26.664%	4.717	11.196%	0.20232	0.994
V60	189	0.997	31.884	16.87%	6.2	9.152%	0.09827	0.997
V61	198	0.997	31.173	15.744%	6.289	7.87%	0.0804	0.997
V62	396	0.997	66.719	16.848%	12.739	8.848%	0.06873	0.997
V63	626	0.999	50.682	8.096%	9.664	3.991%	0.04223	0.999
V64	262	0.996	55.573	21.211%	11.384	10.655%	0.11152	0.996
V65	31	0.97	14.207	45.829%	3.697	24.22%	0.40181	0.969
V66	383	0.997	50.334	13.142%	11.09	8.073%	0.0547	0.997
V67	126	0.998	26.126	20.735%	6.777	10.54%	0.11232	0.998
V68	174	0.989	49.067	28.199%	9.646	15.807%	0.14439	0.988
V69	356	0.998	36.319	10.202%	8.791	5.864%	0.05631	0.998
V70	433	0.999	56.424	13.031%	10.001	4.716%	0.08108	0.999
V71	740	0.999	73.528	9.936%	13.37	3.474%	0.04738	0.999
V72	412	0.999	55.221	13.403%	17.031	6.77%	0.05903	1.0
V73	411	0.996	77.896	18.953%	15.313	10.513%	0.07763	0.996
V74	453	0.999	54.781	12.093%	9.839	4.975%	0.05674	0.999
V75	408	0.997	61.262	15.015%	14.977	8.871%	0.06415	0.997
V76	382	0.998	68.266	17.871%	13.462	7.83%	0.09563	0.998
