Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	135	0.991	31.049	22.999%	5.838	13.511%	0.19848	0.99
V2	616	1.0	53.549	8.693%	10.23	3.211%	0.03965	0.999
V3	235	0.998	22.871	9.732%	4.918	5.538%	0.05789	0.998
V4	159	0.99	34.243	21.536%	7.704	14.433%	0.14405	0.988
V5	270	0.999	32.894	12.183%	7.118	5.464%	0.0731	0.999
V6	172	0.991	37.065	21.549%	6.825	14.706%	0.11614	0.989
V7	398	1.0	30.066	7.554%	5.903	2.76%	0.04082	1.0
V8	271	0.991	64.183	23.684%	13.487	14.785%	0.11069	0.99
V9	202	0.999	28.455	14.087%	7.852	5.395%	0.0825	0.999
V10	237	0.985	44.686	18.855%	12.058	17.03%	0.1026	0.983
V11	160	0.997	32.37	20.231%	5.841	9.03%	0.11944	0.997
V12	562	0.999	54.285	9.659%	8.693	3.481%	0.05157	0.999
V13	626	0.999	66.236	10.581%	14.056	4.923%	0.04458	0.999
V14	344	0.994	53.942	15.681%	11.35	11.233%	0.08954	0.993
V15	192	0.997	46.827	24.389%	12.599	11.842%	0.12314	0.997
V16	320	0.999	37.154	11.611%	7.126	5.402%	0.06618	0.999
V17	86	0.995	18.945	22.029%	3.326	10.102%	0.15582	0.995
V18	271	0.993	52.842	19.499%	10.497	12.384%	0.10041	0.992
V19	373	0.999	34.682	9.298%	7.216	3.804%	0.06268	0.999
V20	421	1.0	38.411	9.124%	7.546	3.108%	0.04578	1.0
V21	826	0.999	98.732	11.953%	21.501	5.961%	0.04269	0.999
V22	328	0.998	37.852	11.54%	7.736	7.039%	0.05809	0.997
V23	240	1.0	19.369	8.07%	3.899	1.982%	0.05152	1.0
V24	136	0.998	23.735	17.452%	4.312	7.051%	0.1216	0.998
V25	192	0.997	32.828	17.098%	6.514	7.881%	0.12333	0.997
V26	368	0.992	83.859	22.788%	21.825	14.338%	0.08339	0.991
V27	265	1.0	21.826	8.236%	3.797	2.557%	0.04477	1.0
V28	617	1.0	61.247	9.927%	10.607	3.381%	0.04824	1.0
V29	239	0.996	33.858	14.167%	7.102	8.891%	0.09171	0.996
V30	164	0.998	24.249	14.786%	5.417	7.557%	0.07063	0.998
V31	187	0.999	22.324	11.938%	3.904	3.334%	0.07584	0.999
V32	205	0.981	56.764	27.69%	10.643	19.243%	0.16192	0.978
V33	442	0.998	52.67	11.916%	10.128	7.024%	0.05362	0.997
V34	303	0.997	49.031	16.182%	9.949	8.738%	0.07048	0.997
V35	116	0.989	29.185	25.159%	5.852	14.845%	0.17687	0.988
V36	356	0.995	56.716	15.931%	10.383	10.018%	0.07619	0.994
V37	533	0.997	85.298	16.003%	15.631	8.841%	0.08037	0.997
V38	863	1.0	34.778	4.03%	7.069	1.554%	0.01956	1.0
V39	319	0.999	41.801	13.104%	7.144	5.518%	0.08874	0.998
V40	539	0.999	55.834	10.359%	11.623	4.491%	0.0496	0.999
V41	155	1.0	16.064	10.364%	3.191	3.564%	0.06659	1.0
V42	80	0.993	22.323	27.904%	4.976	12.574%	0.20407	0.993
V43	100	0.998	24.563	24.563%	5.684	10.808%	0.14074	0.998
V44	378	0.986	88.893	23.517%	17.371	16.648%	0.13605	0.984
V45	363	1.0	25.684	7.075%	4.334	2.005%	0.04682	1.0
V46	513	1.0	34.342	6.694%	5.822	2.272%	0.035	1.0
V47	406	0.999	54.483	13.419%	10.97	5.817%	0.06526	0.999
V48	226	0.998	28.453	12.59%	6.437	6.907%	0.1057	0.997
V49	192	0.996	36.45	18.984%	7.184	9.778%	0.12953	0.995
V50	214	0.997	41.622	19.45%	7.919	7.687%	0.13414	0.997
V51	306	0.999	35.105	11.472%	6.502	5.189%	0.07429	0.999
V52	356	0.996	61.186	17.187%	11.86	9.353%	0.09199	0.996
V53	513	0.998	60.429	11.78%	10.897	6.85%	0.06762	0.997
V54	172	0.996	24.107	14.016%	4.418	9.075%	0.07093	0.996
V55	544	1.0	40.573	7.458%	8.427	2.645%	0.03251	1.0
V56	180	0.997	33.191	18.439%	6.122	7.885%	0.10787	0.997
V57	325	0.999	39.217	12.067%	7.237	5.347%	0.06708	0.999
V58	132	0.986	41.923	31.76%	7.764	18.549%	0.17289	0.984
V59	251	0.999	31.187	12.425%	6.032	4.686%	0.07863	0.999
V60	153	0.991	39.778	25.999%	8.902	14.972%	0.15465	0.99
V61	28	0.988	8.719	31.139%	2.335	19.065%	0.23349	0.988
V62	295	0.998	38.384	13.012%	7.102	6.794%	0.07755	0.997
V63	94	0.999	14.338	15.253%	3.787	5.748%	0.088	0.999
V64	109	0.996	20.873	19.15%	3.753	9.259%	0.13855	0.995
V65	538	1.0	36.91	6.861%	8.666	2.657%	0.04365	1.0
V66	110	0.988	32.637	29.67%	6.878	16.248%	0.20927	0.987
V67	335	0.999	62.364	18.616%	12.624	7.154%	0.10726	0.999
V68	154	0.999	22.347	14.511%	4.417	5.005%	0.12818	0.999
V69	334	0.992	77.835	23.304%	14.359	12.929%	0.12518	0.992
V70	213	0.995	50.131	23.536%	11.262	11.659%	0.12679	0.995
V71	304	0.988	70.052	23.043%	17.829	16.023%	0.09128	0.987
