Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	74	0.986	21.621	29.218%	5.242	16.527%	0.25449	0.985
V2	354	0.995	69.295	19.575%	13.52	10.9%	0.08532	0.995
V3	208	0.985	50.988	24.513%	10.156	17.631%	0.1336	0.982
V4	286	0.997	47.654	16.662%	9.62	8.134%	0.08212	0.997
V5	193	0.984	50.971	26.41%	10.118	17.923%	0.12908	0.982
V6	452	0.988	108.207	23.94%	24.882	17.349%	0.09438	0.987
V7	199	0.995	50.346	25.299%	10.338	9.963%	0.1699	0.995
V8	167	0.987	42.57	25.491%	9.226	16.092%	0.13891	0.986
V9	139	0.995	37.36	26.878%	7.839	10.952%	0.1704	0.994
V10	421	0.998	64.304	15.274%	12.589	5.556%	0.06012	0.998
V11	218	0.992	50.092	22.978%	12.43	13.323%	0.10186	0.991
V12	95	0.997	19.393	20.414%	3.971	8.82%	0.14741	0.997
V13	173	0.993	35.986	20.801%	7.799	12.03%	0.14593	0.993
V14	841	0.977	178.235	21.193%	54.615	21.773%	0.07992	0.973
V15	334	0.998	48.688	14.577%	8.539	5.878%	0.06956	0.998
V16	111	0.986	32.757	29.511%	6.531	17.217%	0.18942	0.985
V17	218	0.974	63.114	28.951%	13.504	22.633%	0.18412	0.969
V18	150	0.987	35.045	23.363%	11.883	16.778%	0.09165	0.986
V19	150	0.991	41.493	27.662%	9.06	13.292%	0.20333	0.991
V20	182	0.939	76.017	41.768%	15.697	34.352%	0.22309	0.924
V21	312	0.997	57.887	18.554%	12.91	8.511%	0.09056	0.997
V22	340	0.96	119.908	35.267%	32.311	28.662%	0.14773	0.955
V23	271	0.998	41.781	15.417%	9.017	6.149%	0.08653	0.998
V24	215	0.999	34.168	15.892%	7.812	6.508%	0.09706	0.999
V25	322	0.997	52.74	16.379%	10.985	7.266%	0.09397	0.997
V26	130	0.989	41.995	32.304%	9.024	15.232%	0.24172	0.988
V27	340	0.997	72.538	21.335%	13.772	7.898%	0.13305	0.997
V28	87	0.992	21.014	24.154%	5.241	12.489%	0.17639	0.992
V29	296	0.997	54.529	18.422%	13.462	7.691%	0.08548	0.997
V30	486	0.981	112.932	23.237%	41.877	19.167%	0.10138	0.98
V31	101	0.992	31.045	30.738%	7.052	15.541%	0.18887	0.992
V32	244	0.998	32.994	13.522%	6.395	6.213%	0.09357	0.998
V33	223	0.992	56.584	25.374%	12.278	13.885%	0.12125	0.991
V34	332	0.953	118.847	35.797%	26.467	30.252%	0.14432	0.943
V35	602	0.997	88.049	14.626%	17.864	7.442%	0.05866	0.997
V36	367	0.991	97.646	26.607%	22.332	13.668%	0.11418	0.991
V37	163	0.983	47.927	29.403%	10.417	19.592%	0.1466	0.981
V38	93	0.978	33.174	35.671%	6.573	21.007%	0.26375	0.975
V39	50	0.986	15.292	30.584%	3.202	16.971%	0.27922	0.984
V40	161	0.992	36.548	22.701%	7.887	12.996%	0.13547	0.991
V41	428	0.996	73.489	17.17%	14.987	9.133%	0.08144	0.995
V42	751	0.999	107.145	14.267%	25.287	5.018%	0.06021	0.999
V43	466	0.997	69.47	14.908%	14.02	7.849%	0.06213	0.997
V44	494	0.99	113.192	22.913%	25.069	14.314%	0.08148	0.99
V45	197	0.961	84.663	42.976%	17.643	28.277%	0.28434	0.955
V46	649	0.983	160.407	24.716%	56.495	19.885%	0.06382	0.982
