Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	742	0.999	72.167	9.726%	12.969	4.075%	0.04453	0.999
V2	333	1.0	24.153	7.253%	4.495	1.703%	0.04023	1.0
V3	396	0.999	52.408	13.234%	11.566	6.436%	0.06939	0.999
V4	15	0.99	4.553	30.353%	1.4	14.517%	0.36789	0.99
V5	496	0.999	43.857	8.842%	7.987	3.766%	0.04564	0.999
V6	264	0.998	39.879	15.106%	7.736	6.036%	0.09456	0.998
V7	344	0.998	40.875	11.882%	9.413	5.671%	0.07202	0.998
V8	435	0.995	64.233	14.766%	13.064	9.896%	0.06736	0.994
V9	140	0.994	29.725	21.232%	5.26	11.292%	0.13642	0.994
V10	383	0.995	53.664	14.011%	12.568	10.016%	0.06751	0.995
V11	878	0.998	86.298	9.829%	17.77	5.936%	0.04252	0.998
V12	42	0.969	16.94	40.333%	3.742	26.729%	0.26208	0.966
V13	211	0.994	48.968	23.208%	8.429	12.242%	0.12155	0.994
V14	351	0.999	35.989	10.253%	6.914	4.929%	0.06226	0.999
V15	309	0.998	36.015	11.655%	8.037	5.865%	0.06141	0.998
V16	550	0.998	54.374	9.886%	10.793	5.686%	0.04657	0.998
V17	136	0.992	31.722	23.325%	6.193	12.71%	0.18008	0.992
V18	310	0.998	57.898	18.677%	12.447	7.512%	0.10198	0.998
V19	108	0.991	25.316	23.441%	4.564	13.589%	0.1914	0.99
V20	567	0.998	87.265	15.391%	16.862	7.819%	0.0672	0.998
V21	181	0.995	32.589	18.005%	5.693	10.78%	0.11654	0.994
V22	294	0.998	45.509	15.479%	8.392	7.991%	0.0754	0.998
V23	78	0.997	22.38	28.692%	6.05	11.708%	0.2558	0.997
V24	416	0.999	36.956	8.884%	7.078	3.549%	0.04148	0.999
V25	170	0.999	29.533	17.372%	5.432	5.744%	0.10388	0.998
V26	306	1.0	22.201	7.255%	5.341	2.084%	0.04777	1.0
V27	305	0.988	61.813	20.267%	13.807	15.75%	0.09027	0.985
V28	266	0.998	33.979	12.774%	6.002	6.423%	0.06483	0.998
V29	56	0.982	18.183	32.47%	3.816	18.665%	0.22102	0.981
V30	546	0.999	52.64	9.641%	9.16	4.269%	0.04675	0.999
V31	314	0.997	48.481	15.44%	8.916	8.2%	0.07531	0.996
V32	263	0.992	54.655	20.781%	9.488	13.022%	0.11659	0.991
V33	515	0.995	84.94	16.493%	15.288	9.786%	0.07492	0.995
V34	320	0.995	60.275	18.836%	9.896	10.68%	0.08808	0.994
V35	439	0.993	74.516	16.974%	16.17	11.775%	0.06682	0.992
V36	164	0.996	35.443	21.612%	5.726	9.959%	0.12613	0.996
V37	23	0.911	13.292	57.791%	3.079	42.293%	0.54768	0.899
V38	168	0.996	32.308	19.231%	5.848	9.624%	0.12363	0.995
V39	124	0.993	27.11	21.863%	6.115	12.143%	0.15515	0.992
V40	156	0.997	26.13	16.75%	4.815	7.6%	0.11444	0.997
V41	141	0.995	28.418	20.155%	4.9	10.013%	0.14887	0.995
V42	374	0.997	46.207	12.355%	8.221	7.772%	0.06723	0.997
V43	63	0.991	17.802	28.257%	3.302	14.752%	0.21906	0.99
V44	386	0.997	56.762	14.705%	13.111	7.741%	0.07684	0.997
V45	146	0.996	29.381	20.124%	6.164	9.85%	0.12599	0.996
V46	89	0.997	19.193	21.565%	3.805	8.059%	0.2424	0.997
V47	214	0.984	52.055	24.325%	14.72	18.513%	0.09912	0.982
V48	822	0.998	142.108	17.288%	27.987	9.344%	0.05966	0.998
V49	259	0.998	40.248	15.54%	10.201	6.276%	0.0855	0.998
V50	344	0.998	45.896	13.342%	8.364	6.464%	0.07069	0.998
V51	322	0.998	52.453	16.29%	10.027	7.025%	0.09081	0.998
V52	174	0.995	36.043	20.714%	6.546	11.529%	0.10808	0.995
V53	149	0.996	28.857	19.367%	4.906	9.422%	0.11308	0.995
V54	642	0.999	69.387	10.808%	12.455	4.805%	0.05627	0.999
V55	296	0.995	48.997	16.553%	9.755	10.051%	0.08417	0.994
V56	252	0.997	46.537	18.467%	10.179	8.495%	0.09908	0.997
V57	403	0.999	51.513	12.782%	9.19	6.037%	0.05736	0.999
V58	626	1.0	40.195	6.421%	7.067	2.114%	0.03857	1.0
V59	282	0.997	41.127	14.584%	7.429	7.963%	0.09066	0.996
V60	65	0.99	16.34	25.138%	3.157	14.133%	0.18086	0.989
V61	225	0.997	40.195	17.864%	7.182	7.959%	0.10466	0.997
V62	465	0.997	64.542	13.88%	11.994	8.369%	0.05577	0.996
V63	646	0.991	102.418	15.854%	24.323	13.701%	0.04943	0.989
V64	235	0.999	30.8	13.106%	5.411	5.506%	0.08882	0.998
V65	134	0.979	41.854	31.234%	9.39	20.157%	0.17416	0.977
V66	256	0.999	28.435	11.107%	5.135	3.654%	0.07086	0.999
V67	62	0.996	15.381	24.808%	3.769	9.712%	0.20637	0.996
V68	527	0.999	62.285	11.819%	14.253	5.235%	0.06302	0.999
V69	131	0.999	23.866	18.218%	6.445	9.033%	0.09692	0.999
V70	65	0.992	16.273	25.035%	3.307	12.902%	0.23879	0.991
V71	708	0.998	78.64	11.107%	14.01	6.059%	0.05449	0.998
V72	245	0.997	31.167	12.721%	5.681	7.261%	0.07463	0.997
V73	152	0.996	35.972	23.666%	7.222	11.298%	0.13061	0.996
V74	68	0.994	12.416	18.259%	2.724	10.835%	0.12391	0.994
V75	161	0.997	22.87	14.205%	3.876	7.179%	0.10069	0.997
V76	565	0.999	47.797	8.46%	8.521	3.54%	0.04032	0.999
V77	15	0.958	6.553	43.687%	1.78	29.263%	0.59997	0.954
V78	189	0.997	34.874	18.452%	5.922	7.403%	0.14755	0.997
V79	253	0.999	34.011	13.443%	6.343	5.48%	0.07641	0.999
V80	267	0.994	50.745	19.006%	10.295	10.604%	0.09738	0.994
V81	209	0.999	26.319	12.593%	5.957	4.687%	0.08456	0.999
V82	416	0.998	56.84	13.663%	8.938	6.677%	0.06851	0.998
V83	206	0.995	31.815	15.444%	7.288	10.382%	0.08843	0.994
V84	431	0.999	39.144	9.082%	6.629	3.401%	0.05803	0.999
V85	388	0.994	61.994	15.978%	12.564	10.635%	0.06741	0.994
V86	70	0.995	17.189	24.556%	3.02	10.123%	0.21813	0.995
V87	244	0.997	41.202	16.886%	7.867	7.672%	0.10501	0.997
V88	509	0.999	56.339	11.069%	9.784	4.947%	0.05325	0.999
V89	282	0.999	28.47	10.096%	5.17	4.595%	0.05746	0.999
V90	324	0.986	76.067	23.477%	20.787	17.144%	0.09398	0.985
V91	154	0.995	33.73	21.903%	6.255	10.839%	0.18778	0.994
V92	317	0.997	42.028	13.258%	7.278	7.697%	0.07775	0.997
V93	338	0.997	47.381	14.018%	9.472	7.28%	0.08362	0.997
V94	78	0.985	19.186	24.597%	4.113	17.506%	0.2071	0.982
V95	186	0.994	34.898	18.762%	6.127	11.739%	0.10362	0.994
V96	268	0.998	31.696	11.827%	5.413	5.818%	0.06762	0.998
V97	91	0.998	15.729	17.285%	3.03	7.066%	0.11097	0.998
V98	478	0.998	54.333	11.367%	11.195	5.987%	0.05334	0.998
V99	582	0.999	64.938	11.158%	13.157	3.776%	0.06006	0.999
V100	182	0.995	33.031	18.149%	6.258	10.011%	0.09537	0.994
