Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.991	62.997	21.798%	15.0	13.792%	0.13638	0.99
V2	187	0.999	22.805	12.195%	4.896	4.664%	0.08671	0.999
V3	282	0.999	39.326	13.945%	7.989	4.943%	0.09546	0.999
V4	236	1.0	13.517	5.728%	3.061	2.206%	0.03829	1.0
V5	332	1.0	26.254	7.908%	4.748	3.289%	0.05727	0.999
V6	367	0.992	60.423	16.464%	14.551	12.826%	0.07838	0.991
V7	196	0.999	21.329	10.882%	4.59	4.576%	0.07066	0.999
V8	318	0.999	36.375	11.439%	6.542	3.477%	0.06879	0.999
V9	323	0.996	51.677	15.999%	9.767	8.836%	0.09728	0.996
V10	616	1.0	34.092	5.534%	6.506	2.279%	0.03503	1.0
V11	70	0.984	21.796	31.137%	4.262	18.947%	0.18054	0.983
V12	149	0.985	40.733	27.338%	9.672	17.964%	0.16618	0.983
V13	318	1.0	25.694	8.08%	4.988	3.379%	0.05264	1.0
V14	98	0.999	15.295	15.607%	3.011	4.757%	0.13038	0.999
V15	301	0.995	61.109	20.302%	10.997	10.919%	0.10087	0.994
V16	627	0.999	58.413	9.316%	12.085	4.663%	0.04728	0.999
V17	279	0.993	62.336	22.343%	11.659	12.761%	0.10423	0.992
V18	609	0.991	108.382	17.797%	28.273	13.617%	0.06968	0.99
V19	336	0.993	65.455	19.481%	14.371	11.886%	0.0964	0.993
V20	448	0.997	72.807	16.252%	15.15	7.997%	0.07856	0.997
V21	347	1.0	29.224	8.422%	4.952	2.835%	0.05065	1.0
V22	254	0.991	50.902	20.04%	10.009	13.669%	0.13252	0.989
V23	213	0.996	35.704	16.762%	7.696	8.901%	0.10558	0.996
V24	234	0.999	22.356	9.554%	3.909	3.872%	0.05159	0.999
V25	351	0.994	62.68	17.858%	12.558	11.351%	0.09483	0.993
V26	203	0.999	28.813	14.194%	5.103	4.337%	0.11731	0.999
V27	364	0.997	59.802	16.429%	11.08	8.265%	0.08472	0.996
V28	115	0.996	26.1	22.696%	4.727	9.77%	0.15003	0.995
V29	88	0.997	16.301	18.524%	3.45	8.154%	0.13309	0.997
V30	321	1.0	18.266	5.69%	4.191	2.408%	0.03253	1.0
V31	344	0.998	40.424	11.751%	8.722	6.014%	0.08211	0.998
V32	72	0.991	21.534	29.908%	4.005	15.45%	0.1925	0.991
V33	404	0.997	60.218	14.905%	12.806	7.359%	0.08073	0.997
V34	781	0.999	70.87	9.074%	17.415	4.035%	0.04065	0.999
V35	207	0.976	55.025	26.582%	15.823	21.667%	0.14949	0.974
V36	177	0.996	37.744	21.324%	7.38	9.059%	0.12507	0.996
V37	563	0.999	64.557	11.467%	13.283	5.237%	0.06344	0.999
V38	96	0.982	30.171	31.428%	5.822	20.04%	0.20115	0.98
V39	165	0.995	34.971	21.195%	6.888	10.488%	0.18581	0.994
V40	178	0.998	21.153	11.884%	4.188	5.616%	0.08385	0.998
V41	603	1.0	45.194	7.495%	8.165	2.98%	0.039	1.0
V42	293	1.0	20.225	6.903%	4.145	2.232%	0.04807	1.0
V43	96	0.999	14.873	15.493%	4.006	7.413%	0.08685	0.999
V44	221	0.997	42.097	19.048%	8.26	10.417%	0.088	0.997
V45	52	0.967	22.259	42.806%	4.323	25.652%	0.31521	0.962
V46	124	0.985	33.096	26.69%	5.806	17.474%	0.19717	0.981
V47	105	0.995	25.029	23.837%	5.559	12.71%	0.12635	0.995
V48	716	1.0	53.289	7.443%	9.713	2.901%	0.04008	1.0
V49	504	1.0	43.842	8.699%	9.044	2.702%	0.0471	1.0
V50	297	0.998	38.216	12.867%	7.025	6.328%	0.07836	0.998
V51	325	0.997	61.955	19.063%	12.553	9.501%	0.08498	0.996
V52	94	0.996	19.508	20.753%	3.965	9.174%	0.20797	0.996
V53	354	0.996	69.668	19.68%	14.712	8.716%	0.11172	0.996
V54	522	0.996	71.245	13.648%	13.463	8.776%	0.0613	0.996
V55	499	0.998	76.08	15.246%	14.259	5.703%	0.09442	0.998
V56	332	1.0	37.771	11.377%	6.945	3.659%	0.06218	1.0
V57	135	0.998	27.621	20.46%	5.165	7.144%	0.12173	0.998
V58	333	1.0	29.535	8.869%	6.332	2.328%	0.0554	1.0
V59	41	0.982	15.171	37.002%	3.226	20.444%	0.25198	0.981
V60	44	0.994	9.164	20.827%	2.396	11.028%	0.21884	0.994
V61	310	0.999	63.679	20.542%	19.452	9.167%	0.11011	0.999
V62	148	0.994	38.936	26.308%	7.094	12.455%	0.17329	0.993
V63	262	0.998	34.695	13.242%	7.079	6.121%	0.10251	0.998
V64	290	1.0	25.037	8.633%	4.675	2.429%	0.05641	1.0
V65	295	0.991	59.685	20.232%	14.068	13.819%	0.08854	0.99
V66	155	0.993	33.315	21.494%	6.652	11.522%	0.12976	0.993
V67	246	0.992	50.241	20.423%	10.197	13.314%	0.08757	0.99
V68	287	0.999	40.866	14.239%	8.246	3.687%	0.09659	0.999
V69	153	0.999	15.861	10.367%	3.242	4.676%	0.07503	0.999
V70	189	0.999	22.288	11.793%	4.114	5.516%	0.08202	0.998
V71	176	0.996	33.815	19.213%	7.394	10.09%	0.18007	0.995
V72	124	0.999	15.866	12.795%	4.15	4.969%	0.09651	0.999
V73	148	0.987	39.037	26.376%	8.784	16.408%	0.15687	0.985
V74	249	0.988	52.754	21.186%	13.245	15.825%	0.10969	0.986
V75	533	0.999	44.931	8.43%	7.982	3.344%	0.05097	0.999
V76	59	0.991	14.699	24.914%	3.256	14.605%	0.21811	0.99
V77	252	0.999	40.779	16.182%	10.957	7.25%	0.08522	0.999
V78	311	0.999	38.035	12.23%	7.246	4.688%	0.06249	0.999
V79	339	0.999	34.295	10.117%	6.211	3.736%	0.07097	0.999
V80	279	0.997	51.402	18.424%	9.51	7.887%	0.11573	0.997
V81	83	0.991	21.59	26.012%	4.476	13.754%	0.18485	0.99
V82	863	0.999	60.009	6.954%	11.253	3.252%	0.03848	0.999
V83	100	0.983	26.973	26.973%	6.692	18.281%	0.18752	0.982
V84	229	0.998	31.151	13.603%	5.88	5.989%	0.078	0.998
V85	81	0.99	23.404	28.894%	4.999	16.544%	0.16407	0.989
V86	50	0.992	13.283	26.566%	2.831	13.981%	0.22922	0.992
V87	378	0.994	60.438	15.989%	13.021	11.177%	0.06938	0.993
V88	135	0.984	43.708	32.376%	9.545	19.071%	0.17639	0.982
V89	117	0.999	11.327	9.681%	2.601	4.015%	0.08977	0.999
V90	318	0.998	52.703	16.573%	10.591	8.406%	0.08262	0.998
V91	116	0.995	25.611	22.078%	5.889	10.777%	0.11831	0.995
V92	330	0.999	44.104	13.365%	9.133	6.218%	0.07556	0.999
V93	302	0.981	76.639	25.377%	20.034	19.256%	0.12898	0.979
V94	481	1.0	34.124	7.094%	6.114	2.382%	0.04195	1.0
V95	88	0.995	24.858	28.248%	5.422	11.431%	0.18646	0.995
V96	130	1.0	14.25	10.962%	4.092	4.221%	0.06987	0.999
V97	99	0.942	44.519	44.969%	12.548	34.343%	0.28597	0.937
V98	661	0.999	67.206	10.167%	14.368	5.061%	0.04602	0.999
V99	410	0.998	52.301	12.756%	11.122	6.308%	0.06003	0.998
V100	640	0.998	88.753	13.868%	15.716	7.406%	0.05507	0.998
