Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	213	0.988	40.767	19.139%	9.33	15.441%	0.10913	0.986
V2	342	0.995	94.678	27.684%	26.975	15.491%	0.1479	0.995
V3	148	0.992	35.278	23.836%	6.525	12.371%	0.13687	0.992
V4	206	0.997	35.334	17.152%	6.909	8.508%	0.08131	0.997
V5	138	0.988	36.964	26.786%	6.265	15.882%	0.1502	0.985
V6	186	0.998	38.048	20.456%	10.578	11.612%	0.09723	0.998
V7	141	0.998	25.775	18.28%	5.054	8.02%	0.1332	0.998
V8	177	0.991	41.431	23.407%	8.235	14.386%	0.14221	0.99
V9	123	0.99	37.174	30.223%	8.769	16.892%	0.1768	0.989
V10	111	0.998	20.197	18.195%	3.958	6.149%	0.14364	0.998
V11	191	0.989	40.111	21.001%	7.735	14.553%	0.10375	0.987
V12	492	1.0	45.314	9.21%	11.867	3.678%	0.03918	1.0
V13	315	0.989	65.486	20.789%	14.447	14.986%	0.09232	0.987
V14	245	0.988	47.226	19.276%	11.524	15.49%	0.07901	0.987
V15	165	0.984	44.567	27.01%	8.744	18.316%	0.16699	0.981
V16	235	0.999	31.317	13.326%	5.586	5.05%	0.07939	0.999
V17	794	1.0	57.085	7.19%	14.489	2.941%	0.02887	1.0
V18	202	0.997	31.54	15.614%	7.177	8.55%	0.08446	0.997
V19	223	0.994	45.078	20.214%	9.801	12.491%	0.09871	0.993
V20	187	0.998	40.767	21.801%	9.112	10.057%	0.09653	0.998
V21	245	0.991	51.784	21.136%	10.25	13.057%	0.11169	0.99
V22	176	0.998	29.909	16.994%	5.918	7.593%	0.08222	0.998
V23	303	1.0	36.589	12.076%	7.036	3.61%	0.07667	1.0
V24	172	0.998	28.287	16.446%	5.606	6.404%	0.10404	0.998
V25	142	0.991	37.868	26.668%	7.737	15.144%	0.15346	0.99
V26	385	0.995	61.729	16.034%	13.95	10.924%	0.08009	0.994
V27	226	0.991	52.206	23.1%	11.5	13.629%	0.12011	0.99
V28	95	0.997	25.033	26.351%	6.13	11.197%	0.1696	0.997
V29	727	0.999	69.899	9.615%	11.301	4.389%	0.03216	0.999
V30	584	0.999	61.38	10.51%	10.048	4.912%	0.03758	0.999
V31	165	0.995	36.039	21.842%	6.536	9.948%	0.13978	0.995
V32	153	0.995	33.543	21.924%	6.688	11.619%	0.11173	0.994
V33	241	0.998	33.023	13.702%	5.988	5.944%	0.09361	0.998
V34	266	0.996	45.115	16.961%	7.622	9.589%	0.07831	0.996
V35	228	0.994	40.574	17.796%	8.7	11.467%	0.10622	0.993
V36	250	0.998	35.344	14.138%	7.72	7.606%	0.08109	0.997
V37	188	0.989	40.86	21.734%	7.994	15.2%	0.12512	0.987
V38	175	0.998	37.872	21.641%	9.502	8.52%	0.11384	0.998
V39	119	0.991	32.464	27.281%	6.622	14.045%	0.17356	0.99
V40	353	0.998	51.74	14.657%	9.8	6.154%	0.0787	0.998
V41	127	0.997	24.17	19.031%	4.903	9.02%	0.12889	0.997
V42	294	0.998	57.827	19.669%	12.297	8.015%	0.11005	0.998
V43	86	0.976	31.813	36.992%	6.236	24.092%	0.20411	0.973
V44	92	0.989	22.928	24.922%	4.227	15.077%	0.16231	0.987
V45	244	0.996	50.623	20.747%	9.851	10.076%	0.13312	0.996
V46	203	0.998	34.247	16.87%	7.211	8.229%	0.07624	0.998
V47	322	0.999	40.329	12.525%	7.645	5.421%	0.05028	0.998
V48	364	0.997	56.445	15.507%	14.548	8.859%	0.08298	0.997
V49	185	0.996	31.904	17.245%	5.774	9.611%	0.0768	0.996
V50	209	0.985	41.932	20.063%	9.565	16.997%	0.10478	0.983
V51	431	0.999	54.643	12.678%	9.936	5.104%	0.06627	0.999
V52	196	0.997	36.426	18.585%	7.684	8.037%	0.10351	0.997
V53	240	0.995	46.705	19.46%	9.522	10.938%	0.09169	0.995
V54	91	0.997	17.884	19.653%	4.276	9.073%	0.12867	0.997
V55	243	0.997	42.285	17.401%	10.269	9.875%	0.0876	0.997
V56	271	0.997	50.391	18.594%	11.343	8.543%	0.09477	0.996
V57	537	0.997	75.948	14.143%	13.584	8.705%	0.05535	0.997
V58	195	0.998	34.541	17.713%	6.762	7.153%	0.10315	0.998
V59	171	0.998	27.33	15.982%	4.894	6.386%	0.09814	0.998
V60	474	0.999	68.096	14.366%	14.399	6.624%	0.0691	0.998
V61	244	0.997	34.427	14.109%	6.297	7.493%	0.07191	0.997
V62	189	1.0	18.643	9.864%	3.762	2.407%	0.07709	1.0
V63	417	0.996	68.642	16.461%	12.632	9.018%	0.0715	0.996
V64	163	0.998	21.824	13.389%	3.968	6.321%	0.08205	0.998
V65	34	0.994	11.334	33.335%	3.004	12.763%	0.30904	0.994
V66	781	0.999	74.873	9.587%	14.6	5.297%	0.03343	0.999
V67	164	0.985	49.601	30.245%	10.314	18.964%	0.18268	0.983
V68	294	0.997	46.574	15.841%	8.228	7.882%	0.07995	0.997
V69	122	0.997	21.771	17.845%	6.664	8.114%	0.14426	0.997
V70	493	0.999	50.667	10.277%	10.415	3.919%	0.05441	0.999
V71	236	0.999	28.666	12.147%	5.156	4.848%	0.08657	0.999
V72	399	0.998	60.376	15.132%	12.211	8.295%	0.06905	0.998
V73	498	0.998	59.371	11.922%	11.068	5.866%	0.05077	0.998
V74	363	0.999	39.605	10.91%	7.348	4.289%	0.05906	0.999
V75	33	0.981	11.622	35.218%	2.668	21.43%	0.29758	0.98
V76	195	0.998	41.382	21.222%	11.156	11.014%	0.10112	0.998
V77	346	0.998	42.103	12.168%	7.238	6.122%	0.0786	0.998
V78	491	1.0	38.803	7.903%	7.047	2.351%	0.03936	1.0
V79	174	0.999	23.51	13.511%	5.328	3.849%	0.1089	0.999
V80	480	0.993	93.274	19.432%	18.123	12.85%	0.07753	0.992
V81	276	0.998	41.331	14.975%	9.701	7.988%	0.07537	0.998
V82	634	0.998	81.076	12.788%	13.115	6.597%	0.04688	0.998
V83	867	0.999	80.675	9.305%	14.598	5.201%	0.03703	0.999
V84	81	0.978	28.302	34.941%	5.836	21.585%	0.24563	0.975
V85	321	0.999	31.087	9.684%	6.628	3.601%	0.05956	0.999
V86	207	0.99	43.848	21.183%	8.842	14.796%	0.10224	0.988
V87	335	0.998	47.197	14.089%	11.215	7.313%	0.06526	0.998
V88	470	0.999	41.878	8.91%	8.108	3.45%	0.03962	0.999
V89	449	0.998	64.793	14.431%	11.094	6.861%	0.06528	0.998
V90	383	0.989	81.557	21.294%	16.478	15.146%	0.0912	0.987
V91	151	0.998	25.846	17.117%	5.67	6.906%	0.10386	0.998
V92	474	0.998	55.255	11.657%	11.867	6.267%	0.0518	0.998
V93	354	0.998	59.971	16.941%	12.758	7.721%	0.09391	0.997
V94	326	0.999	43.059	13.208%	8.542	5.129%	0.08255	0.999
V95	239	0.998	42.157	17.639%	7.141	6.826%	0.11459	0.998
V96	542	0.999	61.046	11.263%	12.653	4.543%	0.04897	0.999
V97	421	0.996	57.386	13.631%	10.263	8.406%	0.06908	0.996
V98	237	0.994	50.985	21.513%	10.171	12.001%	0.11601	0.994
V99	92	0.999	16.936	18.409%	4.249	6.647%	0.12146	0.999
V100	311	0.99	73.784	23.725%	12.89	13.905%	0.13365	0.989
