Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.999	47.654	10.248%	9.553	4.127%	0.05749	0.999
V2	587	0.996	77.439	13.192%	17.702	9.168%	0.06626	0.995
V3	841	1.0	71.447	8.495%	13.411	2.446%	0.07184	1.0
V4	210	0.992	42.942	20.449%	8.242	12.353%	0.1059	0.991
V5	191	0.996	39.227	20.538%	9.386	10.056%	0.13355	0.995
V6	678	0.999	72.418	10.681%	17.016	5.714%	0.03225	0.999
V7	120	0.993	28.518	23.765%	6.263	12.648%	0.16303	0.992
V8	461	1.0	51.642	11.202%	12.09	4.032%	0.05201	1.0
V9	197	0.997	24.212	12.29%	7.028	7.444%	0.09936	0.997
V10	201	0.994	39.663	19.733%	7.557	10.716%	0.09385	0.994
V11	223	0.991	60.417	27.093%	15.917	17.596%	0.09524	0.991
V12	438	0.998	62.372	14.24%	27.122	8.589%	0.06032	0.998
V13	673	1.0	54.653	8.121%	8.907	2.511%	0.04245	1.0
V14	330	0.999	32.62	9.885%	7.504	3.82%	0.05659	0.999
V15	370	0.996	68.557	18.529%	14.073	10.05%	0.06892	0.995
V16	260	0.999	37.818	14.545%	6.829	4.656%	0.11273	0.999
V17	285	0.995	54.125	18.991%	9.972	10.279%	0.09545	0.994
V18	137	0.985	40.145	29.303%	7.688	17.568%	0.18034	0.983
V19	512	0.997	73.926	14.439%	13.83	8.294%	0.05973	0.996
V20	146	0.997	28.49	19.514%	5.577	8.842%	0.10554	0.996
V21	1024	1.0	69.561	6.793%	14.161	2.415%	0.02448	1.0
V22	252	0.999	30.624	12.152%	5.719	4.881%	0.07214	0.999
V23	34	0.96	16.481	48.474%	4.2	30.963%	0.45472	0.958
V24	292	0.996	58.261	19.952%	10.698	8.673%	0.11687	0.996
V25	802	1.0	41.579	5.184%	8.574	1.738%	0.02429	1.0
V26	307	0.992	57.235	18.643%	12.096	12.833%	0.07457	0.991
V27	424	0.999	58.778	13.863%	16.913	5.529%	0.06219	0.999
V28	668	0.995	101.165	15.144%	20.059	9.689%	0.05159	0.995
V29	155	0.998	26.073	16.821%	6.521	8.617%	0.10829	0.998
V30	317	0.994	68.559	21.627%	16.02	11.707%	0.08609	0.993
V31	391	0.995	70.367	17.997%	13.405	9.719%	0.06976	0.995
V32	101	0.994	24.043	23.805%	7.313	11.28%	0.21865	0.994
V33	148	0.993	34.545	23.341%	6.378	11.759%	0.16205	0.992
V34	254	0.994	56.884	22.395%	16.358	12.172%	0.10135	0.994
V35	452	0.999	59.738	13.216%	11.113	4.076%	0.06721	0.999
V36	381	0.999	40.505	10.631%	9.424	4.995%	0.06263	0.999
V37	753	1.0	61.26	8.135%	11.892	3.187%	0.03986	1.0
V38	937	1.0	81.01	8.646%	13.939	3.477%	0.03675	0.999
V39	617	0.999	53.606	8.688%	12.66	3.662%	0.04539	0.999
V40	422	0.992	80.28	19.024%	17.28	13.246%	0.11316	0.991
V41	670	0.999	75.374	11.25%	15.307	5.417%	0.06892	0.999
V42	285	0.99	52.706	18.493%	12.192	15.299%	0.08461	0.989
V43	358	0.985	77.024	21.515%	17.56	17.117%	0.08053	0.983
V44	455	0.994	80.626	17.72%	15.594	11.737%	0.05369	0.993
V45	770	0.999	68.056	8.838%	13.643	4.003%	0.0378	0.999
V46	499	0.999	46.759	9.371%	10.385	3.28%	0.05179	0.999
V47	163	0.989	40.58	24.896%	8.726	14.963%	0.12573	0.988
V48	379	0.997	58.06	15.319%	10.205	8.114%	0.089	0.997
V49	767	0.997	98.263	12.811%	20.086	7.732%	0.04901	0.997
V50	674	0.999	70.961	10.528%	12.905	3.878%	0.04652	0.999
V51	380	0.997	56.016	14.741%	12.264	7.52%	0.0718	0.997
V52	336	0.996	58.191	17.319%	10.792	9.189%	0.08677	0.996
V53	65	0.997	12.366	19.025%	3.233	8.855%	0.24268	0.997
V54	434	0.996	71.71	16.523%	12.049	9.1%	0.08016	0.995
V55	307	0.999	34.226	11.149%	12.097	5.451%	0.20727	0.998
V56	161	0.99	43.03	26.727%	8.654	14.498%	0.13888	0.989
V57	275	0.996	50.59	18.396%	11.395	9.677%	0.08462	0.995
V58	397	0.998	53.846	13.563%	10.125	6.864%	0.07479	0.998
V59	702	0.994	109.389	15.582%	21.185	11.166%	0.0527	0.994
V60	483	0.995	86.796	17.97%	17.376	10.655%	0.06267	0.994
V61	315	0.996	49.644	15.76%	10.183	8.509%	0.08524	0.996
V62	294	0.997	56.106	19.084%	10.252	8.653%	0.10187	0.996
V63	214	0.999	21.471	10.033%	6.466	4.322%	0.10404	0.999
V64	570	1.0	34.527	6.057%	6.642	2.049%	0.03434	1.0
V65	546	0.998	62.439	11.436%	12.331	6.318%	0.04379	0.998
V66	246	0.998	30.426	12.368%	6.096	5.877%	0.07553	0.998
V67	225	0.994	44.972	19.988%	9.193	11.301%	0.10584	0.993
V68	89	0.983	30.834	34.645%	6.231	19.793%	0.1744	0.981
