Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	269	0.999	26.383	9.808%	5.495	4.672%	0.05555	0.999
V2	70	0.988	18.965	27.093%	3.358	15.865%	0.19563	0.987
V3	134	0.992	30.557	22.804%	5.775	12.46%	0.14779	0.992
V4	369	0.999	34.499	9.349%	6.172	4.361%	0.0482	0.999
V5	349	0.998	55.082	15.783%	9.714	6.626%	0.09004	0.998
V6	233	0.999	22.356	9.595%	4.62	4.585%	0.06772	0.999
V7	465	0.999	49.06	10.551%	9.478	5.725%	0.06146	0.999
V8	196	0.999	32.208	16.433%	5.883	5.103%	0.11092	0.999
V9	225	0.997	31.419	13.964%	5.686	7.138%	0.10344	0.997
V10	888	0.999	63.361	7.135%	10.877	3.272%	0.02753	0.999
V11	248	0.999	31.939	12.879%	5.598	3.486%	0.08277	0.999
V12	366	0.999	41.676	11.387%	7.731	4.275%	0.06831	0.999
V13	145	0.999	21.612	14.905%	4.433	5.24%	0.09205	0.999
V14	135	0.988	35.57	26.348%	6.509	16.207%	0.14984	0.987
V15	130	0.999	14.576	11.212%	3.258	4.366%	0.10595	0.999
V16	201	0.996	33.025	16.43%	6.139	8.674%	0.08673	0.996
V17	176	1.0	22.73	12.915%	6.051	4.616%	0.06931	1.0
V18	184	0.995	33.377	18.14%	7.145	10.558%	0.10475	0.995
V19	200	0.999	32.69	16.345%	7.601	6.847%	0.08505	0.999
V20	430	0.999	46.544	10.824%	8.821	4.997%	0.04662	0.999
V21	238	0.998	35.08	14.739%	5.624	8.104%	0.08358	0.997
V22	560	0.999	51.201	9.143%	9.462	3.262%	0.0487	0.999
V23	461	0.998	54.109	11.737%	9.673	6.124%	0.06468	0.998
V24	427	0.998	52.269	12.241%	9.75	6.456%	0.06439	0.998
V25	248	0.998	32.308	13.027%	6.088	6.509%	0.06166	0.998
V26	181	0.998	33.506	18.512%	5.715	7.505%	0.10661	0.998
V27	351	0.997	47.471	13.525%	9.924	7.786%	0.0718	0.997
V28	275	0.997	37.752	13.728%	6.856	7.585%	0.09417	0.997
V29	147	0.999	26.844	18.261%	6.118	4.773%	0.12827	0.999
V30	161	0.999	20.082	12.473%	4.678	4.981%	0.0799	0.999
V31	152	0.921	61.287	40.32%	18.377	39.144%	0.25519	0.909
V32	144	0.997	28.998	20.138%	6.159	9.926%	0.13235	0.997
V33	86	0.993	18.627	21.659%	3.816	11.721%	0.18828	0.993
V34	392	0.999	42.651	10.88%	7.624	5.114%	0.07148	0.999
V35	329	0.999	41.721	12.681%	7.393	5.306%	0.07313	0.999
V36	569	0.997	66.787	11.738%	12.463	7.492%	0.04883	0.997
V37	279	0.996	50.894	18.242%	10.848	9.985%	0.08549	0.996
V38	190	0.998	32.472	17.091%	7.259	9.553%	0.07872	0.998
V39	265	0.997	38.646	14.583%	7.108	8.633%	0.09765	0.996
V40	719	1.0	78.439	10.909%	15.861	4.064%	0.04465	1.0
V41	98	0.984	26.067	26.599%	5.193	18.837%	0.1742	0.982
V42	460	0.999	40.607	8.828%	10.186	4.336%	0.04318	0.999
V43	557	0.997	94.558	16.976%	17.181	9.026%	0.07033	0.997
V44	181	0.996	39.751	21.962%	8.287	9.945%	0.15897	0.996
V45	398	0.998	52.558	13.206%	9.958	7.084%	0.08159	0.998
V46	504	0.996	68.956	13.682%	17.021	8.489%	0.06364	0.996
V47	159	0.999	25.047	15.753%	5.066	5.119%	0.13142	0.999
V48	218	0.988	59.892	27.473%	11.827	17.186%	0.16616	0.987
V49	180	0.997	27.436	15.242%	4.973	7.299%	0.12652	0.997
V50	564	0.996	115.027	20.395%	25.833	11.33%	0.08976	0.996
V51	408	1.0	30.805	7.55%	6.326	2.621%	0.04925	1.0
V52	214	0.999	27.082	12.655%	5.224	4.128%	0.10423	0.999
V53	349	0.999	53.189	15.24%	10.817	6.092%	0.07984	0.999
V54	430	0.999	37.234	8.659%	6.615	3.331%	0.046	0.999
V55	201	0.998	40.113	19.957%	7.767	7.15%	0.13706	0.998
V56	155	0.997	22.872	14.756%	4.165	7.585%	0.08658	0.997
V57	140	0.993	26.478	18.913%	5.846	11.801%	0.15596	0.992
V58	86	0.996	15.36	17.86%	2.922	9.131%	0.12784	0.996
V59	529	0.998	73.982	13.985%	13.427	6.255%	0.07837	0.998
V60	124	0.978	38.223	30.825%	8.734	21.06%	0.19455	0.976
V61	520	1.0	52.983	10.189%	12.1	3.192%	0.05202	1.0
V62	363	0.999	53.662	14.783%	12.672	5.611%	0.07728	0.999
V63	154	0.999	19.264	12.509%	3.849	5.757%	0.0898	0.999
V64	24	0.965	8.819	36.746%	2.087	26.505%	0.39129	0.96
V65	216	0.999	29.504	13.659%	6.108	5.93%	0.07804	0.999
V66	239	0.988	55.883	23.382%	11.409	15.793%	0.15742	0.986
V67	266	0.993	49.631	18.658%	9.897	11.941%	0.1134	0.992
V68	1051	1.0	93.068	8.855%	16.528	3.825%	0.03282	1.0
V69	331	0.997	41.94	12.671%	9.263	8.179%	0.08199	0.996
V70	148	0.995	26.976	18.227%	4.866	10.583%	0.10725	0.995
V71	72	0.992	17.189	23.874%	3.292	12.718%	0.17777	0.991
V72	324	0.999	49.813	15.374%	10.565	4.866%	0.09259	0.999
V73	45	0.994	13.861	30.802%	3.7	13.896%	0.39995	0.994
