Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	261	0.954	93.706	35.903%	30.718	31.709%	0.14979	0.951
V2	68	0.991	17.825	26.213%	3.529	14.431%	0.22482	0.99
V3	148	0.995	32.847	22.194%	6.272	10.322%	0.13464	0.995
V4	386	0.987	99.896	25.88%	19.63	16.697%	0.10438	0.985
V5	472	0.993	79.332	16.808%	19.369	11.54%	0.05541	0.993
V6	195	0.995	50.417	25.855%	9.365	9.792%	0.15703	0.995
V7	650	0.999	54.321	8.357%	11.417	3.223%	0.04636	0.999
V8	341	0.998	47.283	13.866%	7.951	6.082%	0.08714	0.998
V9	557	0.998	68.568	12.31%	14.432	6.382%	0.05877	0.998
V10	219	0.99	44.71	20.416%	8.342	14.524%	0.10828	0.988
V11	178	0.996	40.486	22.745%	7.522	9.422%	0.17359	0.995
V12	312	0.991	67.22	21.545%	14.005	13.839%	0.10514	0.99
V13	207	0.916	95.681	46.223%	26.135	40.951%	0.21341	0.904
V14	449	0.966	155.354	34.6%	35.042	26.38%	0.16611	0.961
V15	179	0.999	26.526	14.819%	5.37	4.726%	0.08471	0.999
V16	298	0.999	61.735	20.716%	15.685	7.722%	0.10298	0.999
V17	158	0.986	56.293	35.628%	15.517	19.953%	0.21692	0.986
V18	234	0.997	44.554	19.04%	9.692	9.618%	0.09657	0.997
V19	189	0.997	35.252	18.652%	6.222	8.595%	0.11249	0.997
V20	438	0.991	94.552	21.587%	22.87	14.302%	0.06972	0.99
V21	366	0.997	72.331	19.763%	14.363	8.39%	0.10456	0.996
V22	83	0.998	20.992	25.292%	4.226	7.469%	0.21529	0.998
V23	446	0.999	64.39	14.437%	12.741	5.804%	0.06596	0.999
V24	248	0.992	51.207	20.648%	10.142	13.033%	0.10552	0.991
V25	138	1.0	16.334	11.836%	4.5	4.502%	0.09469	1.0
V26	483	0.999	75.956	15.726%	14.559	5.944%	0.07595	0.999
V27	169	0.989	54.136	32.033%	12.526	17.549%	0.18703	0.989
V28	486	0.997	94.311	19.406%	20.067	10.357%	0.07476	0.997
V29	28	0.981	10.107	36.096%	2.324	20.704%	0.34516	0.98
V30	243	0.98	78.999	32.51%	21.685	21.218%	0.17567	0.979
V31	284	0.98	76.099	26.795%	16.936	20.675%	0.12292	0.976
V32	92	0.991	34.254	37.233%	8.481	18.936%	0.23047	0.991
V33	161	0.997	34.536	21.451%	7.009	8.298%	0.14787	0.997
V34	224	0.995	45.75	20.424%	9.778	10.059%	0.10935	0.995
V35	116	0.997	24.411	21.044%	4.491	7.837%	0.19871	0.997
V36	232	0.942	98.011	42.246%	25.23	34.151%	0.23031	0.934
V37	231	0.988	62.581	27.091%	14.441	15.674%	0.16127	0.987
V38	101	0.967	31.221	30.912%	8.211	25.498%	0.22486	0.963
V39	235	0.999	32.28	13.736%	5.73	4.922%	0.08781	0.999
V40	308	0.99	65.834	21.375%	17.505	14.023%	0.09979	0.99
V41	183	0.99	43.292	23.657%	8.635	15.201%	0.11967	0.989
V42	581	0.998	87.139	14.998%	17.742	6.947%	0.07025	0.997
V43	161	0.993	35.485	22.04%	8.162	12.015%	0.16652	0.992
V44	255	0.999	33.321	13.067%	6.763	4.588%	0.09336	0.999
V45	107	0.97	47.342	44.245%	10.585	26.929%	0.27221	0.968
V46	159	0.995	35.615	22.399%	7.49	10.432%	0.17333	0.994
V47	68	0.979	22.981	33.796%	4.44	20.524%	0.21849	0.976
V48	348	0.987	84.346	24.237%	16.257	16.597%	0.1008	0.985
V49	203	0.998	44.663	22.001%	11.156	9.606%	0.12149	0.998
V50	193	0.999	31.275	16.205%	6.849	5.189%	0.08793	0.999
V51	193	0.995	48.946	25.361%	9.105	10.325%	0.16268	0.995
V52	229	0.997	46.803	20.438%	8.247	7.362%	0.11936	0.997
V53	274	1.0	35.847	13.083%	9.199	4.931%	0.06962	1.0
V54	442	0.999	72.647	16.436%	12.187	5.168%	0.0883	0.999
V55	97	0.991	23.02	23.732%	5.33	13.473%	0.1933	0.99
V56	210	0.985	55.791	26.567%	11.727	17.026%	0.16044	0.984
V57	248	0.995	58.085	23.421%	12.799	11.331%	0.10983	0.995
V58	244	0.977	66.027	27.06%	21.024	22.561%	0.12293	0.975
V59	169	0.941	68.567	40.572%	17.317	35.504%	0.15911	0.933
V60	75	0.997	19.083	25.444%	4.28	9.152%	0.20268	0.997
V61	436	0.998	60.779	13.94%	11.102	5.796%	0.06631	0.998
V62	367	0.998	53.663	14.622%	10.134	6.159%	0.06367	0.998
V63	508	0.996	92.398	18.189%	18.084	9.22%	0.08715	0.996
V64	104	0.988	31.094	29.898%	6.59	16.403%	0.23915	0.987
V65	232	0.997	57.35	24.72%	12.615	11.824%	0.11147	0.997
V66	147	0.996	30.533	20.771%	6.675	8.615%	0.14295	0.996
V67	24	0.973	11.785	49.104%	2.925	29.853%	0.30651	0.974
V68	496	0.999	61.51	12.401%	11.252	4.349%	0.06961	0.999
V69	206	0.987	50.603	24.565%	10.12	16.28%	0.12433	0.985
V70	143	0.999	27.225	19.038%	7.253	7.389%	0.12171	0.999
V71	337	0.998	66.734	19.802%	15.23	9.888%	0.08813	0.998
V72	190	0.996	42.244	22.234%	7.489	9.595%	0.14435	0.995
V73	155	0.967	58.796	37.933%	16.65	26.971%	0.23689	0.964
V74	203	0.976	61.873	30.479%	12.577	22.37%	0.16154	0.972
V75	304	0.979	86.081	28.316%	21.937	20.629%	0.15826	0.977
V76	369	0.999	45.094	12.221%	7.933	3.948%	0.06854	0.999
V77	102	0.996	22.066	21.633%	5.933	8.835%	0.16437	0.996
V78	255	0.986	58.805	23.061%	12.448	16.829%	0.10892	0.984
V79	182	0.998	33.575	18.448%	7.688	9.845%	0.08831	0.998
V80	440	0.996	78.188	17.77%	15.674	8.962%	0.08339	0.996
V81	311	0.982	82.541	26.541%	19.273	19.213%	0.13475	0.98
V82	91	0.985	31.972	35.134%	6.297	20.125%	0.19959	0.985
V83	1459	1.0	115.441	7.912%	23.651	2.972%	0.02957	1.0
V84	89	0.994	19.741	22.181%	4.41	11.278%	0.15463	0.993
V85	124	0.993	26.245	21.165%	5.56	11.897%	0.1691	0.992
V86	234	0.997	37.84	16.171%	7.482	7.482%	0.11074	0.997
V87	274	0.978	75.576	27.582%	20.497	20.807%	0.1354	0.976
V88	448	0.992	85.156	19.008%	18.09	12.859%	0.07556	0.991
V89	330	0.993	79.726	24.159%	16.749	12.053%	0.10639	0.992
V90	762	0.995	149.381	19.604%	28.927	10.538%	0.06365	0.995
V91	284	0.972	82.111	28.912%	20.036	23.399%	0.11716	0.968
V92	260	0.998	44.258	17.022%	8.978	6.949%	0.0893	0.998
V93	249	0.984	61.982	24.892%	11.621	17.679%	0.13844	0.981
V94	338	0.993	71.031	21.015%	13.455	12.306%	0.10959	0.992
V95	222	0.993	47.188	21.256%	9.593	12.13%	0.11405	0.992
V96	418	0.997	83.557	19.99%	17.212	7.681%	0.10754	0.997
V97	144	0.996	34.896	24.233%	7.232	9.151%	0.20958	0.996
V98	352	0.996	62.762	17.83%	12.637	9.23%	0.10877	0.996
V99	406	0.967	127.107	31.307%	31.422	25.846%	0.11884	0.962
V100	67	0.977	23.097	34.473%	5.294	22.001%	0.20954	0.975
