Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	349	0.996	46.549	13.338%	10.481	8.975%	0.05863	0.996
V2	255	0.997	40.932	16.052%	8.002	8.257%	0.09695	0.997
V3	301	0.998	35.565	11.816%	6.432	5.829%	0.06973	0.998
V4	386	0.998	42.559	11.026%	8.617	6.139%	0.04372	0.998
V5	195	0.999	20.983	10.761%	3.532	3.746%	0.06567	0.999
V6	455	1.0	44.56	9.793%	7.72	3.035%	0.05392	1.0
V7	1069	1.0	71.518	6.69%	13.091	2.234%	0.03456	1.0
V8	273	0.997	44.95	16.465%	8.115	8.828%	0.10678	0.997
V9	286	0.995	46.414	16.229%	10.308	10.724%	0.07358	0.994
V10	335	1.0	21.072	6.29%	4.563	2.269%	0.03636	1.0
V11	262	0.998	33.916	12.945%	7.184	6.232%	0.05776	0.998
V12	344	0.997	48.338	14.052%	12.922	7.984%	0.05311	0.997
V13	288	0.999	40.943	14.216%	8.21	5.807%	0.07221	0.999
V14	287	0.999	27.868	9.71%	5.126	3.629%	0.07116	0.999
V15	281	0.997	34.785	12.379%	6.244	8.119%	0.0811	0.996
V16	364	0.996	54.445	14.957%	11.098	9.881%	0.07491	0.995
V17	134	0.997	27.695	20.668%	5.493	8.598%	0.12099	0.997
V18	151	0.995	37.005	24.507%	7.056	12.464%	0.13927	0.995
V19	256	0.999	29.91	11.684%	5.467	4.232%	0.06742	0.999
V20	256	0.994	45.251	17.676%	7.992	11.341%	0.08332	0.993
V21	432	0.998	51.592	11.943%	9.07	5.855%	0.04833	0.998
V22	346	0.999	30.874	8.923%	5.26	3.717%	0.04994	0.999
V23	332	0.999	44.609	13.436%	9.228	4.232%	0.09013	0.999
V24	141	0.996	22.678	16.084%	4.949	9.321%	0.10287	0.996
V25	484	0.999	59.911	12.378%	12.3	5.623%	0.05283	0.999
V26	346	1.0	26.252	7.587%	6.804	2.871%	0.04615	1.0
V27	322	1.0	24.926	7.741%	4.566	2.637%	0.04372	1.0
V28	518	1.0	42.72	8.247%	7.39	2.759%	0.04736	1.0
V29	336	0.999	38.937	11.588%	8.789	5.526%	0.05017	0.999
V30	449	0.995	55.256	12.306%	14.561	9.85%	0.06094	0.995
V31	174	0.996	27.918	16.045%	5.788	8.512%	0.09432	0.996
V32	218	0.996	33.37	15.307%	5.928	8.549%	0.09757	0.996
V33	503	0.995	76.283	15.166%	15.686	10.896%	0.05245	0.994
V34	113	0.99	26.168	23.158%	4.553	14.827%	0.15327	0.988
V35	130	0.998	20.249	15.576%	4.839	6.85%	0.08469	0.998
V36	108	0.996	21.782	20.169%	3.959	9.458%	0.1567	0.995
V37	296	0.995	52.322	17.676%	9.783	10.162%	0.0881	0.995
V38	460	1.0	21.945	4.771%	4.26	2.333%	0.03794	1.0
V39	505	0.999	55.457	10.982%	11.528	5.084%	0.04815	0.999
V40	392	0.998	57.257	14.606%	10.894	7.175%	0.0569	0.998
V41	90	0.996	15.919	17.688%	3.922	10.445%	0.09623	0.996
V42	434	0.997	66.9	15.415%	13.316	7.738%	0.08723	0.997
V43	137	0.997	27.691	20.212%	5.617	9.603%	0.12569	0.997
V44	406	0.999	39.169	9.648%	7.591	4.445%	0.06045	0.999
V45	374	1.0	34.348	9.184%	8.402	3.371%	0.04703	1.0
V46	166	0.998	33.439	20.144%	5.76	7.174%	0.1384	0.998
V47	270	0.992	58.303	21.594%	10.689	13.978%	0.11722	0.991
V48	90	0.979	28.941	32.157%	5.649	20.253%	0.25442	0.976
V49	225	0.998	35.764	15.895%	6.147	6.905%	0.09731	0.998
V50	199	1.0	26.018	13.074%	4.546	3.752%	0.08453	1.0
V51	515	0.998	65.379	12.695%	11.722	7.044%	0.05215	0.998
V52	382	1.0	38.265	10.017%	6.878	3.197%	0.05653	1.0
V53	373	0.999	32.281	8.654%	5.859	3.827%	0.05687	0.999
V54	216	0.999	32.582	15.084%	6.462	5.383%	0.08613	0.999
V55	259	0.993	53.543	20.673%	9.497	12.497%	0.08573	0.993
V56	105	0.998	14.39	13.705%	3.081	6.993%	0.10461	0.997
