Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	79	0.99	26.799	33.923%	5.35	15.88%	0.20694	0.99
V2	335	0.998	51.116	15.259%	9.645	8.123%	0.07028	0.998
V3	141	0.991	33.271	23.596%	5.803	14.503%	0.11319	0.99
V4	121	0.997	28.235	23.335%	6.383	11.522%	0.12421	0.997
V5	367	0.998	48.143	13.118%	8.989	6.876%	0.05623	0.998
V6	438	1.0	37.634	8.592%	7.324	3.291%	0.04464	0.999
V7	157	0.998	31.2	19.873%	5.735	8.076%	0.12201	0.998
V8	77	0.997	18.838	24.465%	4.311	9.432%	0.15494	0.997
V9	240	0.994	48.291	20.121%	8.232	10.973%	0.11925	0.993
V10	322	0.999	46.088	14.313%	9.813	5.672%	0.065	0.999
V11	262	0.998	44.894	17.135%	7.7	6.315%	0.10968	0.998
V12	372	0.999	51.092	13.734%	10.93	4.852%	0.0691	0.999
V13	248	0.998	48.906	19.72%	11.008	9.662%	0.09673	0.998
V14	280	0.999	41.792	14.926%	8.089	5.645%	0.07396	0.999
V15	339	0.997	62.634	18.476%	10.656	8.801%	0.08311	0.996
V16	302	0.998	46.818	15.503%	7.849	6.46%	0.10915	0.998
V17	323	0.999	35.548	11.006%	6.12	3.424%	0.06882	0.999
V18	308	0.998	45.484	14.768%	7.795	5.548%	0.1027	0.998
V19	210	0.993	47.864	22.792%	8.355	13.886%	0.12107	0.992
V20	394	0.998	53.341	13.538%	9.761	5.849%	0.07595	0.998
V21	757	0.998	85.406	11.282%	14.369	6.187%	0.0497	0.998
V22	121	0.993	28.962	23.936%	5.882	12.442%	0.18058	0.992
V23	275	0.999	34.827	12.664%	6.264	5.035%	0.08043	0.999
V24	326	0.996	73.764	22.627%	16.479	12.735%	0.11007	0.996
V25	162	0.997	34.653	21.391%	6.866	10.547%	0.09446	0.997
V26	142	0.997	30.382	21.396%	5.429	7.848%	0.17583	0.997
V27	368	0.996	59.648	16.209%	10.791	9.502%	0.05765	0.996
V28	275	0.991	53.695	19.525%	10.826	13.628%	0.10339	0.99
V29	198	0.999	27.623	13.951%	5.242	4.959%	0.08534	0.999
V30	451	1.0	44.817	9.937%	8.165	3.963%	0.05482	1.0
V31	243	0.999	36.147	14.875%	6.787	5.642%	0.11034	0.999
V32	803	1.0	71.951	8.96%	14.253	3.47%	0.03874	1.0
V33	142	0.994	34.8	24.507%	7.278	11.615%	0.17337	0.993
V34	563	1.0	64.351	11.43%	12.998	3.421%	0.05368	1.0
V35	307	1.0	30.537	9.947%	5.388	3.016%	0.06058	1.0
