Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	264	0.875	177.292	67.156%	71.804	48.434%	0.50359	0.87
V2	315	0.942	143.233	45.471%	38.825	33.584%	0.19562	0.937
V3	83	0.883	55.169	66.469%	14.645	47.144%	0.49004	0.872
V4	312	0.91	157.838	50.589%	41.881	41.477%	0.21009	0.898
V5	153	0.902	82.986	54.239%	21.159	43.363%	0.36318	0.889
V6	259	0.97	95.963	37.051%	29.038	25.258%	0.1497	0.969
V7	293	0.953	123.772	42.243%	35.134	31.012%	0.26657	0.949
V8	848	0.641	840.218	99.082%	338.318	76.782%	0.72726	0.619
V9	34	0.881	22.41	65.912%	5.484	47.732%	0.46022	0.867
V10	190	0.828	116.597	61.367%	40.903	56.142%	0.37845	0.81
V11	181	0.911	101.251	55.94%	26.849	41.189%	0.3645	0.902
V12	83	0.84	61.291	73.845%	18.863	54.295%	0.53419	0.827
V13	293	0.982	93.204	31.81%	24.38	18.643%	0.15676	0.981
V14	126	0.976	46.741	37.096%	14.423	21.704%	0.29331	0.975
V15	790	0.969	264.289	33.454%	100.254	24.706%	0.17039	0.968
V16	260	0.985	84.587	32.533%	18.845	17.55%	0.19899	0.984
V17	196	0.972	55.555	28.344%	14.54	24.166%	0.10906	0.969
V18	210	0.941	113.949	54.261%	30.969	33.923%	0.31369	0.937
V19	251	0.913	130.755	52.094%	32.895	40.855%	0.29341	0.901
V20	285	0.987	85.488	29.996%	21.363	17.829%	0.12512	0.986
V21	113	0.931	63.793	56.454%	17.666	36.717%	0.32711	0.926
V22	222	0.984	72.088	32.472%	19.322	17.966%	0.20696	0.983
V23	383	0.836	256.25	66.906%	74.427	55.341%	0.34201	0.817
V24	183	0.98	53.455	29.21%	14.051	19.869%	0.15966	0.978
V25	340	0.677	281.116	82.681%	95.252	73.572%	0.51746	0.64
V26	173	0.961	69.851	40.376%	23.54	27.806%	0.28304	0.959
V27	224	0.925	125.86	56.188%	37.617	38.042%	0.33681	0.92
V28	276	0.92	122.52	44.391%	42.853	39.149%	0.18962	0.913
V29	465	0.967	148.332	31.899%	40.609	25.4%	0.12345	0.964
V30	136	0.634	121.326	89.21%	45.224	77.331%	0.65059	0.601
V31	401	0.927	184.817	46.089%	48.444	38.067%	0.20702	0.917
V32	367	0.764	310.451	84.592%	121.905	64.513%	0.61391	0.751
