Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	137	0.999	18.732	13.673%	3.66	3.897%	0.0925	0.999
V2	146	0.997	26.992	18.488%	5.695	8.382%	0.11411	0.997
V3	240	0.983	80.837	33.682%	19.639	20.694%	0.18927	0.982
V4	555	0.992	114.855	20.695%	24.963	13.154%	0.0983	0.991
V5	715	0.992	131.679	18.417%	28.597	12.525%	0.07051	0.991
V6	181	0.999	29.012	16.029%	6.104	4.831%	0.12553	0.999
V7	457	0.995	74.578	16.319%	14.948	10.573%	0.06417	0.994
V8	211	0.99	50.347	23.861%	11.493	14.215%	0.11706	0.989
V9	348	0.997	60.754	17.458%	13.152	7.524%	0.09398	0.997
V10	220	0.999	30.366	13.803%	6.851	4.128%	0.10181	0.999
V11	214	0.991	55.009	25.705%	13.704	14.06%	0.15396	0.99
V12	319	0.993	59.598	18.683%	13.004	11.848%	0.09998	0.992
V13	84	0.99	26.169	31.154%	6.453	13.846%	0.24308	0.99
V14	117	0.995	25.238	21.571%	4.64	10.441%	0.15281	0.994
V15	268	0.996	49.421	18.441%	10.173	9.03%	0.1314	0.996
V16	88	0.948	35.131	39.922%	7.735	31.737%	0.23256	0.938
V17	468	0.995	85.117	18.187%	23.188	9.681%	0.08527	0.995
V18	111	0.99	25.141	22.65%	5.5	14.149%	0.14193	0.989
V19	295	0.965	86.533	29.333%	21.064	26.189%	0.14958	0.958
V20	218	0.99	50.262	23.056%	10.279	14.04%	0.13697	0.989
V21	59	0.951	22.491	38.12%	6.323	30.964%	0.26775	0.945
V22	408	0.996	63.261	15.505%	15.166	8.859%	0.06615	0.996
V23	553	0.997	98.258	17.768%	19.961	9.106%	0.06422	0.997
V24	723	0.999	68.06	9.414%	12.631	4.589%	0.04124	0.999
V25	104	0.965	42.59	40.952%	9.363	27.514%	0.26386	0.961
V26	346	0.993	60.886	17.597%	11.888	12.184%	0.08357	0.991
V27	102	0.996	21.861	21.432%	4.58	8.609%	0.20102	0.996
V28	272	0.995	65.543	24.097%	13.614	10.149%	0.13624	0.995
V29	307	0.996	50.57	16.472%	10.985	9.186%	0.08187	0.996
V30	254	0.999	35.359	13.921%	9.025	5.057%	0.07354	0.999
V31	110	0.993	26.398	23.998%	6.101	11.956%	0.19324	0.993
V32	198	0.988	50.983	25.749%	10.83	15.267%	0.14651	0.987
V33	441	0.978	136.519	30.957%	38.971	23.261%	0.1466	0.977
V34	152	0.997	27.359	17.999%	5.204	7.766%	0.12641	0.997
V35	386	0.998	56.647	14.675%	15.124	6.732%	0.07857	0.998
V36	714	0.976	211.067	29.561%	63.57	22.356%	0.12128	0.974
V37	593	0.99	101.939	17.19%	22.647	13.867%	0.07056	0.989
V38	286	0.995	72.879	25.482%	16.876	10.726%	0.14098	0.995
V39	572	0.997	81.469	14.243%	20.411	8.211%	0.05567	0.996
V40	66	0.898	46.788	70.891%	16.938	48.977%	0.47143	0.896
V41	431	0.969	130.672	30.318%	35.21	24.616%	0.16567	0.965
V42	472	0.998	87.514	18.541%	21.774	7.04%	0.08775	0.998
V43	952	0.998	113.504	11.923%	26.748	6.217%	0.04783	0.998
V44	233	0.994	41.063	17.624%	9.534	10.584%	0.11561	0.994
V45	209	0.995	41.755	19.978%	8.029	10.107%	0.14658	0.994
V46	38	0.987	11.936	31.411%	2.407	16.454%	0.25675	0.986
V47	360	0.992	89.728	24.924%	20.382	12.55%	0.12331	0.992
V48	530	0.997	85.279	16.09%	16.87	8.662%	0.06021	0.997
V49	388	0.989	91.06	23.469%	21.903	15.843%	0.08097	0.988
V50	373	0.993	66.149	17.734%	16.777	11.491%	0.09242	0.993
V51	129	0.986	35.913	27.84%	7.084	17.156%	0.22324	0.984
V52	119	0.99	34.385	28.895%	8.095	14.636%	0.23485	0.989
V53	185	0.998	25.629	13.854%	6.941	6.15%	0.10906	0.998
V54	213	0.995	39.853	18.71%	7.353	9.828%	0.11978	0.995
V55	279	0.983	69.371	24.864%	16.547	18.164%	0.13247	0.981
V56	307	0.985	73.929	24.081%	16.019	17.207%	0.1353	0.983
V57	197	0.972	67.817	34.425%	15.68	23.69%	0.17722	0.968
V58	172	0.986	46.04	26.767%	11.483	17.323%	0.13674	0.984
V59	238	0.999	39.939	16.781%	7.671	6.226%	0.10734	0.999
V60	194	0.992	46.867	24.158%	12.344	13.444%	0.12983	0.992
V61	422	0.997	71.605	16.968%	13.886	8.336%	0.10187	0.997
V62	472	0.998	64.663	13.7%	12.979	6.184%	0.07166	0.998
V63	328	0.998	57.779	17.616%	12.091	6.504%	0.0944	0.998
V64	236	0.999	26.759	11.339%	5.81	3.444%	0.08949	0.999
V65	554	0.992	112.119	20.238%	25.638	12.806%	0.08291	0.992
V66	84	0.917	45.58	54.262%	15.061	42.163%	0.35648	0.912
V67	654	0.987	146.478	22.397%	30.135	16.783%	0.08897	0.985
V68	120	0.967	47.856	39.88%	9.998	26.721%	0.24733	0.962
V69	407	0.99	75.584	18.571%	20.961	13.869%	0.08265	0.989
V70	157	0.982	38.467	24.501%	11.447	19.308%	0.14619	0.98
V71	356	0.972	120.195	33.763%	34.988	23.776%	0.16484	0.97
V72	150	0.998	33.904	22.603%	8.065	7.679%	0.16323	0.998
V73	341	1.0	30.803	9.033%	7.799	2.769%	0.04914	1.0
V74	474	0.999	58.375	12.315%	11.391	3.985%	0.0699	0.999
V75	297	0.986	72.775	24.503%	14.845	16.549%	0.11747	0.984
V76	319	0.958	135.46	42.464%	41.913	30.955%	0.18856	0.956
V77	229	0.994	53.476	23.352%	10.528	11.761%	0.1289	0.993
V78	379	0.982	94.898	25.039%	24.291	19.429%	0.10435	0.98
V79	176	0.993	40.295	22.895%	8.123	13.343%	0.11973	0.992
V80	139	0.972	52.827	38.005%	12.681	23.791%	0.26241	0.97
V81	100	0.997	24.303	24.303%	5.84	9.957%	0.17454	0.997
V82	87	0.978	31.448	36.147%	7.856	22.764%	0.22543	0.977
V83	289	1.0	32.018	11.079%	9.305	4.583%	0.0651	1.0
V84	218	0.995	48.57	22.28%	9.261	10.02%	0.1308	0.995
V85	366	0.992	86.079	23.519%	19.403	13.6%	0.12136	0.992
V86	83	0.988	26.252	31.629%	5.677	17.331%	0.32623	0.987
V87	437	0.982	151.141	34.586%	37.444	22.726%	0.15915	0.981
V88	251	0.998	42.338	16.868%	7.072	7.092%	0.10341	0.997
V89	140	0.996	40.871	29.194%	10.115	12.383%	0.17977	0.996
V90	250	0.994	69.144	27.658%	14.606	12.042%	0.14153	0.994
V91	154	0.987	43.792	28.436%	10.555	18.285%	0.1471	0.986
V92	213	0.999	27.431	12.878%	6.694	6.509%	0.06749	0.999
V93	234	0.997	34.928	14.926%	10.401	7.228%	0.08266	0.997
V94	165	0.995	37.209	22.551%	6.96	11.084%	0.1521	0.995
V95	92	0.993	21.273	23.123%	4.066	11.641%	0.18575	0.993
V96	258	0.99	66.941	25.946%	20.114	16.764%	0.12742	0.99
V97	339	0.995	74.192	21.886%	12.904	10.34%	0.13012	0.994
V98	378	0.996	58.518	15.481%	13.458	9.203%	0.06578	0.996
V99	188	0.995	39.691	21.112%	8.027	10.241%	0.12231	0.995
V100	25	0.954	12.24	48.96%	3.46	31.198%	0.4956	0.951
