Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	746	0.933	383.443	51.4%	118.768	40.582%	0.21265	0.93
V2	79	0.953	38.857	49.186%	10.838	31.618%	0.39971	0.95
V3	444	0.998	101.872	22.944%	29.002	9.746%	0.11249	0.998
V4	419	0.926	172.621	41.198%	59.995	39.437%	0.20786	0.919
V5	240	0.906	148.847	62.02%	36.445	48.974%	0.403	0.896
V6	410	0.949	170.24	41.522%	58.449	33.846%	0.1426	0.946
V7	191	0.927	93.963	49.195%	27.157	37.831%	0.24471	0.92
V8	481	0.882	245.112	50.959%	91.023	47.213%	0.27419	0.872
V9	730	0.978	328.94	45.06%	91.36	28.302%	0.19372	0.979
V10	401	0.998	93.798	23.391%	30.025	10.912%	0.1132	0.998
V11	174	0.886	79.56	45.724%	33.549	46.417%	0.21063	0.877
V12	120	0.932	51.74	43.117%	18.724	36.359%	0.24754	0.927
V13	138	0.807	84.926	61.541%	27.096	60.771%	0.40919	0.78
V14	81	0.961	37.052	45.743%	9.964	28.633%	0.32452	0.958
V15	291	0.958	146.016	50.177%	42.739	33.638%	0.23728	0.957
V16	86	0.981	32.902	38.258%	9.314	20.858%	0.19562	0.98
V17	197	0.982	73.689	37.406%	17.485	21.951%	0.19447	0.981
V18	133	0.886	113.72	85.504%	31.834	65.907%	0.63228	0.881
V19	302	0.973	121.954	40.382%	33.094	27.411%	0.16167	0.972
V20	465	0.649	411.371	88.467%	110.087	82.484%	0.56412	0.586
V21	545	0.967	199.95	36.688%	72.767	29.604%	0.12972	0.966
V22	194	0.946	95.606	49.281%	34.714	35.265%	0.28683	0.944
V23	302	0.62	272.272	90.156%	72.828	89.891%	0.53827	0.549
V24	211	0.91	104.936	49.733%	28.442	41.616%	0.25126	0.898
V25	89	0.937	54.289	60.999%	15.581	40.569%	0.33376	0.936
V26	235	0.981	74.628	31.757%	18.44	20.392%	0.15778	0.98
V27	184	0.965	84.448	45.896%	30.972	31.047%	0.24761	0.964
V28	125	0.938	63.736	50.989%	16.776	35.906%	0.29505	0.933
V29	324	0.94	154.135	47.573%	71.113	39.272%	0.20782	0.939
V30	386	0.919	187.325	48.53%	51.827	42.157%	0.2391	0.909
V31	188	0.939	106.653	56.73%	25.577	39.476%	0.34103	0.934
V32	197	0.59	184.471	93.64%	61.313	82.562%	0.6606	0.542
V33	691	0.92	462.246	66.895%	141.934	44.012%	0.31369	0.918
V34	245	0.702	211.115	86.169%	78.536	71.553%	0.53211	0.679
V35	172	0.963	56.335	32.753%	14.677	27.124%	0.16363	0.958
V36	249	0.95	130.023	52.218%	42.066	33.606%	0.2671	0.948
V37	263	0.97	98.435	37.428%	22.961	25.327%	0.21103	0.967
V38	341	0.872	221.579	64.979%	71.788	51.434%	0.40368	0.862
V39	131	0.981	57.479	43.877%	14.31	23.114%	0.26345	0.98
V40	190	0.987	52.965	27.876%	12.44	16.48%	0.14187	0.986
V41	162	0.809	109.194	67.404%	29.696	64.526%	0.4604	0.778
V42	346	0.895	232.496	67.195%	65.209	50.481%	0.42205	0.887
V43	513	0.974	134.166	26.153%	36.063	22.878%	0.09372	0.971
V44	388	0.894	210.625	54.285%	51.721	49.274%	0.27481	0.875
V45	85	0.946	35.619	41.905%	8.66	32.432%	0.31362	0.938
V46	133	0.884	95.791	72.023%	32.419	50.342%	0.48024	0.88
V47	396	0.97	140.198	35.404%	34.725	28.253%	0.13311	0.967
V48	193	0.555	195.29	101.187%	57.505	88.806%	0.66595	0.493
V49	737	0.997	151.815	20.599%	40.257	8.028%	0.11776	0.997
V50	84	0.995	27.038	32.188%	7.786	11.584%	0.2443	0.995
V51	191	0.957	101.123	52.944%	33.114	36.53%	0.28804	0.958
V52	249	0.827	150.312	60.366%	42.271	57.982%	0.37024	0.798
V53	243	0.995	59.738	24.584%	14.259	9.99%	0.11742	0.995
V54	383	0.971	157.837	41.211%	44.504	25.564%	0.2178	0.969
V55	436	0.941	269.962	61.918%	93.438	36.635%	0.55649	0.939
V56	265	0.997	82.6	31.17%	22.973	12.319%	0.15892	0.997
V57	329	0.97	112.343	34.147%	28.076	25.023%	0.13376	0.967
V58	284	0.982	93.944	33.079%	24.517	20.75%	0.16345	0.982
V59	271	0.905	148.977	54.973%	41.797	42.498%	0.27647	0.895
V60	325	0.975	108.514	33.389%	30.658	23.485%	0.12212	0.974
V61	269	0.791	189.098	70.297%	57.406	66.442%	0.42459	0.765
V62	261	0.993	63.654	24.389%	12.821	12.597%	0.10217	0.992
V63	223	0.945	97.521	43.731%	26.468	33.743%	0.21626	0.939
V64	224	0.935	147.089	65.665%	49.904	41.911%	0.38862	0.935
V65	430	0.994	186.062	43.27%	75.808	21.922%	0.21377	0.994
V66	313	0.988	117.33	37.486%	27.72	15.979%	0.21285	0.988
V67	294	0.931	156.219	53.136%	56.838	37.647%	0.3817	0.927
V68	167	0.894	86.45	51.766%	30.54	44.995%	0.2915	0.885
V69	394	0.899	228.781	58.066%	57.953	45.994%	0.32152	0.886
V70	243	0.991	81.644	33.598%	20.864	15.051%	0.22979	0.991
V71	397	0.83	240.507	60.581%	70.149	68.016%	0.26666	0.805
V72	213	0.995	54.092	25.395%	13.951	10.207%	0.13114	0.995
V73	241	0.982	90.324	37.479%	23.039	22.744%	0.18269	0.981
V74	228	0.75	186.735	81.901%	51.682	71.781%	0.49238	0.717
V75	245	0.979	92.316	37.68%	23.699	21.537%	0.26926	0.978
V76	204	0.92	149.959	73.509%	46.853	45.611%	0.44615	0.919
V77	175	0.93	110.55	63.171%	31.158	45.816%	0.37807	0.926
V78	69	0.96	36.967	53.575%	9.034	31.606%	0.36269	0.958
V79	383	0.906	193.132	50.426%	58.842	42.502%	0.26884	0.896
V80	98	0.803	65.122	66.451%	22.515	60.433%	0.44842	0.784
V81	275	0.879	175.334	63.758%	56.339	50.955%	0.45463	0.87
V82	70	0.98	24.027	34.324%	5.099	20.817%	0.18947	0.979
V83	134	0.991	28.923	21.584%	7.081	13.273%	0.13889	0.99
V84	314	0.913	166.972	53.176%	46.115	41.253%	0.26468	0.904
V85	434	0.999	70.494	16.243%	14.625	5.428%	0.0803	0.999
V86	577	0.97	231.783	40.17%	61.779	28.424%	0.16123	0.968
V87	438	0.978	208.61	47.628%	55.067	27.116%	0.23254	0.978
V88	345	0.959	123.758	35.872%	32.671	28.897%	0.13418	0.954
V89	148	0.825	115.434	77.996%	28.401	63.191%	0.57248	0.802
V90	340	0.953	142.308	41.855%	52.158	34.707%	0.17334	0.952
V91	126	0.929	73.648	58.451%	24.362	42.091%	0.32974	0.927
V92	321	0.996	72.345	22.537%	14.564	9.578%	0.11945	0.995
V93	370	0.946	153.293	41.431%	45.034	32.497%	0.14012	0.941
V94	155	0.98	57.504	37.099%	15.884	19.767%	0.30109	0.979
V95	404	0.991	102.709	25.423%	24.91	14.163%	0.10365	0.991
V96	287	0.959	139.126	48.476%	34.791	32.911%	0.26747	0.956
V97	240	0.924	131.391	54.746%	44.028	42.01%	0.28082	0.921
V98	338	0.701	264.42	78.231%	78.249	78.015%	0.40457	0.655
V99	256	0.991	97.497	38.085%	23.622	14.222%	0.27284	0.991
V100	268	0.779	187.854	70.095%	56.047	64.29%	0.45451	0.749
