Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	117	0.882	65.55	56.026%	22.788	47.199%	0.35918	0.872
V2	256	0.953	124.619	48.679%	41.784	32.092%	0.36946	0.952
V3	515	0.945	196.241	38.105%	64.89	34.603%	0.15138	0.941
V4	185	0.882	98.383	53.18%	29.624	47.237%	0.28213	0.868
V5	134	0.929	67.84	50.627%	16.91	37.007%	0.25566	0.921
V6	51	0.69	46.359	90.9%	12.83	86.304%	1.07726	0.648
V7	427	0.938	239.776	56.154%	85.93	36.441%	0.30274	0.936
V8	317	0.861	166.375	52.484%	47.483	56.135%	0.27958	0.836
V9	245	0.722	191.913	78.332%	83.938	70.053%	0.50452	0.706
V10	549	0.684	388.892	70.836%	119.257	82.601%	0.48193	0.623
V11	104	0.723	101.4	97.5%	32.487	69.998%	0.65544	0.703
V12	496	0.873	385.98	77.819%	135.463	51.113%	0.49038	0.868
V13	225	0.86	173.535	77.127%	71.788	55.236%	0.47767	0.857
V14	730	0.827	403.855	55.323%	129.665	61.668%	0.22773	0.801
V15	171	0.811	142.886	83.559%	52.624	61.361%	0.61611	0.803
V16	153	0.952	77.248	50.489%	27.822	34.961%	0.23722	0.951
V17	288	0.822	234.384	81.383%	73.221	57.27%	0.5927	0.809
V18	464	0.896	274.974	59.262%	95.098	45.469%	0.31603	0.889
V19	186	0.666	198.922	106.947%	77.0	76.048%	0.79785	0.651
V20	647	0.702	526.589	81.389%	177.782	71.242%	0.44691	0.67
V21	215	0.956	72.368	33.66%	20.802	29.287%	0.14962	0.951
V22	582	0.97	172.804	29.691%	50.609	26.077%	0.10939	0.966
V23	435	0.922	162.934	37.456%	56.193	39.206%	0.16588	0.913
V24	113	0.604	104.737	92.688%	33.067	81.628%	0.65768	0.553
V25	216	0.802	150.697	69.767%	42.095	60.358%	0.41568	0.774
V26	582	0.964	175.758	30.199%	60.193	27.623%	0.15353	0.961
V27	517	0.78	334.191	64.64%	103.801	64.495%	0.29172	0.747
V28	587	0.862	333.138	56.753%	107.17	50.821%	0.26032	0.847
