Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	746	0.99	127.89	17.143%	41.895	14.315%	0.05346	0.989
V2	79	0.973	32.693	41.384%	7.993	23.318%	0.29703	0.971
V3	444	0.999	49.543	11.158%	10.27	3.451%	0.07335	0.999
V4	419	0.912	199.852	47.697%	62.418	41.03%	0.17383	0.903
V5	240	0.983	69.857	29.107%	15.099	20.29%	0.15272	0.981
V6	410	0.997	61.121	14.908%	12.734	7.374%	0.07654	0.997
V7	191	0.993	40.346	21.124%	8.712	12.136%	0.09745	0.992
V8	481	0.971	170.204	35.385%	52.719	27.345%	0.14276	0.97
V9	730	0.992	200.324	27.442%	54.785	16.972%	0.11236	0.992
V10	401	0.999	59.308	14.79%	18.277	6.642%	0.0648	1.0
V11	174	0.835	93.732	53.869%	39.838	55.118%	0.27924	0.821
V12	120	0.895	56.779	47.316%	23.039	44.738%	0.27366	0.888
V13	138	0.974	42.108	30.513%	10.313	23.13%	0.145	0.971
V14	81	0.982	26.381	32.569%	7.029	20.199%	0.23291	0.98
V15	291	0.995	60.139	20.666%	13.875	10.92%	0.09535	0.995
V16	86	0.972	31.372	36.479%	10.584	23.702%	0.20099	0.97
V17	197	0.996	34.778	17.654%	6.752	8.477%	0.1149	0.996
V18	133	0.966	52.264	39.296%	13.437	27.819%	0.19428	0.963
V19	302	0.994	61.944	20.511%	14.953	12.385%	0.08753	0.994
V20	465	0.981	121.908	26.217%	27.703	20.757%	0.09414	0.978
V21	545	0.981	126.157	23.148%	48.355	19.672%	0.07788	0.98
V22	194	0.991	41.529	21.407%	13.984	14.206%	0.08953	0.991
V23	302	0.987	73.287	24.267%	13.392	16.53%	0.09929	0.984
V24	211	0.962	80.694	38.244%	18.95	27.727%	0.18068	0.958
V25	89	0.984	19.081	21.439%	7.037	18.323%	0.09548	0.983
V26	235	0.99	47.89	20.379%	12.929	14.298%	0.09548	0.989
V27	184	0.933	81.983	44.556%	36.005	36.092%	0.16748	0.93
V28	125	0.976	42.756	34.205%	10.447	22.36%	0.1999	0.974
V29	324	0.985	65.084	20.088%	32.759	18.091%	0.0541	0.984
V30	386	0.987	76.724	19.877%	20.029	16.292%	0.07515	0.985
V31	188	0.98	64.217	34.158%	14.12	21.793%	0.2039	0.978
V32	197	0.982	58.446	29.668%	14.523	19.556%	0.12024	0.98
V33	691	0.997	96.817	14.011%	24.962	7.74%	0.04499	0.997
V34	245	0.907	113.977	46.521%	46.585	42.443%	0.20436	0.901
V35	172	0.958	52.616	30.591%	15.563	28.761%	0.15133	0.952
V36	249	0.934	99.545	39.978%	44.913	35.88%	0.153	0.93
V37	263	0.986	71.572	27.214%	14.991	16.536%	0.15617	0.985
V38	341	0.99	92.98	27.267%	22.103	15.836%	0.11864	0.989
V39	131	0.995	33.686	25.715%	7.251	11.712%	0.17523	0.994
V40	190	0.991	41.171	21.669%	9.835	13.029%	0.10848	0.991
V41	162	0.932	78.302	48.335%	17.02	36.983%	0.24545	0.92
V42	346	0.985	92.444	26.718%	22.339	17.294%	0.11505	0.984
V43	513	0.984	108.459	21.142%	28.629	18.162%	0.08285	0.981
V44	388	0.968	116.297	29.973%	26.356	25.109%	0.14056	0.962
V45	85	0.967	31.111	36.601%	7.057	26.429%	0.24353	0.962
V46	133	0.966	59.747	44.923%	18.251	28.341%	0.31072	0.964
V47	396	0.992	74.453	18.801%	15.541	12.645%	0.07793	0.991
V48	193	0.984	51.784	26.831%	11.802	18.226%	0.10923	0.982
V49	737	0.999	107.862	14.635%	23.63	4.712%	0.06408	0.999
V50	84	0.999	14.98	17.833%	3.313	4.929%	0.15414	0.999
V51	191	0.999	29.028	15.198%	5.47	6.034%	0.10036	0.999
V52	249	0.983	64.318	25.831%	13.427	18.417%	0.12399	0.98
V53	243	0.999	44.571	18.342%	11.161	7.82%	0.07444	0.999
V54	383	0.99	69.789	18.222%	25.752	14.792%	0.06389	0.989
V55	436	0.997	90.129	20.672%	26.262	10.297%	0.07536	0.997
V56	265	0.999	39.245	14.809%	8.223	4.41%	0.09043	0.999
V57	329	0.995	68.938	20.954%	12.766	11.378%	0.10303	0.994
V58	284	0.977	78.331	27.581%	25.471	21.558%	0.12261	0.975
V59	271	0.967	87.172	32.167%	25.159	25.581%	0.16828	0.963
V60	325	0.998	39.034	12.01%	8.026	6.148%	0.06543	0.998
V61	269	0.982	70.364	26.158%	16.288	18.852%	0.12129	0.98
V62	261	0.995	50.159	19.218%	10.523	10.339%	0.09874	0.994
V63	223	0.99	51.755	23.209%	11.441	14.585%	0.1276	0.988
