Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	190	0.981	63.523	33.433%	11.408	19.439%	0.21917	0.978
V2	163	0.986	71.656	43.961%	17.518	20.133%	0.48539	0.986
V3	194	0.926	158.94	81.928%	37.78	42.415%	0.71401	0.924
V4	335	0.994	71.096	21.223%	24.34	12.563%	0.34391	0.993
V5	266	0.926	132.974	49.99%	29.585	42.17%	0.52768	0.913
V6	97	0.889	66.433	68.488%	14.365	46.729%	0.7264	0.874
V7	59	0.894	49.466	83.841%	18.111	45.606%	1.77889	0.891
V8	131	0.833	126.642	96.673%	24.03	59.14%	1.25392	0.811
V9	118	0.92	62.148	52.668%	15.823	40.746%	0.63567	0.911
V10	303	0.988	82.445	27.21%	21.672	16.165%	0.12884	0.987
V11	216	0.992	53.14	24.602%	12.84	12.837%	0.20702	0.991
V12	222	0.955	95.068	42.823%	30.464	31.17%	0.83347	0.953
V13	109	0.941	58.523	53.691%	16.789	48.979%	0.67356	0.939
V14	462	0.976	237.591	51.427%	77.421	33.062%	0.55546	0.976
V15	219	0.992	90.331	41.247%	42.194	26.394%	1.36627	0.992
V16	561	0.967	175.962	31.366%	47.512	25.678%	0.32803	0.963
V17	380	0.986	195.348	51.407%	41.503	17.994%	0.65683	0.986
V18	407	0.988	133.003	32.679%	31.506	20.054%	0.41402	0.988
V19	204	0.989	50.857	24.93%	14.699	14.809%	0.32566	0.988
V20	550	0.999	62.814	11.421%	12.959	3.848%	0.14711	0.999
V21	480	0.926	205.085	42.726%	55.222	41.732%	0.24657	0.914
V22	233	0.977	142.096	60.985%	44.246	40.991%	1.42697	0.978
V23	114	0.987	50.27	44.096%	9.251	16.935%	0.39946	0.986
V24	935	0.993	346.392	37.047%	129.142	19.323%	0.53543	0.993
V25	184	0.976	57.082	31.023%	13.056	21.931%	0.23899	0.972
V26	440	0.983	173.84	39.509%	45.085	22.732%	0.72651	0.983
V27	232	0.997	53.584	23.097%	11.52	9.315%	0.28776	0.997
V28	750	0.97	238.696	31.826%	55.742	24.207%	0.235	0.966
V29	549	0.962	202.348	36.858%	54.624	27.79%	0.19257	0.958
V30	292	0.995	88.372	30.264%	29.793	16.512%	0.4122	0.995
V31	884	0.984	429.395	48.574%	93.432	17.672%	0.47715	0.984
V32	257	0.998	68.99	26.844%	26.544	12.843%	2.24919	0.998
V33	296	0.997	49.339	16.669%	12.08	8.085%	0.10617	0.997
V34	133	0.914	76.231	57.317%	23.122	40.627%	0.35021	0.908
V35	242	0.942	118.615	49.014%	28.89	40.002%	0.59487	0.936
V36	471	0.99	132.975	28.232%	34.045	15.126%	0.37469	0.989
V37	130	0.897	83.586	64.297%	18.58	46.421%	0.51667	0.884
V38	171	0.945	95.849	56.052%	19.056	33.723%	0.64807	0.939
V39	207	0.986	62.977	30.424%	14.643	17.35%	0.23084	0.985
V40	193	0.988	85.33	44.212%	24.134	29.434%	0.58567	0.988
V41	451	0.952	159.934	35.462%	49.647	30.73%	0.1435	0.947
V42	525	0.968	217.919	41.508%	43.068	25.569%	0.46207	0.964
V43	181	0.977	61.067	33.739%	12.36	22.722%	0.33349	0.973
V44	309	0.965	133.798	43.3%	46.627	31.562%	0.61094	0.964
V45	189	0.991	46.347	24.522%	11.574	15.243%	0.28732	0.991
V46	50	0.808	60.748	121.496%	15.112	62.534%	2.01253	0.801
V47	530	0.99	122.837	23.177%	28.996	14.18%	0.09734	0.99
V48	133	0.969	53.722	40.392%	12.351	30.232%	0.5734	0.966
