Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	79	0.921	64.526	81.678%	13.254	39.341%	1.36954	0.916
V2	335	0.985	106.115	31.676%	25.887	21.802%	0.1712	0.985
V3	141	0.951	68.643	48.683%	13.509	33.762%	0.28586	0.946
V4	121	0.9	108.709	89.842%	27.339	49.35%	0.95039	0.898
V5	367	0.983	97.929	26.684%	27.331	20.907%	0.23142	0.981
V6	438	0.996	78.551	17.934%	23.128	10.391%	0.12228	0.996
V7	157	0.886	151.604	96.563%	35.65	50.201%	1.02649	0.881
V8	77	0.812	100.858	130.984%	29.927	65.478%	1.80012	0.812
V9	240	0.973	102.68	42.783%	18.537	24.709%	0.28359	0.97
V10	322	0.831	374.393	116.271%	106.388	61.493%	1.8365	0.829
V11	262	0.989	95.11	36.302%	26.231	21.514%	0.22525	0.989
V12	372	0.819	495.055	133.079%	147.266	65.375%	2.22722	0.821
V13	248	0.984	109.369	44.1%	23.192	20.356%	0.28762	0.983
V14	280	0.955	198.22	70.793%	47.115	32.881%	0.72631	0.954
V15	339	0.875	273.497	80.678%	60.009	49.56%	0.74223	0.862
V16	302	0.988	88.654	29.356%	21.663	17.829%	1.64756	0.988
V17	323	0.999	41.964	12.992%	7.937	4.441%	0.15519	0.999
V18	308	0.874	307.044	99.69%	72.664	51.716%	1.36626	0.868
V19	210	0.988	58.67	27.938%	9.875	16.413%	0.15027	0.986
V20	394	0.996	93.896	23.831%	19.602	11.746%	0.33088	0.996
V21	757	0.988	218.222	28.827%	41.162	17.723%	0.1393	0.987
V22	121	0.977	44.022	36.382%	10.174	21.521%	0.29814	0.975
V23	275	0.923	219.137	79.686%	53.26	42.811%	0.94272	0.921
V24	326	0.992	71.1	21.81%	16.176	12.501%	0.11527	0.992
V25	162	0.849	155.299	95.864%	36.976	56.799%	0.86601	0.842
V26	142	0.994	37.649	26.513%	7.813	11.294%	0.26138	0.993
V27	368	0.962	170.287	46.274%	33.204	29.237%	0.26259	0.957
V28	275	0.987	61.089	22.214%	13.311	16.756%	0.09166	0.985
V29	198	0.86	214.635	108.402%	62.511	59.131%	1.15731	0.862
V30	451	0.86	442.455	98.105%	117.632	57.098%	1.07693	0.858
V31	243	0.889	233.255	95.99%	66.035	54.89%	0.79967	0.892
V32	803	0.98	414.913	51.67%	112.469	27.379%	0.31905	0.981
V33	142	0.991	41.601	29.296%	8.866	14.15%	0.2	0.99
V34	563	0.82	761.454	135.249%	258.291	67.972%	1.84856	0.827
V35	307	0.8	419.697	136.709%	117.885	65.981%	2.72354	0.798
V36	191	0.989	76.218	39.905%	27.185	25.216%	0.5836	0.989
V37	303	0.882	242.114	79.906%	47.11	47.436%	0.96286	0.866
V38	196	0.948	117.612	60.006%	25.001	33.675%	0.50137	0.944
V39	284	0.983	155.479	54.746%	37.993	25.324%	0.38911	0.983
V40	173	0.995	37.591	21.729%	7.239	10.317%	0.16862	0.995
V41	101	0.924	99.635	98.649%	29.799	50.348%	0.77611	0.927
V42	301	0.982	148.25	49.252%	33.796	22.766%	0.35755	0.982
V43	61	0.784	84.887	139.159%	24.607	67.703%	1.83164	0.782
V44	60	0.984	31.173	51.955%	9.518	32.879%	0.86357	0.985
V45	87	0.986	39.873	45.831%	11.888	27.542%	0.8156	0.986
V46	198	0.847	211.029	106.58%	60.354	60.007%	1.23416	0.847
V47	140	0.959	81.055	57.896%	16.68	31.971%	0.44182	0.956
V48	268	0.866	263.499	98.321%	65.898	54.594%	1.53477	0.862
V49	132	0.99	55.033	41.692%	10.432	15.315%	0.38957	0.99
V50	54	0.989	17.193	31.839%	4.41	16.168%	0.83819	0.988
V51	369	0.837	445.636	120.769%	142.646	65.031%	1.25187	0.844
V52	104	0.955	57.647	55.43%	10.476	31.137%	0.5146	0.949
V53	173	0.974	98.202	56.764%	20.596	24.931%	0.60149	0.973
V54	275	0.925	193.369	70.316%	40.432	39.199%	0.82225	0.918
V55	164	0.986	64.008	39.029%	11.89	17.115%	0.42772	0.985
V56	243	0.997	59.828	24.621%	14.11	10.662%	0.46741	0.997
V57	42	0.959	25.713	61.221%	5.374	32.95%	0.41204	0.958
V58	374	0.994	92.792	24.811%	19.857	12.435%	0.13825	0.994
V59	132	0.99	48.253	36.555%	15.189	20.821%	0.40688	0.99
V60	162	0.962	80.752	49.847%	14.942	28.319%	0.3175	0.958
V61	59	0.889	55.778	94.539%	11.625	47.9%	1.07785	0.882
V62	421	0.982	99.362	23.601%	25.881	18.922%	0.15763	0.98
V63	319	0.817	436.359	136.79%	144.397	67.885%	1.7303	0.823
V64	256	0.965	154.945	60.525%	33.207	30.052%	0.5052	0.964
