Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	324	0.989	80.754	24.924%	16.597	15.046%	0.1573	0.987
V2	386	0.984	80.261	20.793%	22.36	18.113%	0.07616	0.982
V3	471	0.994	84.766	17.997%	17.114	10.704%	0.10031	0.994
V4	239	0.991	53.969	22.581%	9.656	14.552%	0.11396	0.989
V5	228	0.999	38.412	16.847%	6.845	5.613%	0.12602	0.998
V6	196	0.997	36.67	18.709%	7.934	7.687%	0.11586	0.997
V7	214	0.98	84.521	39.496%	16.433	22.066%	0.22329	0.979
V8	196	0.984	44.256	22.58%	14.765	17.868%	0.09513	0.983
V9	368	0.998	44.766	12.165%	12.158	5.853%	0.05174	0.998
V10	360	0.972	96.311	26.753%	31.571	23.798%	0.10603	0.969
V11	109	0.997	19.449	17.843%	4.209	7.65%	0.11683	0.997
V12	210	0.995	47.229	22.49%	7.874	10.404%	0.14029	0.994
V13	115	0.993	34.5	30.0%	6.793	12.772%	0.21057	0.992
V14	203	0.998	36.532	17.996%	6.604	6.069%	0.12306	0.998
V15	292	0.994	59.066	20.228%	11.561	11.909%	0.09829	0.993
V16	230	0.976	58.6	25.478%	14.16	22.109%	0.12739	0.971
V17	131	0.984	42.079	32.121%	8.274	18.609%	0.20282	0.982
V18	444	0.999	58.962	13.28%	11.01	5.153%	0.07799	0.999
V19	239	0.999	42.538	17.798%	7.413	5.688%	0.14342	0.999
V20	218	0.998	29.108	13.352%	7.127	6.804%	0.06474	0.998
V21	413	0.999	46.602	11.284%	11.69	4.472%	0.05102	0.999
V22	728	0.995	120.908	16.608%	22.296	9.978%	0.06291	0.995
V23	296	0.992	50.403	17.028%	12.993	12.349%	0.09033	0.992
V24	412	0.998	66.905	16.239%	14.199	7.114%	0.07868	0.997
V25	325	0.956	97.318	29.944%	26.914	29.515%	0.16585	0.948
V26	155	0.996	29.6	19.097%	5.676	8.462%	0.11826	0.996
V27	232	0.993	47.653	20.54%	11.991	12.071%	0.09204	0.992
V28	385	0.999	57.891	15.037%	12.479	5.163%	0.08233	0.999
V29	486	0.981	127.467	26.228%	30.437	19.363%	0.0944	0.979
V30	347	0.994	61.799	17.81%	12.032	11.013%	0.06163	0.993
V31	95	0.995	21.315	22.437%	5.435	10.568%	0.14879	0.995
V32	148	0.994	29.99	20.264%	6.903	11.321%	0.1134	0.994
V33	235	0.996	47.148	20.063%	9.282	8.947%	0.1425	0.996
V34	141	0.986	46.251	32.802%	9.95	16.947%	0.24845	0.985
V35	200	0.992	42.528	21.264%	9.864	12.599%	0.12176	0.992
V36	218	0.986	59.509	27.298%	16.067	16.711%	0.19239	0.985
V37	838	1.0	66.072	7.884%	11.364	2.181%	0.03657	1.0
V38	195	0.999	29.999	15.384%	6.615	4.805%	0.09821	0.999
V39	187	0.964	58.147	31.095%	14.239	26.705%	0.12809	0.958
V40	290	0.952	93.404	32.208%	42.87	31.095%	0.10348	0.95
V41	515	0.995	85.914	16.682%	20.265	10.399%	0.06291	0.994
V42	231	0.998	38.587	16.704%	8.563	5.772%	0.09793	0.998
V43	376	0.976	112.332	29.876%	27.013	22.615%	0.12339	0.973
V44	233	0.998	41.861	17.966%	9.415	6.751%	0.10746	0.998
V45	323	0.998	45.084	13.958%	11.459	5.609%	0.06815	0.998
V46	391	0.998	55.712	14.249%	15.077	7.035%	0.06036	0.997
V47	396	0.993	93.721	23.667%	17.57	12.54%	0.11335	0.993
V48	303	0.994	60.484	19.962%	12.929	10.697%	0.1149	0.994
V49	348	0.999	50.626	14.548%	8.672	5.06%	0.08935	0.999
V50	77	0.985	20.057	26.048%	4.861	17.112%	0.23119	0.984
V51	874	0.996	129.684	14.838%	32.164	8.727%	0.06349	0.996
V52	460	0.999	60.891	13.237%	11.696	4.967%	0.07355	0.999
V53	429	0.999	68.592	15.989%	15.619	5.793%	0.07235	0.999
V54	363	0.998	65.986	18.178%	12.547	7.18%	0.07781	0.998
V55	234	0.997	43.116	18.426%	9.516	8.126%	0.10289	0.997
V56	126	0.995	34.176	27.124%	6.58	10.754%	0.20046	0.995
V57	609	0.999	78.771	12.934%	17.703	6.281%	0.05765	0.999
V58	457	0.999	52.188	11.42%	11.559	3.885%	0.07224	0.999
V59	281	0.989	69.554	24.752%	14.925	15.062%	0.12409	0.987
V60	241	0.998	33.134	13.749%	7.3	5.696%	0.09351	0.998
V61	754	0.997	91.482	12.133%	25.983	8.049%	0.04265	0.997
V62	103	0.989	40.951	39.758%	9.16	18.383%	0.27504	0.989
V63	368	0.993	71.176	19.341%	13.098	11.918%	0.09196	0.992
V64	86	0.975	35.353	41.108%	6.243	22.646%	0.35627	0.972
V65	230	0.996	41.882	18.21%	7.824	9.061%	0.10911	0.996
V66	372	0.98	132.872	35.718%	27.36	21.051%	0.18474	0.978
V67	350	0.994	75.398	21.542%	14.876	11.304%	0.11445	0.993
V68	139	0.954	52.207	37.559%	27.947	30.921%	0.14801	0.952
V69	51	0.987	20.414	40.027%	4.549	21.662%	0.247	0.987
V70	657	0.998	69.53	10.583%	27.591	5.956%	0.04006	0.998
V71	211	0.993	45.394	21.514%	10.237	12.054%	0.13123	0.992
V72	469	1.0	44.774	9.547%	10.586	3.616%	0.05099	1.0
V73	401	0.987	84.626	21.104%	22.072	16.528%	0.09128	0.985
V74	139	0.994	31.375	22.572%	8.302	11.093%	0.17208	0.994
V75	409	0.994	84.139	20.572%	16.534	11.794%	0.09237	0.993
V76	309	0.988	80.533	26.062%	23.328	17.579%	0.11743	0.987
V77	158	0.983	48.191	30.501%	10.029	18.707%	0.16556	0.981
V78	189	0.997	30.884	16.341%	7.354	8.095%	0.11136	0.997
V79	366	0.993	71.017	19.404%	13.823	12.009%	0.08856	0.992
V80	305	0.997	52.086	17.077%	11.75	7.823%	0.10279	0.997
V81	418	0.983	97.586	23.346%	25.549	18.624%	0.0859	0.98
V82	328	0.997	61.336	18.7%	11.156	7.918%	0.11533	0.997
V83	62	0.982	25.819	41.644%	5.176	18.85%	0.37937	0.981
V84	394	0.998	66.422	16.858%	12.507	6.651%	0.08815	0.998
V85	595	1.0	58.946	9.907%	10.314	3.137%	0.05369	0.999
V86	298	0.992	65.04	21.826%	14.268	12.87%	0.0925	0.991
V87	473	0.998	60.881	12.871%	12.535	5.896%	0.08209	0.998
V88	123	0.998	24.663	20.051%	6.37	8.559%	0.11489	0.998
V89	192	0.998	31.996	16.665%	5.872	6.101%	0.09533	0.998
V90	250	0.999	30.574	12.23%	10.576	5.55%	0.06238	0.999
V91	351	0.999	47.726	13.597%	9.006	5.663%	0.05917	0.999
V92	417	0.999	49.779	11.937%	9.148	4.735%	0.0579	0.999
V93	196	0.985	55.253	28.19%	13.416	17.404%	0.15135	0.984
V94	78	0.988	22.18	28.436%	4.657	15.992%	0.19521	0.987
V95	320	0.996	61.902	19.344%	13.847	9.314%	0.10095	0.995
V96	311	0.994	68.991	22.184%	13.954	11.547%	0.10049	0.993
V97	100	0.98	35.042	35.042%	7.084	21.149%	0.1738	0.978
V98	358	0.999	35.364	9.878%	6.56	3.238%	0.06437	0.999
V99	163	0.991	35.139	21.558%	8.133	14.295%	0.10918	0.99
V100	505	0.999	72.167	14.29%	18.858	5.456%	0.07047	0.999
