Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	222	0.987	81.707	36.805%	19.891	20.457%	0.20417	0.987
V2	196	0.987	71.145	36.298%	17.315	17.229%	0.37583	0.986
V3	184	0.951	77.488	42.113%	20.715	31.994%	0.48657	0.946
V4	797	0.998	185.433	23.266%	56.163	10.706%	0.22772	0.998
V5	204	0.978	69.6	34.118%	13.408	21.269%	0.23388	0.975
V6	248	0.978	106.634	42.998%	24.413	24.519%	0.24674	0.977
V7	116	0.97	48.648	41.938%	10.246	24.535%	0.3863	0.967
V8	420	0.99	123.607	29.43%	29.017	17.825%	0.14164	0.99
V9	217	0.918	164.015	75.583%	48.661	39.675%	0.86634	0.915
V10	277	0.992	85.958	31.032%	20.454	16.862%	0.20029	0.992
V11	348	0.973	132.522	38.081%	37.4	25.546%	0.18725	0.971
V12	402	0.91	179.597	44.676%	52.017	43.937%	0.22966	0.896
V13	515	0.958	223.496	43.397%	57.466	29.077%	0.27862	0.954
V14	252	0.991	98.173	38.958%	28.319	18.609%	0.75225	0.991
V15	182	0.982	59.962	32.946%	11.725	19.482%	0.25786	0.98
V16	219	0.9	154.516	70.555%	48.833	46.832%	0.43493	0.896
V17	167	0.991	45.698	27.364%	8.343	13.597%	0.24483	0.99
V18	456	0.99	104.363	22.887%	22.991	14.527%	0.11921	0.989
V19	319	0.982	89.458	28.043%	23.084	19.179%	0.64248	0.98
V20	215	0.977	73.25	34.07%	18.288	22.088%	0.21814	0.975
V21	258	0.994	60.173	23.323%	12.287	11.976%	0.15536	0.993
V22	174	0.987	71.504	41.094%	17.261	20.593%	0.25968	0.986
V23	194	0.986	85.107	43.87%	21.813	27.975%	1.22313	0.986
V24	252	0.978	71.778	28.483%	16.595	20.766%	0.19048	0.975
V25	132	0.912	61.497	46.589%	16.423	41.006%	0.32902	0.898
V26	301	0.963	90.591	30.097%	25.038	26.82%	0.24031	0.958
V27	903	0.993	243.954	27.016%	49.078	12.282%	0.18579	0.992
V28	482	0.998	136.197	28.257%	57.267	16.796%	1.14106	0.998
V29	146	0.987	48.595	33.284%	12.818	16.369%	1.56138	0.986
V30	175	0.956	104.058	59.462%	29.301	32.199%	0.45703	0.955
V31	117	0.97	64.038	54.733%	21.741	37.335%	1.517	0.97
V32	548	0.993	115.17	21.016%	32.48	12.449%	0.07192	0.993
V33	151	0.981	55.349	36.655%	11.775	21.248%	0.23528	0.979
V34	86	0.988	34.543	40.166%	6.347	17.496%	0.34326	0.987
V35	122	0.998	38.216	31.325%	12.172	15.377%	0.36196	0.998
V36	189	0.99	77.42	40.963%	15.481	18.767%	0.27297	0.99
V37	395	0.973	133.213	33.725%	34.138	23.188%	0.23208	0.97
V38	142	0.99	61.062	43.001%	20.382	29.775%	0.25344	0.991
V39	435	0.994	100.79	23.17%	24.424	12.2%	0.22101	0.994
V40	486	0.991	108.165	22.256%	23.358	13.266%	0.08977	0.99
V41	359	0.998	78.677	21.916%	15.363	8.162%	0.14924	0.998
V42	289	0.942	133.092	46.053%	38.505	35.379%	0.18798	0.938
V43	535	0.996	133.652	24.982%	28.006	12.6%	0.12128	0.997
V44	42	0.937	26.53	63.167%	6.547	36.15%	0.54616	0.933
V45	345	0.963	171.813	49.801%	47.573	28.009%	0.34764	0.961
V46	123	0.952	54.309	44.154%	14.218	32.627%	0.70899	0.947
V47	269	0.978	92.405	34.351%	21.505	21.01%	0.19706	0.976
V48	258	0.99	81.165	31.459%	18.411	14.308%	0.32669	0.989
V49	224	0.972	137.463	61.367%	49.706	41.821%	1.56465	0.973
V50	463	0.986	106.401	22.981%	24.799	16.928%	0.18129	0.984
V51	261	0.959	109.291	41.874%	23.584	28.573%	0.31063	0.953
V52	353	0.919	219.971	62.315%	65.606	39.629%	0.61211	0.914
V53	49	0.984	22.281	45.471%	5.561	20.54%	1.27065	0.983
V54	117	0.988	32.997	28.203%	8.129	16.873%	0.46173	0.987
V55	229	0.997	46.285	20.212%	11.684	8.828%	0.39386	0.997
V56	104	0.949	49.781	47.866%	10.264	34.959%	0.469	0.942
V57	456	0.996	149.997	32.894%	55.575	19.268%	0.85003	0.996
V58	68	0.884	59.16	87.0%	20.377	47.273%	0.74301	0.88
V59	290	0.97	89.895	30.998%	21.029	24.409%	0.19823	0.965
V60	370	0.991	185.095	50.026%	66.317	28.667%	2.47975	0.992
V61	179	0.989	60.033	33.538%	11.19	15.027%	0.2911	0.989
V62	289	0.979	94.563	32.721%	24.186	23.825%	0.18096	0.978
V63	318	0.995	71.083	22.353%	14.337	10.638%	0.17308	0.994
V64	379	0.995	82.561	21.784%	19.769	10.778%	0.40596	0.995
V65	277	0.964	120.981	43.675%	37.517	38.469%	0.30425	0.963
V66	605	0.993	133.56	22.076%	32.812	12.129%	0.08277	0.992
V67	268	0.988	65.095	24.289%	19.052	15.519%	0.53602	0.987
V68	84	0.982	31.645	37.673%	6.023	19.901%	0.33481	0.98
V69	196	0.974	74.205	37.86%	16.6	25.457%	0.42634	0.971
V70	171	0.976	69.494	40.64%	25.983	22.497%	0.81648	0.975
V71	101	0.942	57.34	56.772%	11.838	33.604%	0.53171	0.935
V72	429	0.984	156.272	36.427%	48.006	22.329%	0.16623	0.984
V73	238	0.948	111.313	46.77%	28.688	35.693%	0.26028	0.943
V74	930	0.992	216.277	23.256%	43.892	13.267%	0.17115	0.991
V75	280	0.965	96.848	34.589%	28.468	26.11%	0.21955	0.962
V76	267	0.975	111.206	41.65%	23.421	24.272%	0.25363	0.973
V77	69	0.986	36.215	52.486%	11.275	32.006%	0.5304	0.986
V78	251	0.941	112.864	44.966%	31.193	36.04%	0.32358	0.934
V79	313	0.949	139.142	44.454%	40.362	31.789%	0.28991	0.945
V80	232	0.945	102.327	44.106%	27.505	34.775%	0.25757	0.939
V81	299	0.979	87.064	29.118%	25.944	20.854%	0.32668	0.978
V82	685	0.989	213.278	31.135%	54.427	19.0%	0.13555	0.988
V83	146	0.85	115.845	79.346%	40.657	81.087%	1.45945	0.844
V84	534	0.917	299.131	56.017%	93.145	40.053%	0.53926	0.911
V85	425	0.995	105.925	24.924%	22.682	11.984%	0.26437	0.995
V86	109	0.964	40.649	37.293%	9.408	26.62%	0.35224	0.959
V87	396	0.972	151.099	38.156%	40.593	29.167%	0.59115	0.97
V88	334	0.993	86.567	25.918%	21.651	11.8%	0.21886	0.993
V89	171	0.975	88.677	51.858%	24.857	28.201%	1.36457	0.974
V90	140	0.964	55.119	39.371%	13.264	26.754%	0.25303	0.96
V91	117	0.957	62.188	53.152%	15.618	29.301%	0.39209	0.954
V92	464	0.939	183.858	39.625%	50.516	34.396%	0.25437	0.931
V93	384	0.97	113.634	29.592%	28.083	24.423%	0.16283	0.966
V94	135	0.991	59.577	44.131%	18.797	24.714%	0.57341	0.991
V95	675	0.998	130.884	19.39%	26.132	7.629%	0.13438	0.998
V96	312	0.985	85.46	27.391%	19.778	18.847%	0.12291	0.984
V97	161	0.979	65.614	40.754%	14.456	21.547%	0.32609	0.978
V98	166	0.966	80.312	48.381%	18.829	28.667%	0.40985	0.963
V99	393	0.984	136.32	34.687%	31.351	19.947%	0.34306	0.983
V100	58	0.935	38.0	65.517%	11.318	40.473%	0.4184	0.934
