Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	96	0.989	45.039	46.916%	13.398	29.825%	0.49017	0.99
V2	113	0.985	32.533	28.79%	7.44	18.536%	0.19922	0.983
V3	348	0.995	79.444	22.829%	19.07	10.246%	0.29399	0.995
V4	62	0.994	15.954	25.732%	4.326	11.853%	0.40412	0.993
V5	253	0.946	86.475	34.18%	25.652	33.444%	0.14398	0.938
V6	184	0.941	77.054	41.877%	23.15	36.101%	0.29255	0.935
V7	139	0.968	71.035	51.104%	14.86	34.596%	0.34817	0.966
V8	373	0.982	94.606	25.364%	21.22	18.872%	0.08281	0.98
V9	190	0.965	56.829	29.91%	15.317	26.115%	0.14901	0.96
V10	102	0.995	21.14	20.725%	4.695	10.426%	0.2183	0.995
V11	105	0.873	73.045	69.567%	19.363	59.057%	0.77857	0.86
V12	174	0.997	35.384	20.336%	8.204	8.116%	0.15748	0.997
V13	236	0.993	57.725	24.46%	11.382	11.602%	0.12818	0.993
V14	120	0.998	18.279	15.232%	3.56	5.937%	0.16369	0.998
V15	114	0.981	36.937	32.401%	8.273	19.731%	0.30266	0.979
V16	89	0.993	26.019	29.235%	4.918	12.031%	0.23143	0.993
V17	399	0.998	61.449	15.401%	15.539	7.757%	0.145	0.998
V18	55	0.955	27.309	49.653%	6.35	30.17%	0.32172	0.951
V19	328	0.99	181.683	55.391%	91.689	42.734%	1.7389	0.991
V20	147	0.967	61.038	41.522%	12.943	26.218%	0.34436	0.963
V21	382	0.998	74.01	19.374%	19.77	11.083%	0.11125	0.998
V22	636	0.994	136.597	21.478%	33.932	11.853%	0.23555	0.994
V23	252	0.997	70.531	27.988%	19.478	11.815%	0.47644	0.997
V24	470	0.998	71.366	15.184%	16.792	6.159%	0.21502	0.998
V25	614	0.993	154.66	25.189%	44.66	17.519%	0.24672	0.993
V26	380	0.998	61.288	16.128%	12.586	6.263%	0.13224	0.998
V27	407	0.983	108.941	26.767%	28.199	18.71%	0.1295	0.982
V28	589	0.995	146.857	24.933%	41.568	11.07%	0.80756	0.995
V29	231	0.988	102.354	44.309%	40.306	28.093%	0.73287	0.989
V30	654	0.972	230.87	35.301%	64.387	24.179%	0.16852	0.97
V31	697	0.992	164.639	23.621%	44.73	16.365%	0.26767	0.992
V32	140	0.997	39.998	28.57%	10.045	14.756%	0.32093	0.997
V33	163	0.993	52.421	32.16%	13.829	16.488%	0.30221	0.993
V34	406	0.994	106.274	26.176%	22.374	13.228%	0.17404	0.993
V35	167	0.947	82.042	49.127%	19.462	35.646%	0.74775	0.941
V36	85	0.996	22.034	25.922%	4.038	9.563%	0.35588	0.996
V37	56	0.993	19.807	35.37%	5.617	16.148%	0.76653	0.993
V38	487	0.999	109.245	22.432%	43.474	10.509%	1000.0	0.999
V39	756	0.993	311.186	41.162%	111.43	25.937%	0.3661	0.994
V40	327	0.99	80.27	24.547%	19.119	14.351%	0.11376	0.989
V41	112	0.997	27.429	24.49%	8.125	10.756%	0.64392	0.997
V42	486	0.99	121.031	24.903%	24.403	15.894%	0.15234	0.989
V43	125	0.998	40.933	32.746%	18.016	18.516%	0.59371	0.998
